"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL2","baseMean_WT2","mgi_symbol","chromosome_name"
"ENSMUSG00000042210",109.4371848829,-1.43388114857854,0.4255742690785,-3.36928534632354,0.000753633654421774,0.00514067566478039,124.256054258561,211.6355997981,"Abhd14a","9"
"ENSMUSG00000086606",23.8126726948963,-1.30014421578302,0.385910754374188,-3.36902820418001,0.000754337095618549,0.00514329460621237,11.9613156923809,26.6766455442025,"Gm13205","4"
"ENSMUSG00000090231",132.870621114643,-1.7156167133521,0.509256587273313,-3.36886504019111,0.000754783765154568,0.00514416132576555,4.825631765522,22.2066252789197,"Cfb","17"
"ENSMUSG00000000184",3070.84703020605,-1.32056215072006,0.3920503674565,-3.3683482030318,0.000756200254232311,0.00515163423302232,1102.80928267962,2496.94317531468,"Ccnd2","6"
"ENSMUSG00000040321",225.61411310687,0.849902047141765,0.252363642218881,3.36776739972958,0.000757794999896227,0.00516031468203446,246.264620794994,133.904070985888,"Zfp770","2"
"ENSMUSG00000061532",118.894249351175,0.931647228728767,0.276653318903504,3.3675620896987,0.000758359478347937,0.00516197500314803,119.448582425664,60.0979716553544,"Zfp955b","17"
"ENSMUSG00000024529",476.663193779097,-1.82997583659808,0.543615951047656,-3.3663026867982,0.000761830626698834,0.00518341057844372,150.86974679105,564.23657114115,"Lox","18"
"ENSMUSG00000025421",885.058239817664,0.302165549424402,0.0898052942184128,3.36467412143336,0.000766341128680178,0.00521189670025074,938.18102771453,746.83352759545,"Hdhd2","18"
"ENSMUSG00000054469",817.838705162536,-0.418189367473601,0.124294150906236,-3.36451365108138,0.000766786909381625,0.00521272621082154,759.257142198367,962.823184638267,"Lclat1","17"
"ENSMUSG00000027010",3161.99713603584,-0.615023611587305,0.182954273970686,-3.36162472862398,0.000774853524097427,0.0052653406631154,1404.04992290074,1984.0068796742,"Slc25a12","2"
"ENSMUSG00000005493",112.162607207067,-1.22585721019,0.364729279015655,-3.36100576706754,0.000776592040102852,0.00527492770530621,39.4533412741163,94.2616651594194,"Msh4","3"
"ENSMUSG00000038861",2657.07853667254,-0.353796252758615,0.105270750519037,-3.36082198534942,0.00077710893607405,0.00527621242215102,2058.3538525923,2613.58620139993,"Pi4kb","3"
"ENSMUSG00000066684",265.293239287544,-1.55018938145086,0.46132283091927,-3.36031359723044,0.000778540469202688,0.0052837034035518,92.2761852938511,225.873825942701,"Pilrb1","5"
"ENSMUSG00000000827",1987.65533633915,0.380264903678229,0.113231702516056,3.35829008332988,0.000784262631791157,0.0053174865268765,2292.64456191289,1722.92957962145,"Tpd52l2","2"
"ENSMUSG00000039738",756.857300140383,-0.519841143996749,0.154797407432594,-3.35820316773142,0.000784509286950658,0.0053174865268765,427.837384419916,667.771471461245,"Slx4","16"
"ENSMUSG00000055184",244.51115449674,-1.51939233226767,0.452429171394273,-3.3582987754421,0.000784237968667433,0.0053174865268765,109.044267733335,234.827818916156,"Fam72a","1"
"ENSMUSG00000083649",5.78751681712249,-4.57927551875939,1.36375607480803,-3.35784060166624,0.000785538979149037,0.00532222495216381,0.270398334494826,8.8898342503307,"Rasl2-9-ps","7"
"ENSMUSG00000028906",3226.92796609473,-0.510659425090556,0.152089842439979,-3.35761689865701,0.000786174924153356,0.00532429277619719,2976.02436687034,4442.6139313084,"Epb4.1","4"
"ENSMUSG00000067818",9.13523813927493,3.3479412098964,0.99719852251116,3.35734674121414,0.000786943567276586,0.00532725716821635,28.9870745210407,2.80939704928332,"Myl9","2"
"ENSMUSG00000039633",387.821330701705,0.718762481543139,0.214107355079165,3.35701910509979,0.000787876682758103,0.00533133200464058,753.845498182768,549.060688767853,"Lonrf1","8"
"ENSMUSG00000057895",61.9404850347378,1.21301972181018,0.361437793657716,3.35609541419157,0.000790512908350874,0.00534692302463545,36.9697267992484,15.6187239016101,"Zfp105","9"
"ENSMUSG00000022442",233.799340402832,-0.623363734479881,0.185865610970244,-3.35384115020437,0.000796981015701677,0.00538614625976725,225.863948722147,299.906315274042,"Ttll1","15"
"ENSMUSG00000030990",3885.32275514072,-0.52622391567092,0.156896712624108,-3.35395118782154,0.000796664150498504,0.00538614625976725,1700.50524424701,2705.23029298324,"Pgap2","7"
"ENSMUSG00000068130",100.158577516401,1.09099579290729,0.325383547802551,3.35295315413219,0.000799542380071903,0.00540118893596202,66.1755473148124,27.2257564408767,"Zfp442","2"
"ENSMUSG00000031444",689.025420314433,-1.5948106761281,0.475730169382248,-3.35234294305744,0.000801306918705554,0.005409447707582,117.515079355386,311.990550111563,"F10","8"
"ENSMUSG00000061898",179.069329393843,0.921110980037783,0.27477001675538,3.35229800876645,0.000801436997302961,0.005409447707582,166.739777394823,91.4403943507717,"Rbak","5"
"ENSMUSG00000024294",6240.42904199389,0.555053440584697,0.165584916407388,3.35207730648063,0.000802076184632252,0.00541149305121961,9546.77216566343,7831.2995353401,"Mib1","18"
"ENSMUSG00000028861",828.748920204349,-0.542587031147121,0.16191227512462,-3.35111733023025,0.000804861929495635,0.00542801312987882,745.763900792865,976.279319579638,"Mrps15","4"
"ENSMUSG00000035620",366.388710779967,0.473704770670664,0.14137982934635,3.35058241943545,0.000806418074048533,0.00543623038359853,303.342520124934,230.064020164715,"Ric8b","10"
"ENSMUSG00000036748",1913.41456939863,0.452068795778792,0.134990605113502,3.34889080168717,0.000811357666279631,0.00546723972866032,2818.98378850098,1979.42223769352,"Cuedc2","19"
"ENSMUSG00000020419",4.64443698407896,4.58201092243105,1.36908211790048,3.34677581609034,0.00081757300298246,0.00550681598410529,5.10614418460352,0,"Hormad2","11"
"ENSMUSG00000009093",99.4363612259592,2.90311424990961,0.867491045176923,3.34656393982433,0.000818198074932243,0.00550713017298974,10.5498398702014,1.64638397355813,"Gstt4","10"
"ENSMUSG00000047036",1302.83387642855,0.427585673949747,0.12776993381052,3.3465281009212,0.000818303849782051,0.00550713017298974,1303.72922435743,1019.36840528183,"Zfp445","9"
"ENSMUSG00000027207",2769.01539931979,0.351747911892584,0.105158451097061,3.34493241601593,0.000823026228216922,0.00553659683319516,3959.72839396478,3101.94317505385,"Galk2","2"
"ENSMUSG00000006930",191.014226403984,-1.77678482914851,0.531626872339661,-3.34216519441348,0.000831275720466726,0.00558975628574493,18.9579659435954,51.0884848227262,"Hap1","11"
"ENSMUSG00000063568",121.261089269766,1.30699271927077,0.391097276893187,3.34186095503735,0.000832187367675533,0.00559354999784581,134.581856989825,58.264778334045,"Jazf1","6"
"ENSMUSG00000026566",55.4131106142338,-1.49199867484728,0.44652506463356,-3.34135481525923,0.000833706060527878,0.00560141909948989,54.669299567756,164.96918501405,"Mpzl1","1"
"ENSMUSG00000029761",91.7307172016244,1.66232648289819,0.497659721605752,3.34028737052402,0.000836917403804589,0.00561830540719194,249.786736511672,68.5043886638728,"Cald1","6"
"ENSMUSG00000074194",8.45766848479673,-4.34881045304371,1.30190483920702,-3.34034433399336,0.000836745743233196,0.00561830540719194,0.499799372123821,6.12328983498766,"Zfp791","8"
"ENSMUSG00000009545",5.57565379308579,-4.43710131948649,1.32846682627512,-3.34001665056827,0.000837733670507653,0.0056214408619559,2.0972338672739,17.4143985118974,"Kcnq1","7"
"ENSMUSG00000045625",183.570216943117,0.754319963779422,0.225885128589523,3.33939630505807,0.0008396069033455,0.00563166330418994,273.823778034315,185.891445194104,"Pigz","16"
"ENSMUSG00000047921",1777.60084858727,0.483363414299596,0.144809560672934,3.33792473406724,0.0008440660987216,0.00565921535077898,2448.38958538012,1688.98921523523,"Trappc9","15"
"ENSMUSG00000020703",5.81504267104465,4.3796085934859,1.31241458793419,3.33706180482163,0.000846691177749129,0.00567445236444857,7.80365887057249,0.254914829669565,"5530401A14Rik","11"
"ENSMUSG00000026594",169.418711308866,-1.37354397514462,0.411654405366196,-3.33664344955268,0.000847966561342295,0.00568063491655775,106.63798637063,226.75245064343,"Ralgps2","1"
"ENSMUSG00000039988",1784.51967544623,0.557582243243023,0.167124240313088,3.33633374906271,0.000848911851144248,0.00568460190504164,2113.91955004943,1695.82558453392,"Ankrd13c","3"
"ENSMUSG00000039886",878.395524385904,-0.545729647452922,0.163671418708377,-3.33430022028026,0.000855143048941177,0.00572394711095845,687.697983779083,935.568135902659,"Tmem120a","5"
"ENSMUSG00000028850",693.755698454666,-0.447601504410485,0.134279102821649,-3.33336680842286,0.000858017416299346,0.00573852282278509,561.831519743426,840.454718259541,"Gpatch3","4"
"ENSMUSG00000060475",6122.96820349773,-0.367246969345566,0.110175851818794,-3.33328005441316,0.00085828502290678,0.00573852282278509,5279.1384660516,7156.12222533607,"Wtap","17"
"ENSMUSG00000078921",14847.051931768,-1.2080606655371,0.362427693697152,-3.33324601443556,0.00085839004579864,0.00573852282278509,2341.47932452478,4233.69311361129,"Tgtp2","11"
"ENSMUSG00000029502",7406.68155066972,-0.7191852941359,0.215790840697703,-3.33278878663526,0.000859801877548856,0.0057455751867088,3691.10110141933,6028.91236287174,"Golga3","5"
"ENSMUSG00000007987",1276.22354739385,-0.489052376246483,0.146818546678326,-3.33099861911845,0.00086535031668702,0.00578025286225213,728.469115008001,872.283205869046,"Rabl5","5"
"ENSMUSG00000021363",90.0620808939187,-1.36453202707016,0.409789361383483,-3.32983760843226,0.000868966477788048,0.00580200014908005,77.222179021912,110.290231991389,"Mak","13"
"ENSMUSG00000079018",540.357633197859,-1.56328383609876,0.469896997996483,-3.3268649145753,0.000878289390861193,0.00586181700418055,29.6503221221088,68.2754223269041,"Ly6c1","15"
"ENSMUSG00000024190",18445.4796638763,-1.43670444871708,0.432004859250129,-3.32566733441587,0.000882071358256989,0.00588461861799462,12265.188359625,32965.0011928865,"Dusp1","17"
"ENSMUSG00000032184",28.5198668058347,3.80200710719931,1.14371015954808,3.32427501448584,0.000886487292655171,0.00591158339244384,7.48389047095895,0.626724654879869,"Lysmd2","9"
"ENSMUSG00000034855",122324.352465363,-1.61578178544288,0.486071961938898,-3.32416167144813,0.000886847676279779,0.00591158339244384,71898.664876786,129157.805806637,"Cxcl10","5"
"ENSMUSG00000075592",154.56786562952,1.45094757419079,0.43672674116223,3.32232363497935,0.000892710857574874,0.0059482033879306,259.054003695679,78.5545247471513,"Nynrin","14"
"ENSMUSG00000038302",403.003905194342,-0.536080913290068,0.161378672988745,-3.32188202667559,0.000894124894128259,0.0059535993060312,250.214913260093,316.035956583394,"Lace1","10"
"ENSMUSG00000047604",33.1064269814501,1.79272171962258,0.539677362744974,3.32183975719162,0.000894260350477292,0.0059535993060312,47.4096305375876,31.212916077132,"Frat2","19"
"ENSMUSG00000079197",18041.086960811,-0.453769658659224,0.136607645808089,-3.32170030436433,0.000894707374463761,0.00595411298640662,8983.13279180673,11456.9053572714,"Psme2","14"
"ENSMUSG00000090612",11.8090942584426,-1.84121512069087,0.554352509589335,-3.32137960745382,0.000895736172662924,0.00595849624278006,6.07904610069847,26.2477438426105,"D930030I03Rik","16"
"ENSMUSG00000033857",152.329504215273,-1.01726373567003,0.306318363205879,-3.32093618228925,0.000897160490370585,0.00596550581329438,71.8973547038622,188.560456926181,"Engase","11"
"ENSMUSG00000002910",264.462899715257,0.983215798279358,0.29617854872955,3.31967255055046,0.000901230901291925,0.00598762486545498,209.834556167997,113.003179980488,"Arrdc2","8"
"ENSMUSG00000031985",1138.65778908863,0.722266426258003,0.217568179898557,3.31972454149668,0.000901063090970647,0.00598762486545498,1562.49021039568,1107.24204546841,"Gnpat","8"
"ENSMUSG00000027300",369.728952241078,0.498915569390593,0.150300688237333,3.31944966614375,0.000901950629932262,0.00598993450521846,307.034417833686,221.449019669114,"Ubox5","2"
"ENSMUSG00000029482",1428.1501951606,1.12711533296539,0.339618452360073,3.3187694164815,0.000904150557966295,0.00600206832253255,1778.64998070664,992.708196073546,"Aacs","5"
"ENSMUSG00000039047",2853.28779126836,0.391539759696533,0.118030378439383,3.31727954170389,0.000908986199012781,0.00603168171133872,3050.48006212981,2540.79621959396,"Pigk","3"
"ENSMUSG00000001285",481.983436808376,-0.392576188258743,0.118422963328555,-3.31503432463154,0.000916318723279898,0.00607615422867708,474.612088394481,551.676339918904,"Myg1","15"
"ENSMUSG00000036766",23.2227210481416,-1.73001716415681,0.521876037819994,-3.31499635695772,0.000916443189665049,0.00607615422867708,16.850996157314,38.2190976541766,"Dner","1"
"ENSMUSG00000024085",9190.60814545116,0.77245122383626,0.233091253192343,3.31394341596699,0.000919901209993393,0.00609406159607969,11224.7255908644,8280.37957625304,"Man2a1","17"
"ENSMUSG00000025978",86.2548940660696,-0.769557338709495,0.232217588619727,-3.3139494010064,0.000919881520080858,0.00609406159607969,73.8969303579368,102.665206416055,"Rftn2","1"
"ENSMUSG00000024042",264.153221691744,-1.45850175208638,0.440193186224945,-3.31332196346417,0.000921947825571533,0.00610259707896815,84.0438727380551,269.845044656755,"Sik1","17"
"ENSMUSG00000087177",124.661483550203,0.900375221284712,0.271737251317901,3.31340372701193,0.00092167831468767,0.00610259707896815,147.89382271284,104.546493606264,"E130307A14Rik","10"
"ENSMUSG00000007617",1259.62526786201,0.539507062181828,0.16284136736717,3.31308359113298,0.000922733970762104,0.00610529036634951,1368.20947820696,1082.73714315039,"Homer1","13"
"ENSMUSG00000041974",971.759584381993,-0.682148857517339,0.205908900357675,-3.31286727447142,0.000923447914525488,0.00610750391455682,775.421255375721,1102.7256725087,"2310008H04Rik","16"
"ENSMUSG00000030433",6.25705917003138,-3.30726621700632,0.999166801679406,-3.31002412354718,0.000932879308335643,0.00616734747662718,0.95860144738181,20.1050916953477,"Sbk2","7"
"ENSMUSG00000020869",9706.35157492449,-0.554754536992695,0.167633523633165,-3.30932933323452,0.000935197619365052,0.00617712926517777,7968.42165637965,10866.924539813,"Lrrc59","11"
"ENSMUSG00000030180",4391.58777502626,0.419254181570578,0.126690102758082,3.30928914290294,0.000935331885856751,0.00617712926517777,4177.66946005746,3390.40736245595,"Kdm5a","6"
"ENSMUSG00000074240",1.99059194816223,-5.34162095559626,1.61415542914461,-3.30923581406714,0.000935510072586868,0.00617712926517777,0,4.62025961847646,"Cib3","8"
"ENSMUSG00000022263",6585.28203990499,-0.61132141716527,0.184758300755046,-3.30876293334049,0.000937091477291496,0.00618068391135363,5678.75281877691,10881.4717159011,"Trio","15"
"ENSMUSG00000029186",1726.40242968329,-0.739523779656923,0.223493276392642,-3.30893077229624,0.000936529908032366,0.00618068391135363,1199.06701813771,1546.23688077295,"Pi4k2b","5"
"ENSMUSG00000067713",1326.63421823085,0.345350994385676,0.10437568149537,3.30873043833488,0.000937200237769549,0.00618068391135363,1634.99254485877,1248.52978753917,"Prkag1","15"
"ENSMUSG00000040234",1256.83663244083,0.853872074824596,0.258187853090855,3.30717369001912,0.0009424243806049,0.00621259118713255,2515.94487976432,1334.13348164876,"Tm7sf3","6"
"ENSMUSG00000024942",3682.51025715907,0.370881409321401,0.112164975658803,3.30657058625496,0.000944455518937218,0.00622343223244017,3509.31347598719,2900.34071475466,"Capn1","19"
"ENSMUSG00000024378",1269.46043072648,1.31757471858519,0.398511686018154,3.30623859929962,0.000945575317376737,0.00622826164448884,2785.56009821477,1347.31936651897,"Stard4","18"
"ENSMUSG00000033111",1300.24162675139,0.342838186667261,0.103707537866411,3.30581743353006,0.000946997687535704,0.00623507925314919,1136.39808120502,897.922997028456,"3830406C13Rik","14"
"ENSMUSG00000025871",3256.43574728087,0.251854879120048,0.0761947786578737,3.30540863240663,0.000948380194845266,0.00623907820867147,3394.09832009284,3045.50357496294,"4833439L19Rik","13"
"ENSMUSG00000091900",24.4189301872504,1.87268807394681,0.566540243180596,3.30548111363352,0.000948134937361431,0.00623907820867147,35.4314952200873,8.00879772254537,"Gm4353","7"
"ENSMUSG00000086143",172.806100957585,1.32253393838219,0.400162219070329,3.30499451311208,0.000949782593483222,0.00624575171155756,77.6298912246314,39.5582058878375,"Gm16685","3"
"ENSMUSG00000038235",256.736041319999,-1.26517363568591,0.382836261713132,-3.30473824507757,0.00095065139697494,0.00624891228603617,211.42135340945,322.628525841388,"F11r","1"
"ENSMUSG00000042590",937.020311553677,0.594184348141286,0.179863846822479,3.30352296272041,0.000954781496295882,0.00627349899076372,1354.37871265175,865.857510292253,"Ipo11","13"
"ENSMUSG00000042682",4319.2492367563,-0.407482868035708,0.123358975586485,-3.30322837149397,0.000955785154979081,0.00627753138508904,3573.50555980208,4580.07999880026,"Selk","14"
"ENSMUSG00000049091",1933.05444353291,0.614093972752458,0.185928868674892,3.30284359351553,0.000957097547530044,0.00628104134031949,2034.47644101316,1545.66659869371,"Sephs2","7"
"ENSMUSG00000060639",157.35270437449,1.07801032933339,0.326388617891226,3.30284290027741,0.000957099913517438,0.00628104134031949,250.415802064622,102.646054956865,"Hist1h4i","13"
"ENSMUSG00000046962",3096.1598340554,-0.757035102174969,0.229356772431766,-3.30068780681063,0.000964481382826922,0.006326903545537,2316.29531893049,3680.12870984119,"Zfp295","16"
"ENSMUSG00000035673",11495.1460836051,0.929857600545685,0.281798992057018,3.29971939841978,0.000967815443605808,0.00634433529304027,15419.3579917268,10176.7564001001,"Sbno2","10"
"ENSMUSG00000040618",1101.65782362323,-0.948376761141116,0.28741415167559,-3.29968707390431,0.000967926915126532,0.00634433529304027,935.496390873618,1476.87695252513,"Pck2","14"
"ENSMUSG00000044229",302.515323864633,1.26827185234932,0.384495368788003,3.29853609510861,0.000971903838726135,0.00636780952210554,584.22066201241,329.126003600831,"Fam55d","9"
"ENSMUSG00000022488",37698.4597341317,-0.351749970765447,0.106686252930885,-3.29705056745523,0.000977059082667908,0.00639898173831895,29911.4079947384,40232.9631796189,"Nckap1l","15"
"ENSMUSG00000026959",4.63137718053354,4.13898835931861,1.25553883684011,3.29658329784164,0.000978685881562487,0.00640702941089586,12.4384418275387,0.626724654879869,"Grin1","2"
"ENSMUSG00000032469",564.565587575106,-0.370443707693254,0.112406323244842,-3.29557712590916,0.0009821973872805,0.00642479217409244,559.91099834327,720.837785222324,"Dbr1","9"
"ENSMUSG00000078532",200.42762651794,-1.09864990718705,0.333369327073061,-3.29559385931827,0.000982138892979925,0.00642479217409244,242.170576873477,430.641651976244,"Nkain1","4"
"ENSMUSG00000026102",569.452437029631,-1.05347673588202,0.319675298695349,-3.29545867379007,0.000982611547804823,0.00642489061598783,173.694757668498,282.302999128381,"Inpp1","1"
"ENSMUSG00000024576",11958.6499222992,0.231428162812516,0.0702399573274122,3.29482208728788,0.000984840104294282,0.00643684774621573,12547.9484593691,11102.7215043368,"Csnk1a1","18"
"ENSMUSG00000021067",5095.02114018106,-0.354398548797533,0.107597953630256,-3.29372945154114,0.000988676107096528,0.00645929706657464,4893.64594235549,6588.54868188211,"Sav1","12"
"ENSMUSG00000029196",660.351324460606,0.538554110513523,0.163556673753859,3.29276756584086,0.000992064520488393,0.00647092976127316,717.614856718817,549.23452787216,"Tada2b","5"
"ENSMUSG00000035776",1463.92274701141,0.340096926614104,0.10327693645523,3.29305785286858,0.000991040801759122,0.00647092976127316,1869.67645104574,1475.40842647603,"Cd99l2","X"
"ENSMUSG00000042121",1494.93845154328,0.577295538697581,0.175317077382076,3.29286540317722,0.000991719380535123,0.00647092976127316,1422.8568106336,1033.52205685547,"Ssh1","5"
"ENSMUSG00000087535",12.5037221369285,1.8266157179005,0.554701343602672,3.29297150433602,0.000991345214019672,0.00647092976127316,18.1830408943312,4.08397119763114,"D930049A15Rik","14"
"ENSMUSG00000020859",10951.0618108349,-0.519400172899537,0.1577507529917,-3.29253688523988,0.000992878730785574,0.00647300489462121,13050.915849352,20289.0500092662,"Spag9","11"
"ENSMUSG00000062661",151.900460888663,1.18007981509352,0.358420005465058,3.29244963199625,0.000993186861083015,0.00647300489462121,242.652519055607,98.2965474277071,"Ncs1","2"
"ENSMUSG00000002280",1189.52855261175,0.387535463482867,0.117713126128217,3.29220263049298,0.000994059614182013,0.00647607109231163,1090.32620773227,850.579145165807,"Narfl","17"
"ENSMUSG00000081778",7.01165194404723,-3.40951249190828,1.0361049473649,-3.29070187395552,0.000999377656360754,0.00650808313596093,1.95401380750301,22.1426478063913,"Gm6325","X"
"ENSMUSG00000020015",2396.23204386246,0.407205375380396,0.123780339082195,3.28974196063556,0.00100279297871,0.00652739710588592,3116.30489941067,2646.30114923767,"Cdk17","10"
"ENSMUSG00000038578",514.186947060731,-0.769224664919484,0.233832437139917,-3.28964054058594,0.00100315445645184,0.00652739710588592,558.843608542141,941.059443106317,"Susd1","4"
"ENSMUSG00000050533",76.7103460630255,-0.721312897104194,0.219298280719523,-3.28918628425881,0.00100477498128653,0.00653530006010124,60.8572885876047,113.272106458024,"Gm9845","3"
"ENSMUSG00000086305",9.80975602034293,2.03465015445378,0.618639147611841,3.28891270833445,0.00100575211142815,0.00653901352575541,19.0293054942213,5.80439753278974,"Gm4262","16"
"ENSMUSG00000039850",240.786674725613,0.602567211203923,0.183336862973152,3.28666696610907,0.0010138065318387,0.00658871923679427,224.710044129743,156.10531599791,"A730011L01Rik","11"
"ENSMUSG00000028629",454.919372658639,0.500371072277449,0.152374668731307,3.28382057492633,0.00102410099153112,0.00665025323181444,474.864258266604,344.53051067672,"Dem1","4"
"ENSMUSG00000040596",3924.82101490558,0.789581322660553,0.240440726099053,3.28389177437134,0.00102384231114632,0.00665025323181444,7228.69742407129,5257.34546426931,"Pogk","1"
"ENSMUSG00000042207",1722.73028800786,0.916081178121816,0.279102158129946,3.28224326268126,0.00102984718676786,0.00668487097281815,763.627155498174,376.997479020375,"Kdm5b","1"
"ENSMUSG00000031925",479.722836817544,-0.911044486853311,0.277594913661455,-3.28192067655962,0.00103102604669326,0.00668982559438459,151.928584575913,294.472892889802,"Maml2","9"
"ENSMUSG00000033356",156.762515414063,1.18634206185922,0.361531268404566,3.28143694761045,0.00103279612813395,0.00669861082622897,182.051512635637,98.0506264801975,"Pus7l","15"
"ENSMUSG00000028862",170.779899139717,-1.22252938386196,0.372582045004199,-3.28123536883851,0.00103353458351664,0.00669933574103654,135.72735774319,480.729169625011,"Map3k6","4"
"ENSMUSG00000078789",365.701935571112,0.7258137485882,0.221205149410703,3.28117926061753,0.00103374021497918,0.00669933574103654,448.032582963951,300.419594039539,"Dph1","11"
"ENSMUSG00000005078",866.581793352148,0.364043419425046,0.11095377380468,3.28103684031421,0.00103426234230819,0.00670002220783793,1007.6916780531,785.292908733175,"Jkamp","12"
"ENSMUSG00000025212",814.37666989474,0.630495090568576,0.19219478461156,3.28050051848626,0.00103623074344332,0.00671007341430028,1243.11799865269,913.267263267388,"Sfxn3","19"
"ENSMUSG00000027263",1575.74318789366,-0.444587986211148,0.135556478559122,-3.27972510747426,0.00103908277647875,0.00672583616234619,1455.84827401745,1888.67062644056,"Tubgcp4","2"
"ENSMUSG00000026655",1516.87251794281,-0.801824951121772,0.244501699246047,-3.27942486123534,0.0010401890592929,0.0067302907863734,1719.51193092332,2740.33360323903,"Fam107b","2"
"ENSMUSG00000029752",2626.2003388133,-1.28190673374677,0.390922470861223,-3.27918405642597,0.00104107711259738,0.00673333039718466,1721.84276660654,3363.86790352455,"Asns","6"
"ENSMUSG00000034868",4760.14846167756,0.453771470520416,0.138393153120515,3.27885780682564,0.00104228139309255,0.00673570689120988,5749.40229178235,3830.50663425719,"Myl12b","17"
"ENSMUSG00000074590",31.1096225769511,-2.26699645731136,0.691385086877116,-3.27892009871234,0.00104205135642199,0.00673570689120988,2.01942565766868,12.4851006272108,"F630111L10Rik","3"
"ENSMUSG00000023921",1506.01552242564,0.416554258449081,0.127051535842213,3.27862434474153,0.00104314395947466,0.00673857602713606,1851.05527337878,1444.78559323807,"Mut","17"
"ENSMUSG00000024334",103.337730331453,1.23554770854666,0.376892687404823,3.27824802612727,0.00104453572479614,0.00674486004723956,52.2023565407802,17.9471155361375,"H2-Oa","17"
"ENSMUSG00000021594",33.3861129712119,-1.04935463038552,0.320124525914537,-3.277957624108,0.00104561091314226,0.00674909562139697,37.0337754986596,68.1879081887313,"Srd5a1","13"
"ENSMUSG00000020694",5230.68824694027,-0.598804600725115,0.182772535621053,-3.27622855748214,0.00105203386187862,0.00678783210762407,3196.87975585676,4406.21753164462,"Tlk2","11"
"ENSMUSG00000025026",952.955228749216,1.06310533038525,0.324620535619686,3.27491706079479,0.00105692999142312,0.00681669030526018,2418.55741182671,1110.14219054342,"Add3","19"
"ENSMUSG00000032497",3557.27827455472,-0.428589922263556,0.130877679449131,-3.27473656369449,0.00105760547802797,0.00681831517232447,3935.43749971653,4727.46259492945,"Lrrfip2","9"
"ENSMUSG00000020682",65.8457423032919,-1.6973284280743,0.518481035803812,-3.27365575761686,0.00106165861556278,0.00684170552174928,38.0398429018865,79.738709005444,"Mmp28","11"
"ENSMUSG00000019054",2914.72439669405,0.398750448454869,0.121840041698958,3.27273729469085,0.00106511423863273,0.00686122809664252,2919.22492160909,2099.37239035298,"Fis1","5"
"ENSMUSG00000026181",1491.92891358078,0.432104125322622,0.132090330697966,3.27127748896819,0.00107062802717303,0.00689398799257256,1452.91031869699,1109.18436255812,"Ppm1f","16"
"ENSMUSG00000022844",137.566703361176,-1.24662047538444,0.38112170762806,-3.27092487893926,0.00107196381323913,0.00689982945442764,81.4257232761715,112.718310939175,"Pdia5","16"
"ENSMUSG00000025314",42941.2114690815,0.663457330539329,0.202871224053078,3.27033729715036,0.00107419316394837,0.00691093370230883,55427.6530083307,43656.7771679653,"Ptprj","2"
"ENSMUSG00000036585",3.27314395857776,4.18725786866088,1.28041145712691,3.27024398708255,0.00107454758708405,0.00691093370230883,13.4197165118865,0.83642136753216,"Fgf1","18"
"ENSMUSG00000048720",354.334366292749,0.660348707006289,0.201938973583039,3.27004092023251,0.0010753192774157,0.00691313487533463,517.386311366098,353.971382859142,"Tbc1d12","19"
"ENSMUSG00000031902",2980.92988767874,0.369351010583979,0.11296658581435,3.26955982533608,0.0010771495703774,0.00692213723909597,3074.26705293796,2569.71665259924,"Nfatc3","8"
"ENSMUSG00000037921",8590.91198905197,-0.997458976045965,0.305102537646129,-3.26925820985095,0.00107829851522804,0.00692675558585036,3532.02973200763,6750.43718660829,"Ddx60","8"
"ENSMUSG00000086644",4.11969019620594,-3.60269013457881,1.10209716871279,-3.2689405588317,0.00107950976979196,0.00693177035265698,1.13270471943183,10.6584471423477,"Gm13470","2"
"ENSMUSG00000024985",417.260654903922,0.805699371258495,0.246498302409773,3.26857979702887,0.00108088693895899,0.00693784606992101,485.300324554971,294.77938442234,"Tcf7l2","19"
"ENSMUSG00000090262",1277.9186887203,0.473887279773057,0.145008664094692,3.26799286602354,0.00108313095758739,0.00694947873863763,1686.20081978506,1301.17965520315,"Mpv17","5"
"ENSMUSG00000090891",4.18387383555032,-4.62429962626893,1.41551199991945,-3.26687419572004,0.00108741991742958,0.00697421746246273,0,4.66784321857074,"D6Ertd527e","6"
"ENSMUSG00000034265",524.581723881594,-1.62710416354049,0.498091720171264,-3.26667579011558,0.00108818223860565,0.00697632723101302,437.794775281157,1720.07851158949,"Zdhhc14","17"
"ENSMUSG00000039461",566.38433635913,0.63643680309426,0.194886196100001,3.26568436261996,0.00109199894830807,0.00699800918386277,391.592531696604,231.88874661416,"Tcta","9"
"ENSMUSG00000047735",29489.2263988289,-0.662194319041253,0.202844080889907,-3.26454839666067,0.00109638730713614,0.00702333580194094,18748.6853197273,31625.4752857202,"Samd9l","6"
"ENSMUSG00000074149",14.9958137782115,-1.68354291732234,0.515825793762515,-3.26378195445076,0.00109935736381882,0.00703956039886847,8.2273913494249,27.4301192306109,"Gm10634","9"
"ENSMUSG00000031691",2735.1031380465,0.43791836023085,0.134189519738984,3.26343190647569,0.00110071631581964,0.00704545974237157,2510.4237540347,1871.06692692689,"Tnpo2","8"
