"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLi8","baseMean_FLUT","mgi_symbol","chromosome_name"
"ENSMUSG00000024925",230.88645766039,-1.32856396107224,0.300536006233027,-4.42064822024056,9.8405259848512e-06,4.05049852214057e-05,112.272043432629,274.231635542975,"Rnaseh2c","19"
"ENSMUSG00000074217",15.0146842025879,-3.39981545614501,0.769255429110556,-4.41961840955222,9.8875334184719e-06,4.06883554473218e-05,2.33698360825695,28.7392783293619,"2210011C24Rik","8"
"ENSMUSG00000022474",219.16351522372,-0.882449421448889,0.199669714123406,-4.41954567483123,9.89086161335512e-06,4.06919340200449e-05,170.099835001571,352.446695201518,"Pmm1","15"
"ENSMUSG00000039458",3252.48126924714,-0.579237376385559,0.131154365452398,-4.41645517774087,1.003326939451e-05,4.12675551064946e-05,2021.44037285911,3359.57443847524,"Mtmr12","15"
"ENSMUSG00000031592",4487.53545121065,0.442923797089935,0.100318997247751,4.41515375194666,1.00938222363824e-05,4.15062985923889e-05,4170.18971887235,3081.28285823657,"Pcm1","8"
"ENSMUSG00000035011",5072.45380609245,0.744923240382375,0.168796451105791,4.41314515502168,1.01879639317531e-05,4.1883008205277e-05,5385.71221687957,3184.57988330887,"Zbtb7a","10"
"ENSMUSG00000015854",1578.19215086331,-1.8893006655615,0.428113138947613,-4.41308732127628,1.01906869445114e-05,4.18837992596493e-05,145.652866550496,672.023544549068,"Cd5l","3"
"ENSMUSG00000023079",205.816322549702,-1.14284514187694,0.258980734806033,-4.41285774686248,1.02015029593773e-05,4.19178439624262e-05,176.681749608092,320.07730447252,"Gtf2ird1","5"
"ENSMUSG00000038256",1448.66869753601,1.8649378375204,0.422723516096851,4.41172011138627,1.0255262726742e-05,4.21282832936973e-05,1390.19483323127,380.165899266605,"Bcl9","3"
"ENSMUSG00000028668",8487.89539620515,0.590145503049163,0.13378873427879,4.41102538439008,1.02882254885526e-05,4.22532059704798e-05,9002.64840283064,5720.49314844612,"Tceb3","4"
"ENSMUSG00000024613",2813.77383035496,0.901185798383242,0.20439667375727,4.40900422603471,1.0384699903647e-05,4.26388410084993e-05,3621.87408397478,2092.1604731082,"Tcof1","18"
"ENSMUSG00000034108",528.019962204626,-0.542667469862696,0.123087159092375,-4.4088065226644,1.03941829767811e-05,4.26671930676348e-05,431.467325605286,659.143532348737,"Ccs","19"
"ENSMUSG00000021286",199.176736837378,-0.977290652376893,0.221769851058966,-4.40677868389353,1.0491929255339e-05,4.3057753807368e-05,191.900582984618,333.90586080615,"Zfyve21","12"
"ENSMUSG00000022324",77.8472225855172,-2.81233212120315,0.638479405249755,-4.40473427659432,1.05913623744266e-05,4.34550418094039e-05,2.97254718133688,19.4997132440769,"Matn2","15"
"ENSMUSG00000025328",4.86786278050077,-5.82058283881036,1.32150389783,-4.40451431764081,1.06021138963414e-05,4.34883735064054e-05,0,11.394143422285,"Padi3","4"
"ENSMUSG00000055371",5619.23879580754,0.59235808080032,0.134499949209333,4.40415096275155,1.06198973959275e-05,4.35505257185323e-05,5430.64678332182,3609.53442885754,"Stam2","2"
"ENSMUSG00000029162",316.390276769297,-1.26563393295846,0.287390761922666,-4.40387827531851,1.06332621080052e-05,4.35945308767883e-05,180.248791925727,457.382541563958,"Khk","5"
"ENSMUSG00000031479",1715.50797421866,-0.436873365411265,0.0992046979680846,-4.40375682159542,1.06392198571406e-05,4.360815449617e-05,1731.32845276769,2435.75660953666,"Vps36","8"
"ENSMUSG00000016524",627.803667527822,4.65194017189226,1.05637502158789,4.40368247717531,1.06428682953074e-05,4.36123082831476e-05,34.295114688001,2.04608413339565,"Il19","1"
"ENSMUSG00000030528",271.233628443551,-1.58553238164004,0.360292921612656,-4.40067591265258,1.07914200431665e-05,4.42100973105072e-05,75.425322107071,198.218114178494,"Blm","7"
"ENSMUSG00000027466",2678.32297539755,0.5425818485026,0.123325911275982,4.39957704661429,1.08462064648931e-05,4.4423549418571e-05,3173.54604647085,2198.53309712095,"Rbck1","2"
"ENSMUSG00000068394",337.185520007029,-0.570826144793526,0.129750809229424,-4.39940335003382,1.0854890766072e-05,4.44481190176293e-05,317.478106064752,449.63247614692,"Cep152","2"
"ENSMUSG00000000126",11.8846724547475,2.98511103187433,0.678964374225806,4.3965650411012,1.09977416474381e-05,4.50219198631582e-05,17.9496266655447,2.01696876347862,"Wnt9a","11"
"ENSMUSG00000069743",28.0336190339979,-1.79614914166336,0.40862248046852,-4.39561998547884,1.10457029122005e-05,4.52070793520847e-05,18.3942924045402,60.1779468726029,"Zfp820","17"
"ENSMUSG00000047205",220.034040468328,-1.18338158462815,0.269244714255732,-4.39518966193766,1.10676077963534e-05,4.52855319252026e-05,155.2263635269,340.483634511682,"Dusp18","11"
"ENSMUSG00000054263",889.590887208295,-1.45846549756022,0.331854664627459,-4.39489226163958,1.10827706788777e-05,4.53363661656214e-05,485.927083960662,1577.11049442404,"Lifr","15"
"ENSMUSG00000002222",4454.4334191154,-0.642184532325161,0.146130136915286,-4.39460706655909,1.10973299083777e-05,4.53847065267012e-05,3778.38365312975,6253.60230312767,"Rmnd5a","6"
"ENSMUSG00000048911",687.796888123322,0.972309636814338,0.221269308596988,4.39423634022949,1.1116282811368e-05,4.5450987354484e-05,376.003741497238,192.911377214067,"Rnf24","2"
"ENSMUSG00000005882",983.102308904652,0.501793086039008,0.114214881915413,4.39341246625492,1.11585130101275e-05,4.56123854854581e-05,1366.18551495343,938.711311465335,"Uqcc","2"
"ENSMUSG00000042389",134.179725405453,-1.07246319821438,0.244158562200718,-4.39248654049955,1.12061569748711e-05,4.57958281706398e-05,105.405895606159,210.968048941461,"Tsen2","6"
"ENSMUSG00000020893",761.084745879333,-0.891130728893166,0.202896659860902,-4.39204238011652,1.12290803296982e-05,4.58781803349384e-05,564.540508629391,961.403727772806,"Per1","11"
"ENSMUSG00000031502",92.0290963110186,-2.28253554238766,0.519768734863602,-4.3914444815282,1.12600088941392e-05,4.59931903274675e-05,30.6789853691551,212.78800849358,"Col4a1","8"
"ENSMUSG00000022119",1834.10658599023,0.574442004481634,0.130829663449656,4.39076268588495,1.12953765918183e-05,4.61262713967886e-05,2323.8369918094,1489.41155899314,"Rbm26","14"
"ENSMUSG00000028614",633.864294419268,-1.27401509612047,0.290206878741478,-4.3900237707852,1.13338270657361e-05,4.62718726603349e-05,377.138343491817,964.545777886903,"Tmem48","4"
"ENSMUSG00000085208",2993.24872556748,0.778168208786855,0.177308679295651,4.38877674729789,1.13990011932846e-05,4.65264781134533e-05,3773.48825335154,2144.77940859353,"4632419I22Rik","11"
"ENSMUSG00000082154",55.8997950849916,1.95884534780936,0.446398727456044,4.38810692622828,1.14341560931324e-05,4.66584609214582e-05,49.4570958869166,14.2180840280977,"Gm16464","7"
"ENSMUSG00000061024",1293.50917938639,1.25750757883332,0.286666700116146,4.38665383291408,1.15107763979521e-05,4.69595415732083e-05,1184.62938346004,574.153516229337,"Rrs1","1"
"ENSMUSG00000006392",1681.77836553359,0.508776184293116,0.116024181706815,4.3850874602913,1.15939186416175e-05,4.72754243501875e-05,1771.91647554722,1249.13227686006,"Med8","4"
"ENSMUSG00000018599",460.288952450804,0.744652963629455,0.169814358726005,4.38510011294716,1.15932447545174e-05,4.72754243501875e-05,624.07767347642,321.855045447147,"Smcr7","11"
"ENSMUSG00000023571",248.98634024509,-1.48745901362375,0.339215940635591,-4.38499149195846,1.15990311829224e-05,4.72846219479185e-05,85.1095748209475,266.661225235849,"Fam132a","4"
"ENSMUSG00000040687",2030.68281850898,-0.821298392842557,0.187302529353421,-4.38487614490699,1.16051789384672e-05,4.72959876612292e-05,1470.67230214674,2813.81131719141,"Madd","2"
"ENSMUSG00000072847",385.662266985084,-0.962472641744565,0.219500461863315,-4.38483196606622,1.16075344015415e-05,4.72959876612292e-05,355.300263237863,717.604972997026,"A530017D24Rik","11"
"ENSMUSG00000042613",1975.35406660401,1.18506842620541,0.270296204934219,4.38433246406036,1.16341978892855e-05,4.73929631468285e-05,3973.73778723948,2039.79006780441,"Pbxip1","3"
"ENSMUSG00000021022",947.178811416834,0.469137393169767,0.107032292426312,4.3831387942359,1.16981531444962e-05,4.76417649346844e-05,945.496482111817,668.933886254063,"Ppp2r3c","12"
"ENSMUSG00000057406",2702.13890214324,0.934473778241395,0.213250811917203,4.38204089278786,1.17572734139697e-05,4.78707582471371e-05,4009.88388371326,1917.33392503484,"Whsc1","5"
"ENSMUSG00000026088",1044.13887116782,0.745486466212584,0.170141905219678,4.38155706114877,1.17834174202698e-05,4.79654062279599e-05,979.835206246234,552.093553088664,"Mitd1","1"
"ENSMUSG00000018428",381.634107308728,-0.833340338545266,0.190219080986185,-4.38095029281414,1.18162827855541e-05,4.8087360802485e-05,303.93542980129,608.966843591954,"Akap1","11"
"ENSMUSG00000036197",1113.88085434359,-0.650826680241825,0.148581903989812,-4.38025535253911,1.18540314333099e-05,4.82291234642853e-05,902.670260996584,1515.94242647819,"Gxylt1","15"
"ENSMUSG00000007030",25.832854314903,-3.47619326102053,0.793708678768021,-4.37968407554293,1.18851489539383e-05,4.8343843778971e-05,3.12199074436624,33.2795329168094,"D17H6S56E-3","17"
"ENSMUSG00000084846",55.7396318785317,2.08247062263829,0.475605517226447,4.37856699977427,1.19462216115155e-05,4.85803228236347e-05,107.563306728681,19.6716587329773,"A730011C13Rik","3"
"ENSMUSG00000053395",11.057482517375,2.80768599684781,0.641617592772723,4.37594920786775,1.20905168280325e-05,4.91550341490458e-05,14.5437885355024,2.04608413339565,"Cacng8","7"
"ENSMUSG00000072568",1138.7523966129,-1.50256856926263,0.343377637577736,-4.37584864250943,1.20960931314112e-05,4.91656280496038e-05,616.147818184888,1763.93348189636,"Fam84b","15"
"ENSMUSG00000039835",35.8904586433418,-1.88696982466838,0.43126946563005,-4.37538470735848,1.21218499200202e-05,4.9258221955869e-05,23.3454222231096,98.7289774772839,"Nhsl1","10"
"ENSMUSG00000024234",1180.31042449378,0.362734981564169,0.0829268607038959,4.37415547248767,1.21903479918942e-05,4.95244108035937e-05,1213.26541633172,943.392050996844,"Mtpap","18"
"ENSMUSG00000019779",12.3101925068455,-3.60709715147203,0.824648750691973,-4.37410127456722,1.21933766115425e-05,4.95245586006478e-05,2.52152715679218,24.8478613585715,"Frk","10"
"ENSMUSG00000042010",51.3082420404765,1.11325816578363,0.254533968995573,4.37371157247384,1.22151746050432e-05,4.96009212188594e-05,103.343765204513,43.8524620345187,"Acacb","5"
"ENSMUSG00000051444",54.1955992360159,1.26882543681711,0.290106525423207,4.37365355696895,1.22184228818453e-05,4.96019418978222e-05,159.997997969776,59.8610070126755,"Bbs12","3"
"ENSMUSG00000067071",369.659180845241,-0.821748842210725,0.187957333907186,-4.37199669269893,1.23115390947281e-05,4.99677007250723e-05,338.461105763568,591.115838084094,"Hes6","1"
"ENSMUSG00000021192",2119.21292038268,0.404026865684271,0.0924209885887426,4.37159212267379,1.2334378691157e-05,5.00481249613484e-05,2213.57416880004,1663.02512395556,"Golga5","12"
"ENSMUSG00000029635",887.772768230793,0.58421240909867,0.13366963294005,4.37056941243107,1.23922952109787e-05,5.02708034404186e-05,1067.75658111098,691.578793207278,"Cdk8","5"
"ENSMUSG00000021993",429.467554271654,-0.646197613534092,0.147867755794915,-4.37010496345354,1.24186827589002e-05,5.03655031469141e-05,331.181650123474,489.868350121812,"Mipep","14"
"ENSMUSG00000049658",3829.23148734169,0.858904485409743,0.196675340164452,4.36711834178887,1.25896522133516e-05,5.10463826024456e-05,3975.38342627322,2324.99342966481,"Bdp1","13"
"ENSMUSG00000086217",10.5242579445941,-3.41425139183452,0.781874390463311,-4.36675178708866,1.26107897586955e-05,5.11195643634996e-05,1.78366168688297,17.8744434308465,"Gm9530","1"
"ENSMUSG00000028549",58.2875782894798,-1.3140369287766,0.300975579756916,-4.36592540111689,1.26585679852231e-05,5.13006754954523e-05,36.1509987909481,79.0804501673252,"Itgb3bp","4"
"ENSMUSG00000020288",984.621856451068,0.570032123610325,0.130571730513655,4.36566262366197,1.26737968525652e-05,5.1349819267272e-05,1388.0533265073,901.685064709483,"Ahsa2","11"
"ENSMUSG00000053624",16.4759696778035,-2.95087207553979,0.676000785511513,-4.36519030566945,1.27012132822352e-05,5.14483066652655e-05,4.04140170312232,27.2629442182151,"Gykl1","18"
"ENSMUSG00000069515",105.543060186773,-1.44893806905857,0.33199852786753,-4.36429064419439,1.27535921583298e-05,5.16478355303441e-05,37.2910783403221,132.198337117212,"Lyz1","10"
"ENSMUSG00000091811",97.7667532664941,-0.912678200499459,0.209163492619446,-4.36346796981437,1.28016691444923e-05,5.18298498068719e-05,70.0984204078104,131.707844292449,"Prr24","7"
"ENSMUSG00000093622",32.0550689025905,-2.51672386409218,0.57697061970564,-4.36196190609527,1.28901317152582e-05,5.2175243340484e-05,6.89091985210237,43.253257436198,"","17"
"ENSMUSG00000022552",1712.63133993062,0.583075312972462,0.13367438608443,4.36190754303661,1.28933357520503e-05,5.21754523306073e-05,2031.06231380743,1309.40291596497,"Sharpin","15"
"ENSMUSG00000047415",389.952221405168,-1.42367606569305,0.326538553703435,-4.35990191524533,1.30120755255652e-05,5.26430853149912e-05,122.191387029043,311.2079030706,"Gpr68","12"
"ENSMUSG00000020534",104.446129053396,-2.38620611325814,0.547549092475213,-4.35797656511714,1.31270435650006e-05,5.3095234126179e-05,45.6310553192793,236.943660020687,"Shmt1","11"
"ENSMUSG00000037855",8.75077429868416,-2.63854394154458,0.605507759594058,-4.35757246664106,1.31512961518048e-05,5.31803329119281e-05,4.70337980687479,23.5025407521509,"Zfp365","10"
"ENSMUSG00000047260",813.742754323639,0.572885144693302,0.131506534955248,4.35632453465719,1.32264628298704e-05,5.34712228376123e-05,975.899848500075,678.740056138163,"Tmem93","11"
"ENSMUSG00000029387",350.859329362013,0.906855282143754,0.208231557730937,4.35503288754884,1.33046941569644e-05,5.37743572629836e-05,594.135291012146,305.617227601431,"Gtf2h3","5"
"ENSMUSG00000048949",138.131478109107,1.03912246174045,0.238662732483968,4.353936833478,1.33714250110657e-05,5.40308728901728e-05,151.90351104901,78.9344124753834,"Gm6206","X"
"ENSMUSG00000027285",521.156477354164,-0.606706267165121,0.139349821898869,-4.35383597121086,1.33775818065348e-05,5.404255711007e-05,429.029417428687,638.723976587759,"Haus2","2"
"ENSMUSG00000029553",4234.00149599467,1.15779410188398,0.26595597152,4.35332997137428,1.34085096889393e-05,5.41542810789737e-05,2562.46406849671,1368.24572948022,"Tfec","6"
"ENSMUSG00000022255",15993.0860022503,0.766614695657809,0.176136644351915,4.3523861742599,1.34663791101068e-05,5.43747354602042e-05,10877.9241362971,6528.22518372084,"Mtdh","15"
"ENSMUSG00000024870",3967.45075932089,-0.598323543731239,0.137509529670705,-4.35114239110591,1.35430062898812e-05,5.46708041716642e-05,3259.41143955369,5119.43474420357,"Rab1b","19"
"ENSMUSG00000012076",500.834904728441,0.723820946730324,0.16637270974694,4.35059901248999,1.35766132287257e-05,5.47931054739425e-05,912.128626847339,526.302304914692,"Brms1l","12"
"ENSMUSG00000020397",710.305879547372,0.677308462226,0.155686653879138,4.35045937047248,1.35852626632683e-05,5.48146470842891e-05,820.0031736865,481.346611050495,"Med7","11"
"ENSMUSG00000079722",6.8267333651738,4.75292410554898,1.09266489779798,4.3498460645413,1.36233131455036e-05,5.4954778423405e-05,20.441741231976,0.708130000943272,"Ttll2","17"
"ENSMUSG00000030671",157.578074835726,-1.66866742384196,0.383706905436466,-4.34880738449013,1.36879864982419e-05,5.52022087067257e-05,28.4229096317956,93.6000923384424,"Pde3b","7"
"ENSMUSG00000032221",16.8630644333069,-3.78561438076576,0.870561296630272,-4.34847539790586,1.37087193108056e-05,5.52723540348705e-05,2.37208359376283,29.3626689914168,"Mns1","9"
"ENSMUSG00000023032",29.5003831780742,1.54080341858532,0.354390934011241,4.34775066378095,1.37540836228246e-05,5.54417530544008e-05,41.9740891778418,15.3005845802909,"Slc4a8","15"
"ENSMUSG00000087700",20.80620184431,2.76847812534438,0.636904965226732,4.34676800542579,1.38158212935877e-05,5.56770533796372e-05,30.4054877171922,4.43742344812427,"Gm15283","12"
"ENSMUSG00000021361",2539.52077751358,-0.45274354995806,0.104183147804427,-4.34565051545524,1.38863512646514e-05,5.59476630431466e-05,2123.85556282614,3078.43496821087,"Tmem14c","13"
"ENSMUSG00000085823",184.61940458825,1.32828631891011,0.305668165584515,4.34551735660824,1.38947783993508e-05,5.59679915521184e-05,168.031779696329,56.7621681424376,"Gm13012","4"
"ENSMUSG00000067924",272.882212034454,-0.799210113353579,0.183977709735645,-4.34405947601995,1.39873619351253e-05,5.63266002258482e-05,220.590277816654,394.404331340044,"Cxx1b","X"
"ENSMUSG00000068196",22.320621835793,-3.37770211169196,0.777554225229593,-4.34400843323127,1.3990614073377e-05,5.63266002258482e-05,6.94105957799082,58.1879109034602,"Col8a1","16"
"ENSMUSG00000010607",114.927850785241,-0.86527547085234,0.199197117616768,-4.34381521783377,1.4002931124788e-05,5.63487753577353e-05,96.9014847657308,167.290157490243,"Pigyl","9"
"ENSMUSG00000043885",3055.69850146477,-0.730191052137891,0.168097949575113,-4.34384270589577,1.40011781912298e-05,5.63487753577353e-05,2308.22000103204,4261.25049833827,"Slc36a4","9"
"ENSMUSG00000037703",195.061951214597,1.33016425276784,0.306248306360531,4.34341749861599,1.40283174025827e-05,5.64372098517612e-05,218.160394098746,84.0448779274363,"Prosapip1","2"
"ENSMUSG00000005936",3252.23933913002,0.413421342991069,0.0952103752518941,4.34218793799832,1.41070777361851e-05,5.67402779129038e-05,3756.45493300372,2939.04342268234,"Kctd20","17"
"ENSMUSG00000032563",1584.54004632313,0.545549099992926,0.125655487847522,4.34162573667238,1.41432302572928e-05,5.68718668582248e-05,1742.95514130288,1240.37079418692,"Mrpl3","9"
"ENSMUSG00000068328",4863.66662263614,0.601010978663841,0.138467245915181,4.34045593014825,1.42187384252502e-05,5.71616078883451e-05,4383.74840847946,2734.98682097538,"Aup1","6"
"ENSMUSG00000035513",198.430882572722,2.23472783944736,0.514913560774876,4.34000579841865,1.42478956395685e-05,5.72649151846766e-05,225.018004796205,56.9693529078927,"Ntng2","2"
"ENSMUSG00000026409",1157.45623187857,-0.719725633208035,0.165871477027365,-4.33905603366213,1.43096037048544e-05,5.74989684192876e-05,1057.27282157497,1866.03285472613,"Pfkfb2","1"
"ENSMUSG00000041961",158.021759296003,-1.22157567632199,0.281544728265728,-4.33883342034748,1.43241041528097e-05,5.75432640371732e-05,98.0285470197745,269.135231630286,"Znrf3","11"
"ENSMUSG00000061414",49.4699151332158,-1.60505472709631,0.370160315734017,-4.33610697546963,1.45028382805623e-05,5.82471430190699e-05,39.7597764357692,123.000323141734,"Efcab4b","6"
"ENSMUSG00000047123",1761.28865432305,1.0721471906649,0.247278069670546,4.33579569790944,1.45233790567282e-05,5.83154892692645e-05,1411.44721447616,602.826726435955,"Ticam1","17"
"ENSMUSG00000011267",22.598929431384,1.97935722332628,0.456523961307168,4.33571376551359,1.45287902728061e-05,5.8323067621929e-05,40.7323746220428,12.5033038530726,"Zfp296","7"
"ENSMUSG00000025037",352.329943659319,-1.07972700236062,0.249067731043683,-4.3350738284569,1.45711210478997e-05,5.84788129155643e-05,227.841626979095,558.413137803136,"Maoa","X"
"ENSMUSG00000032344",821.022022146073,1.12225726932878,0.258930787404066,4.33419787805101,1.46292544252487e-05,5.86978884829796e-05,695.113734516559,329.086372446454,"E330016A19Rik","9"
"ENSMUSG00000029512",981.185069902693,-0.887709666954644,0.204869432301459,-4.3330508460062,1.47057129092058e-05,5.89903670286636e-05,718.133221754896,1458.8099652621,"Ulk1","5"
"ENSMUSG00000042487",790.950022107121,0.557421274709064,0.128674318157134,4.33203208450931,1.47739405566554e-05,5.92496947306042e-05,991.194745520746,651.704353491466,"Leo1","9"
"ENSMUSG00000041396",70.0768167172419,-1.09162136150099,0.252011539803206,-4.3316324417264,1.48007874409228e-05,5.93429827845719e-05,70.9318753228272,129.315874532286,"2810422O20Rik","1"
"ENSMUSG00000026289",2018.27778802665,0.546940090321276,0.126294888883051,4.33065894557096,1.48663789985768e-05,5.95915327695432e-05,2341.06496288896,1494.78803681169,"Atg16l1","1"
"ENSMUSG00000074305",3625.21743801896,1.15738190621748,0.267426609698693,4.32784870406685,1.50572840378765e-05,6.03421569275774e-05,3501.60761144428,1596.61185811076,"C230081A13Rik","9"
"ENSMUSG00000071533",3588.77083918322,0.385027455807567,0.0889901403727053,4.32663050305358,1.51407629624107e-05,6.0662011084691e-05,3879.08319321132,3038.82084991002,"Pcnp","16"
"ENSMUSG00000050786",270.445352812031,-0.83236561753189,0.19241797958317,-4.32582037985755,1.51965218856495e-05,6.08706761203737e-05,232.109764607992,384.582587496357,"Ccdc126","6"
"ENSMUSG00000017765",2531.27228926193,0.964698333190005,0.223136616766568,4.32335287309305,1.5367563551195e-05,6.15409011216617e-05,1811.82852940031,999.180980508193,"Slc12a4","8"
"ENSMUSG00000006288",1052.35453138226,-0.848461862784365,0.196282448778202,-4.32265782328364,1.54160730763381e-05,6.17202287098382e-05,919.297475359847,1589.14607703318,"Ttc5","14"
"ENSMUSG00000061878",98.3980502706504,2.89011490167149,0.66878484021864,4.32144200626116,1.55012796731898e-05,6.20463554706079e-05,48.0361670115549,7.00591047367784,"Sphk1","11"
"ENSMUSG00000046223",3914.52423400372,1.38269944979559,0.319967835790619,4.32137013515447,1.55063305560206e-05,6.2051566013708e-05,1825.16983743825,731.215942124919,"Plaur","7"
"ENSMUSG00000032299",1045.90166795836,-0.566436004712924,0.131088856531423,-4.32100805286333,1.5531800470706e-05,6.21384649723603e-05,943.388654781248,1374.31678419441,"Commd4","9"
"ENSMUSG00000017221",2897.77449145658,0.946971172816604,0.219183308319715,4.32045295819374,1.55709248888687e-05,6.22799366446752e-05,3803.45068484055,2001.21214430925,"Psmd3","11"
"ENSMUSG00000062729",589.39769757036,-0.911614795663146,0.211014592429694,-4.32015049370047,1.55922828463295e-05,6.23502955761292e-05,349.172527113985,657.09231228383,"Ppox","1"
"ENSMUSG00000022201",4348.95644994816,0.52914720999553,0.122497462362908,4.31965854466348,1.5627080560671e-05,6.24743503284218e-05,4403.99788072719,2998.71009442297,"Zfr","15"
"ENSMUSG00000029003",311.208765625758,0.862510270253016,0.199690916774173,4.31922635333692,1.56577124286549e-05,6.25816948579248e-05,329.461861790155,169.5403221288,"Mad2l2","4"
"ENSMUSG00000031520",46.3218233424476,3.47756832685682,0.8052153892324,4.31880509657415,1.56876243819496e-05,6.26861108511947e-05,28.5790656465467,2.96047721508092,"Vegfc","8"
"ENSMUSG00000035834",71.5335269339392,-1.54445335886747,0.357893963734262,-4.31539370698702,1.59318698770756e-05,6.36467241939363e-05,64.6578143533296,167.228962449854,"Polr3g","13"
"ENSMUSG00000074797",1065.76872419467,0.642349963444889,0.148867216321108,4.31491888757652,1.59661515776276e-05,6.3768285415375e-05,1396.57212198623,817.691076750363,"Itpa","2"
"ENSMUSG00000038357",35.1318002063417,3.34989783611707,0.776792620343536,4.31247381654524,1.61438005711073e-05,6.44622541019054e-05,31.2239800018682,5.28867480733,"Camp","9"
"ENSMUSG00000079445",131.581446507753,2.41904017583801,0.56102082032608,4.3118545483428,1.61890922216867e-05,6.46275121469217e-05,308.907280861125,58.3052940678415,"B3gnt7","1"
"ENSMUSG00000030263",3822.72447478549,-1.37661260099541,0.319300848361486,-4.31133399131131,1.62272580666125e-05,6.47642508465162e-05,2326.81631295699,7206.73179151028,"Lrmp","6"
"ENSMUSG00000015305",21381.4891981284,-0.659244901475602,0.152914321274743,-4.31120444429222,1.62367694249748e-05,6.47865888989289e-05,7894.01151577947,13633.4400136152,"Sash1","10"
"ENSMUSG00000021765",48.203405304579,3.21411286017402,0.745646692706796,4.31050374341012,1.62883071400432e-05,6.49765657929272e-05,39.9032238794218,4.64322568650971,"Fst","13"
"ENSMUSG00000051615",2865.77371248702,-1.00843650746693,0.234031881346338,-4.30897064821084,1.64016131573176e-05,6.54127950281357e-05,1286.40397195053,2595.16584169717,"Rap2a","14"
"ENSMUSG00000086538",79.8232192633334,-1.50840959212596,0.350067461182746,-4.30891116537827,1.6406024441313e-05,6.54146255187117e-05,36.2155113668149,93.8825266799132,"Gm6634","3"
"ENSMUSG00000069056",100.813045393434,-0.907854835620615,0.210725239608329,-4.30823966463641,1.64559018577383e-05,6.55906827173645e-05,80.1661825106765,153.862638590194,"Slc38a9","13"
"ENSMUSG00000090299",25.5378883881574,3.57022832565391,0.828703403939477,4.30821004074777,1.64581055721838e-05,6.55906827173645e-05,14.6203427920633,1.2190371614615,"Gm17295","12"
"ENSMUSG00000073144",106.968474845069,1.44113803429698,0.334529086393214,4.30796033264214,1.64766924835361e-05,6.56489497580661e-05,151.596935856593,56.2201509630362,"4930599N23Rik","6"
"ENSMUSG00000023243",7.48339380817302,-4.29035561820754,0.995931046788574,-4.30788419744719,1.64823635514838e-05,6.56557398653691e-05,1.23602716065399,26.3932914957581,"Kcnk5","14"
"ENSMUSG00000004096",4806.4198439386,0.565802217390325,0.131396060856954,4.30608203701245,1.66171451906092e-05,6.61767011669329e-05,4122.77682330462,2596.12308668339,"Cwc15","9"
"ENSMUSG00000039670",71.8418822290965,-1.29956921702007,0.301829346833865,-4.30564234608834,1.66501882485215e-05,6.6292342001751e-05,83.2109026661368,160.00534113067,"1810049H13Rik","11"
"ENSMUSG00000059586",1126.87027686045,-0.415962541321004,0.0966264377835327,-4.30485228331467,1.67097193901693e-05,6.65133635465828e-05,908.881683509445,1284.1837874374,"Nsmce2","15"
"ENSMUSG00000028933",63.0969377893912,-1.63110590324996,0.379101168950396,-4.30256099649058,1.68835169562704e-05,6.7172857967123e-05,36.6448068673564,101.267858647226,"Xrcc2","5"
"ENSMUSG00000049225",1158.86099927143,0.705603035156607,0.163995970750098,4.30256323938487,1.68833459900599e-05,6.7172857967123e-05,762.509016957212,493.045431258743,"Pdp1","4"
"ENSMUSG00000003531",144.81909029072,-0.942872743387964,0.219189857339802,-4.30162579067818,1.69549476317816e-05,6.74408407242532e-05,99.5891595048148,181.25337041664,"Dgcr6","16"
"ENSMUSG00000025232",42825.6179342859,-1.03260155988135,0.24006010573253,-4.3014292471897,1.69699961296782e-05,6.7484480043802e-05,29356.7791298164,70771.0859645822,"Hexa","9"
"ENSMUSG00000022314",2816.39740111568,0.725103563018057,0.168598892166784,4.30076113608599,1.70212457808023e-05,6.76720247220894e-05,346.055915040532,208.532861308879,"Rad21","15"
"ENSMUSG00000001098",4221.21634499454,0.432795291667684,0.100648471558891,4.30006819740376,1.70745557118279e-05,6.78676684885838e-05,4138.9281950395,3228.85712581902,"Kctd10","5"
"ENSMUSG00000022436",1695.66906009215,-0.957892617828504,0.222771712950816,-4.29988442042455,1.70887209192335e-05,6.79076638497558e-05,753.444383961242,1477.55682415705,"Sh3bp1","15"
"ENSMUSG00000020457",2318.37645206425,0.4529600673077,0.105348329028685,4.29964168852042,1.71074474329611e-05,6.79657615129475e-05,2478.99640300602,1843.24678479172,"Drg1","11"
"ENSMUSG00000030850",2278.94032274508,-0.4843726509183,0.112667416527135,-4.29913692750418,1.71464518533544e-05,6.81043735600838e-05,1964.88828748653,2919.35838782604,"Ate1","7"
"ENSMUSG00000069302",14.5462364581172,-4.13709281967714,0.962322504947661,-4.29907104781068,1.71515488253348e-05,6.81082736583774e-05,1.81007621755551,37.9423728905626,"Hist1h2ah","13"
"ENSMUSG00000069268",134.036510243755,-1.64730547167237,0.383200233846767,-4.29881123802,1.71716638350695e-05,6.81717937477176e-05,69.9940960659288,205.254703472036,"Hist1h2bf","13"
