"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLi8","baseMean_FLi2","mgi_symbol","chromosome_name"
"ENSMUSG00000091118",30.7890843172068,-0.374855603118735,0.776371097543949,-0.482830445781136,0.629216131201722,0.780830868399599,23.6349570039308,32.8379279885122,"Gm20603","9"
"ENSMUSG00000029993",1281.74504321498,0.0534649795576448,0.110844738870096,0.482341156672333,0.629563614864826,0.78107622854453,1428.76910778248,1326.30790434525,"Nfu1","6"
"ENSMUSG00000031570",719.492804193952,0.154757007323299,0.320826807441641,0.482369314950245,0.629543615175568,0.78107622854453,499.223918178086,389.560674557111,"Ppapdc1b","8"
"ENSMUSG00000060802",224573.966541619,-0.0737341262108903,0.15286709575248,-0.482341381890837,0.629563454900127,0.78107622854453,305579.074107347,327542.728445938,"B2m","2"
"ENSMUSG00000034893",2421.95043601331,0.0542665669196611,0.112530650989169,0.482238096399924,0.62963681673659,0.781105108996248,2193.27424838626,2175.76912310273,"Cog3","14"
"ENSMUSG00000000600",1772.18308964759,0.0693302650613194,0.143809164342138,0.482099074690226,0.629735567139128,0.781165676957012,2085.76965588183,1985.72659306711,"Krit1","5"
"ENSMUSG00000026586",16.8866943959722,-0.370862738770136,0.769743063865451,-0.481800689320614,0.629947539657893,0.781366672386823,18.0315101510782,19.813332408626,"Prrx1","1"
"ENSMUSG00000029413",3028.94455472343,-0.158382895602208,0.329064692885665,-0.481312334706292,0.630294531792635,0.78156014291128,7109.73549261467,8998.87465734981,"Naaa","5"
"ENSMUSG00000031605",668.476350532855,0.0940389848326622,0.19538365274701,0.481304262206765,0.630300268256524,0.78156014291128,706.105007804488,701.007348404981,"Klhl2","8"
"ENSMUSG00000036676",1320.99433522098,-0.0860721599780312,0.178755757627764,-0.481507063718001,0.630156160595906,0.78156014291128,1307.14741591194,1487.60081023377,"Tmtc3","10"
"ENSMUSG00000070427",8862.22089168052,-0.152117519213382,0.316055544050036,-0.481299955267674,0.63030332885431,0.78156014291128,16493.7173137358,17942.0578227022,"Il18bp","7"
"ENSMUSG00000078495",1002.8886090987,-0.14669317375608,0.304946357162572,-0.481045830883219,0.630483925996792,0.781722125853539,374.681950166346,454.373539677885,"Gm13157","4"
"ENSMUSG00000073859",1611.41344924467,-0.0683722362331284,0.14216485947084,-0.480936262924751,0.630561798852011,0.781756727800203,1330.06536113347,1460.27908333272,"Itpripl2","7"
"ENSMUSG00000029622",36148.6360634678,-0.0504779994715909,0.10498085286332,-0.480830533328878,0.630636947571615,0.78178794720747,34810.4253420893,36378.4967303436,"Arpc1b","5"
"ENSMUSG00000028755",1.82239903656042,0.939421974913537,1.95457952839266,0.4806261199748,0.630782247920725,0.781853181801202,0.330989051876233,0,"Cda","4"
"ENSMUSG00000084260",2.56710141762784,0.478202407779624,0.994978333941075,0.48061590033371,0.630789512583189,0.781853181801202,3.50580885758753,2.66926549452198,"Gm12844","4"
"ENSMUSG00000029082",3067.02775209556,-0.202466845642363,0.421376244269899,-0.480489463740817,0.630879393365145,0.781902644850369,4524.18621952975,4444.20362831771,"Bst1","5"
"ENSMUSG00000019774",178.001171830033,0.077017580124873,0.160366614936022,0.480259436514258,0.631042928280605,0.782043378683433,170.023617137343,160.835914122919,"Mtrf1l","10"
"ENSMUSG00000022816",88.9772863877178,-0.317729619591422,0.662257722457894,-0.479767330477031,0.631392845437371,0.782391070182262,76.8090019998918,77.2696597158298,"Fstl1","16"
"ENSMUSG00000085771",19.4290763440563,0.268584191016757,0.559872058022018,0.47972422836325,0.631423497583499,0.782391070182262,24.2494352753106,22.9473876662123,"C230066G23Rik","5"
"ENSMUSG00000021692",269.295038497712,-0.0838606604140773,0.1749586134148,-0.479317129790325,0.631713037726681,0.782687851462754,321.701102698662,338.563880322116,"Dimt1","13"
"ENSMUSG00000042502",2786.16167248633,0.0457963602026641,0.0956588623369985,0.478746653303561,0.632118871972075,0.783066656443,2985.19148173263,2878.16226321818,"Cd2bp2","7"
"ENSMUSG00000059142",1047.88579898866,0.131147389311759,0.273936881099108,0.478750392373458,0.632116211654611,0.783066656443,2159.01398001167,2028.86192384614,"Zfp945","17"
"ENSMUSG00000027936",1087.37111303624,-0.0705739857986029,0.147486934828216,-0.478510085525903,0.6322871976801,0.783089170814758,1076.74358535187,1132.30132994571,"Crtc2","3"
"ENSMUSG00000044145",46.9636502802786,0.132408234652437,0.276677130251306,0.478565881221085,0.632247495501387,0.783089170814758,44.7533579138693,40.4506755291358,"1810024B03Rik","2"
"ENSMUSG00000081480",10.3545404765872,-0.296910348042177,0.620393936548595,-0.47858357496845,0.632234905498427,0.783089170814758,6.99089057964752,10.2954903396169,"Gm13608","2"
"ENSMUSG00000039254",440.495835875108,0.0792163115145842,0.165596556433004,0.478369316493807,0.632387368492219,0.783151240100464,334.473959892219,331.079823151207,"Pomt1","2"
"ENSMUSG00000072772",60.0193146513191,0.134515763135845,0.281557418786659,0.477756060257713,0.632823838438043,0.783629740894469,80.1574476139024,65.61767729325,"Grcc10","6"
"ENSMUSG00000030030",1.96309229284093,0.903902630049922,1.89357812246191,0.47735164413218,0.633111741594929,0.783924209322117,0.243060005025288,0,"1700003E16Rik","6"
"ENSMUSG00000035539",111.093560839503,-0.152111395411905,0.31925625571775,-0.476455488929821,0.633749910972701,0.784404011318636,104.101641477605,104.458770513882,"E230008N13Rik","4"
"ENSMUSG00000079427",928.484113355103,-0.132519939088044,0.278122385203606,-0.476480665125283,0.633731978796422,0.784404011318636,908.629480999533,941.614612789281,"Gm2382","9"
"ENSMUSG00000081094",522.882304720107,-0.0765381150080033,0.160612680651443,-0.476538432068785,0.6336908341149,0.784404011318636,559.382758466372,566.768486952945,"Rpl19-ps11","8"
"ENSMUSG00000085191",2.88484905120956,0.440107753758655,0.923446637631877,0.476592513117255,0.633652315749869,0.784404011318636,3.41787981073659,2.64564805931361,"Gm16847","14"
"ENSMUSG00000092902",2.14611577595167,-0.670431222008848,1.40657930824468,-0.47663947427572,0.633618869218374,0.784404011318636,1.54060168185769,2.17848006518922,"","8"
"ENSMUSG00000091575",7.25459334882899,0.371140354544611,0.779490972725697,0.476131690463099,0.633980561145263,0.78462742126869,6.00092148370718,4.35727681676765,"2010016I18Rik","3"
"ENSMUSG00000021486",7786.2771889039,0.0714009018127877,0.150004368035564,0.475992151080957,0.634079969686827,0.784688381374682,8271.03478309896,7587.36350670921,"Prelid1","13"
"ENSMUSG00000026201",755.053812958559,0.0575431451435965,0.121036133078221,0.475421212493698,0.634486777904284,0.784953701056174,746.782095643919,736.526468409273,"Stk16","1"
"ENSMUSG00000066191",67.314122577635,0.163214410882691,0.343165217018901,0.475614668352885,0.634348923324639,0.784953701056174,43.5066446271693,39.2958115994791,"Anks6","4"
"ENSMUSG00000085058",18.1462949421216,-0.231462282708754,0.486869167851055,-0.47540961308021,0.63449504392544,0.784953701056174,17.5226900023885,22.2823591067207,"8030453O22Rik","6"
"ERCC_00111",2705.51081540312,0.163326105749376,0.34350243558429,0.475472919053868,0.634449931119855,0.784953701056174,2209.17161793131,1786.44885332096,NA,NA
"ENSMUSG00000066568",2510.03881777628,0.095408784695549,0.20074665917794,0.475269601428234,0.63459482319313,0.785015069867149,2336.32843223858,2089.27025040159,"Lsm14a","7"
"ENSMUSG00000021357",3388.72510457957,0.0523739383645691,0.110247714130402,0.475056909593795,0.634746410678221,0.785140512409791,3316.71255269072,3321.9915768887,"Exoc2","13"
"ENSMUSG00000022747",817.567595327087,0.211709510422144,0.445943161214227,0.474745503094375,0.634968380669236,0.785265701559169,1799.96859786937,1485.94858480965,"St3gal6","16"
"ENSMUSG00000024218",519.345799057941,0.0740918549430723,0.156040090209231,0.474825763326104,0.634911168180994,0.785265701559169,574.588766421069,574.626037008188,"Taf11","17"
"ENSMUSG00000028385",3366.88760145185,-0.102575509147139,0.216083235919447,-0.474703688653466,0.634998188426857,0.785265701559169,2692.65474815405,2906.34270907955,"Snx30","4"
"ENSMUSG00000047141",885.450551567399,0.0702138266229145,0.147934951057036,0.474626355173116,0.635053317773963,0.785271809838886,962.087537586571,906.405599229295,"Zfp654","16"
"ENSMUSG00000021114",5707.85324918181,-0.112650790320736,0.237417217380972,-0.474484502697084,0.635154446562191,0.785334793022921,5430.15020669731,5177.96416579446,"Atp6v1d","12"
"ENSMUSG00000065468",2.19851650548765,0.654645465808223,1.38017017222224,0.474322282124214,0.63527010441955,0.785353670492121,1.0601690669521,1.35672497304338,"Mir26b","1"
"ENSMUSG00000086802",22.6829378860007,0.214094332327247,0.451348278177513,0.474343966020505,0.635254644009445,0.785353670492121,32.4181947252946,31.5094154864618,"2700038G22Rik","5"
"ENSMUSG00000034709",1643.35006547733,0.0828536132478138,0.17490500670171,0.47370635529671,0.635709320726335,0.785772478439266,1148.73921168744,1134.48282161474,"Klraq1","17"
"ENSMUSG00000072324",35.3062706829025,0.175620882367061,0.370693302919358,0.473763299698095,0.635668708397704,0.785772478439266,71.7052266125159,65.4255232491708,"Gm8420","1"
"ENSMUSG00000015714",8110.31216812753,0.051038392540544,0.107951899577511,0.472788276448047,0.636364238956129,0.786333508348412,7998.25141630069,8145.28965933088,"Lass2","3"
"ENSMUSG00000018334",205.097902123246,0.148979318569175,0.315052870563124,0.472870849590705,0.636305323160749,0.786333508348412,76.8993610999084,70.1405540278521,"Ksr1","11"
"ENSMUSG00000018509",55.936565248282,0.187747066808483,0.397089181810073,0.472808314627624,0.636349941538067,0.786333508348412,27.0340826822514,22.6084170473599,"Cenpv","11"
"ENSMUSG00000070319",2038.08349945793,0.0596981543013343,0.126252091165267,0.472848835614042,0.636321029870386,0.786333508348412,2200.84290859316,2095.24894953458,"Eif3g","9"
"ENSMUSG00000085347",12.8117510339937,-0.247082692930901,0.522721399603553,-0.47268524517706,0.636437754816365,0.786362245270225,8.70099606965788,10.11542424313,"2210417K05Rik","10"
"ENSMUSG00000005299",1560.75745674164,-0.049634497318747,0.10509098667594,-0.472300231339541,0.636712505264392,0.786639597075701,1771.85714976877,1860.17836674056,"Letm1","5"
"ENSMUSG00000063696",9.94312942895361,-0.244966892548734,0.519148739245831,-0.471862635946296,0.637024839200943,0.786963334712827,10.074425112647,10.3829091835788,"Gm8730","8"
"ENSMUSG00000009633",11.2805057038037,-0.450541104090261,0.955548221200756,-0.471500123273846,0.637283631657214,0.787050640545424,5.1607541169687,4.64897375018983,"G0s2","1"
"ENSMUSG00000012819",2.89338095767764,-0.492949748158577,1.04565429887417,-0.471427075553866,0.637335784704369,0.787050640545424,1.56701621253022,2.49074401496779,"Cdh23","10"
"ENSMUSG00000035202",2655.31648027885,-0.50870348508301,1.07870917418798,-0.471585388588119,0.63722275802567,0.787050640545424,3417.00042504637,1518.87508748561,"Lars2","9"
"ENSMUSG00000071654",472.477701897834,0.0900881068047425,0.191102974642587,0.471411326658997,0.637347028998499,0.787050640545424,529.568095041124,484.231626666421,"AI462493","19"
"ENSMUSG00000079477",12246.7751713637,0.0681472227131567,0.144475184984765,0.471688080692494,0.637149446101217,0.787050640545424,10705.1456307208,10977.7595977125,"Rab7","6"
"ENSMUSG00000031362",9.45871495340776,0.24474992658076,0.519451559885292,0.47116987507903,0.63751942948604,0.787139282965482,9.37501585410455,9.69489656165737,"Xlr4c","X"
"ENSMUSG00000073016",453.251610980134,0.0735170051472551,0.156015523406513,0.471215963271165,0.637486520227097,0.787139282965482,469.02385536504,442.675816754146,"Uprt","X"
"ENSMUSG00000054079",1022.56537010899,0.131333067037807,0.279086706464655,0.470581593446262,0.637939554558324,0.787595855016139,1315.78369574371,1277.37529378881,"Utp18","11"
"ENSMUSG00000039109",428.374669881655,-0.41267300652205,0.878061631314348,-0.469981823376487,0.638368003921074,0.788050478852195,14.8864611019003,21.810240575409,"F13a1","13"
"ENSMUSG00000060176",3.09611769080667,0.606089365600138,1.28975736627872,0.469925104865935,0.638408527384096,0.788050478852195,1.91237811438478,0.978203753424347,"Kif27","13"
"ENSMUSG00000002020",31.0013484347419,-0.333841661164326,0.710870274170669,-0.469623886796786,0.638623755633601,0.788173126357628,19.1331334890854,19.965502720509,"Ltbp2","12"
"ENSMUSG00000046808",1564.77326469344,0.170006832992267,0.362044393851293,0.469574549087193,0.638659011629938,0.788173126357628,3282.10778793997,3100.34824780629,"Atp10d","5"
"ENSMUSG00000062591",22.4128874366457,0.244768890565729,0.52114344316676,0.469676619316893,0.638586074659088,0.788173126357628,22.6352773965803,16.0729768517923,"Tubb4a","17"
"ENSMUSG00000051379",370.446944214629,-0.398956651263912,0.850155967960131,-0.469274658179688,0.638873326798539,0.788375429536236,42.8684193867338,80.2476129300336,"Flrt3","2"
"ENSMUSG00000041084",3057.61576247638,-0.0834372277988243,0.177910263457031,-0.46898490383595,0.639080426586044,0.788522577420345,3074.43805797119,3004.14514312131,"Ostc","3"
"ENSMUSG00000051695",2336.51613712791,-0.116470360198045,0.24835523497762,-0.468966801559632,0.639093365989224,0.788522577420345,2849.39751400289,2942.23330551332,"Pcbp1","6"
"ENSMUSG00000020519",299.582526658519,0.0717924959854854,0.153217515433334,0.468565854122095,0.639379989070604,0.788793504637326,372.948473840302,343.165965819785,"Sap30l","11"
"ENSMUSG00000026335",1630.05580799264,0.101937765055693,0.217574643892047,0.468518588527581,0.639413781114356,0.788793504637326,907.160567289579,962.620612152823,"Pam","1"
"ENSMUSG00000080928",1.98057622193513,-0.586417454095982,1.25211271628566,-0.468342383611889,0.639539763575209,0.788886718771501,1.91237811438478,1.82266503662431,"Hmgb1-ps6","16"
"ENSMUSG00000021619",438.612099282959,-0.0639926238646396,0.13666580950553,-0.468241647974509,0.639611791909588,0.788913369823998,523.919578409065,550.156455945927,"Atg10","13"
"ENSMUSG00000068882",5022.52103009162,0.0794555134943641,0.169834482291993,0.467840879084601,0.639898384670541,0.789204645006723,6542.77422707793,5764.44909214329,"Ssb","2"
"ENSMUSG00000003271",6.83485355594205,-0.329531355818529,0.704946625427135,-0.467455753290346,0.640173841574517,0.789437461150866,3.78965624326369,4.75695961050812,"Sult2b1","7"
"ENSMUSG00000087091",1.83598486039133,-0.612324244946988,1.30996419102253,-0.467435865150649,0.640188067690284,0.789437461150866,1.9738926305632,1.77879727144875,"4930509E16Rik","9"
"ENSMUSG00000065536",3.21914743498199,0.389972133129691,0.835492082231746,0.466757425262496,0.640673439334642,0.789973727782316,5.11361245076862,3.97966684130287,"Mir98","X"
"ENSMUSG00000015970",8.64571399806002,-0.340607321055023,0.730355958608489,-0.46635796838567,0.640959291969828,0.790201645430614,5.37739959132145,6.22594879326524,"Chdh","14"
"ENSMUSG00000019761",13.5417237065492,0.200461336738577,0.429838223854268,0.466364612576989,0.640954536929354,0.790201645430614,12.2475923078963,11.3187897887603,"Krt10","11"
"ENSMUSG00000022762",3.06205658895711,-0.520461112631034,1.11661045825963,-0.466108040437161,0.641138168306136,0.790359894525513,1.45836003015173,2.57939078947315,"Ncam2","16"
"ENSMUSG00000032405",3464.69667118641,0.0864871079712562,0.185688003963779,0.465765725976175,0.641383200558734,0.790537384271463,4264.3517243261,4003.07103837945,"Pias1","9"
"ENSMUSG00000046341",2.86625201245358,-0.680367337218345,1.46064314244077,-0.465799836694837,0.641358781998394,0.790537384271463,0.57404905690152,1.08924003259461,"Gm11223","4"
"ENSMUSG00000089818",26.0119982805856,-0.193036103294862,0.414516039547777,-0.465690310815132,0.641437188768402,0.790541650686917,30.9146660320544,29.5653349835679,"Gm15950","16"
"ENSMUSG00000016409",989.017866630017,0.0648678715388236,0.139396362956612,0.465348378989015,0.641681994727156,0.79071879101371,931.129499616551,861.34912776034,"Nkap","X"
"ENSMUSG00000034764",41.1328488035018,-0.146074676761671,0.313857118471298,-0.465417759116491,0.641632318900696,0.79071879101371,57.3801059964186,66.6645553625884,"1700006J14Rik","10"
"ENSMUSG00000069814",3.14317043320729,-0.704244106239557,1.51371679059947,-0.465241655911513,0.641758411051231,0.79075067721748,0.57404905690152,1.00059325808925,"E130309D14Rik","11"
"ENSMUSG00000026172",215.877043565112,0.0783114750570189,0.16843608837874,0.464932876385318,0.641979526084018,0.790960836688759,235.653313344602,217.227252205515,"Bcs1l","1"
"ENSMUSG00000000759",1288.65935981732,-0.0814391811104311,0.175233226266383,-0.464747370379578,0.64211238100771,0.790999945929189,1205.91501643611,1395.15370326893,"Tubgcp3","8"
"ENSMUSG00000019189",3552.20725899778,-0.0819283799118378,0.176261094786783,-0.464812612283748,0.64206565502469,0.790999945929189,3061.27921721967,3531.11186265358,"Rnf145","11"
"ENSMUSG00000001729",7665.06716172162,-0.0780624632839525,0.168029094991284,-0.464577062014181,0.642234361833512,0.791025649472339,8298.17680392686,9455.61942042835,"Akt1","12"
"ENSMUSG00000091509",91.9257982007282,0.10352974414323,0.222816105995444,0.46464210331971,0.642187775829505,0.791025649472339,114.6565763152,113.897311140008,"Gm17066","14"
"ENSMUSG00000052516",3.84591250553615,0.438745102953652,0.94485523938438,0.464351664324279,0.642395814405243,0.791162225455323,3.12199074436624,2.24596526557314,"Robo2","16"
"ENSMUSG00000030806",14.311395975833,-0.216367644065855,0.466060206030718,-0.464248269356843,0.642469881969522,0.791191166729252,43.5226599821878,38.6009871370485,"Stx1b","7"
"ENSMUSG00000039230",3044.95140268055,-0.0561248039891173,0.12102470056762,-0.463746687460374,0.642829243419433,0.791571410557252,3475.33509974059,3757.84042897716,"Tbcd","11"
"ENSMUSG00000020386",1990.50302252677,0.0498625460937899,0.10764035510129,0.463232827937709,0.643197487944156,0.791873066085773,2132.74692256978,2008.05401810611,"Sar1b","11"
"ENSMUSG00000037017",502.527697663318,-0.0810169243255941,0.174881316313523,-0.463268038195394,0.643172252598503,0.791873066085773,442.98619494816,486.490642103248,"Zscan21","5"
"ENSMUSG00000044340",2847.4024259907,-0.206721525759533,0.44629676376739,-0.463192975038637,0.643226051187785,0.791873066085773,1357.26724008138,1536.04896620337,"Phlpp1","1"
"ENSMUSG00000078783",5.98547470787654,0.502827979269775,1.08601647792881,0.463002163861033,0.643362816075963,0.791979120403187,2.46001264061377,1.44537174754874,"Gm9733","3"
"ENSMUSG00000026775",9933.29881651306,0.0483984430296499,0.104627287340061,0.462579545547659,0.643665772928093,0.792064786642612,9403.55866908032,8909.80612203254,"Yme1l1","2"
"ENSMUSG00000034390",4039.92058670963,-0.108460735108891,0.234423947266241,-0.462669178527692,0.643601513957773,0.792064786642612,3901.64176887771,4089.79854430062,"4933407C03Rik","8"
"ENSMUSG00000039195",397.418649780071,-0.102589519043816,0.221683871894023,-0.462773940960663,0.643526411876655,0.792064786642612,297.779510089717,274.00603259143,"1110008P14Rik","2"
"ENSMUSG00000074867",64.1231991693007,0.135171600901489,0.292230070220146,0.462551991311709,0.643685527429427,0.792064786642612,41.449154790252,34.2873002140806,"Zfp808","13"
"ENSMUSG00000080845",3.86675899633653,-0.402215149779882,0.869345413056822,-0.462664372226454,0.643604959585803,0.792064786642612,3.93909980629304,4.86890713383263,"Gm9115","X"
"ENSMUSG00000020573",5266.41863158755,0.150741279703078,0.326011391690643,0.462380406161141,0.643808547904074,0.792091573524191,4192.64903282896,4136.40167685444,"Pik3cg","12"
"ENSMUSG00000034932",1024.17081574458,0.0546779755543559,0.118236600414131,0.462445430288444,0.643761926759518,0.792091573524191,1335.53268102567,1215.54661132948,"Mrpl54","10"
"ENSMUSG00000023912",10.7850204856538,-0.251085193718013,0.54320250297922,-0.462231290063879,0.643915466790567,0.792160826655544,8.46997774532679,10.0059325808925,"Slc25a27","17"
"ENSMUSG00000020241",4.12259256999775,0.580077300044223,1.25552027916985,0.462021450125658,0.644065938230169,0.792283644118973,2.76458716181747,2.28951634435948,"Col6a2","10"
"ENSMUSG00000022742",491.037062416528,-0.0750191510457746,0.162406579295258,-0.461921871461798,0.644137348926217,0.792309195070722,568.011779613734,563.245540172147,"Cpox","16"
"ENSMUSG00000032329",993.19928459863,0.0753811866244965,0.163371739329943,0.461408973997993,0.644505214324979,0.792656984937799,890.664438460584,870.062773430708,"Hmg20a","9"
"ENSMUSG00000057335",6590.5350441863,0.0783260344398481,0.16976234643753,0.461386379745115,0.644521421601603,0.792656984937799,8325.23799589887,7814.24822776448,"Cep170","1"
"ENSMUSG00000014592",177.14807027152,-0.106239756442975,0.230462159883632,-0.460985684142762,0.644808876049828,0.792761250563854,209.5246269373,208.611138859326,"Camta1","4"
"ENSMUSG00000027104",2704.126070054,0.0354275266229523,0.0768479075664824,0.461008344206423,0.644792618562053,0.792761250563854,2635.58877620903,2642.30603391474,"Atf2","2"
"ENSMUSG00000028874",568.232648820134,-0.187918355183495,0.407533914519449,-0.461110961538212,0.64471899776978,0.792761250563854,327.703187863515,336.311629027278,"Fgr","4"
"ENSMUSG00000030271",244.154835080476,-0.0668891605736276,0.145047889692098,-0.461152249202779,0.644689377727237,0.792761250563854,292.390785150046,297.914415216445,"Ogg1","6"
"ENSMUSG00000068959",199.252673594869,0.0913020445672465,0.198383524715546,0.460229974732835,0.645351157835565,0.793365617623576,236.036232953229,241.125966646236,"Zfp619","7"
"ENSMUSG00000061981",2493.36949246515,0.0670265648686604,0.145692329600722,0.46005555029802,0.645476348084904,0.793457176472062,3322.55192209005,3121.94792386728,"Flot2","11"
"ENSMUSG00000086108",6.21902424894279,-0.357372026273916,0.777196659912632,-0.459821876118317,0.645644079601617,0.793601011033616,2.84383075383507,4.11463724207073,"Gm5602","7"
"ENSMUSG00000031787",580.099256690061,-0.0751456499191412,0.163462979058031,-0.459710512754473,0.645724022656979,0.793636925254602,575.683408323811,562.891057918435,"Katnb1","8"
"ENSMUSG00000026317",6039.52962348189,0.0641683603924592,0.139645079949382,0.459510355937487,0.645867717070249,0.793751182254427,6029.89447546486,5983.04615610568,"Cln8","8"
"ENSMUSG00000020132",2650.04717532092,-0.0634964402448078,0.138278349853187,-0.459192927253059,0.646095629130945,0.793968914026293,2618.16867533793,2768.26110278903,"Rab21","10"
"ENSMUSG00000081221",5.22174154140358,-0.316050899841148,0.688456647258567,-0.459071607630868,0.646182744733013,0.794013604342473,5.45897435262318,7.26886519959734,"Gm14760","X"
"ENSMUSG00000066755",210.275970232291,-0.216167753316988,0.471103412492364,-0.458854144514379,0.646338909936213,0.794143127443222,396.16802319145,503.994957655366,"Tnfsf18","1"
"ENSMUSG00000022706",772.040278481861,-0.0687650099262247,0.150133523361062,-0.458025685315123,0.646933988023519,0.794290713210965,875.479790969456,885.842753391027,"Mrpl40","16"
"ENSMUSG00000027177",9681.94043817335,0.0753039052064325,0.164327471898139,0.458255119102123,0.64676916425894,0.794290713210965,9877.97816093841,10364.8863182342,"Hipk3","2"
"ENSMUSG00000034947",9106.99962640217,0.0696528050832227,0.152086946785471,0.457980165657955,0.646966691113418,0.794290713210965,7926.00200532844,7853.64879951638,"Tmem106a","11"
"ENSMUSG00000035367",532.064654487945,0.0876157276381234,0.191149827568073,0.45836153112365,0.646692724425428,0.794290713210965,395.272948982112,390.795338922305,"Rmi1","13"
"ENSMUSG00000040018",1902.26410311782,0.0733214886543275,0.160005941396281,0.458242287845643,0.646778381694104,0.794290713210965,1910.23229854517,1629.43191495838,"Cox15","19"
"ENSMUSG00000054509",2033.72558134983,-0.122616688545494,0.267708519947506,-0.45802310875103,0.646935839109045,0.794290713210965,2159.44378846659,2345.63275190323,"Parp4","14"
"ENSMUSG00000055831",6.42014676747262,0.278325122086115,0.607702887606147,0.457995391765356,0.646955752010524,0.794290713210965,5.03137079906266,5.20264934412186,"Gm9982","1"
"ENSMUSG00000074388",7.89879177850278,0.340557015899315,0.742952777625214,0.458383124951597,0.646677213206212,0.794290713210965,7.32187963152375,6.62868200585767,"Gm5544","3"
"ENSMUSG00000084306",3.64817712256466,-0.359885403280506,0.785149809621886,-0.458365268475095,0.64669003981041,0.794290713210965,5.3446307750997,5.69097891236769,"Gm11743","2"
"ENSMUSG00000085169",2.6344148983559,-0.544718167405257,1.18792582331201,-0.458545606733718,0.646560504662843,0.794290713210965,1.14809811380304,1.84505454128921,"Gm10785","16"
"ENSMUSG00000017715",6134.3224213635,-0.0728306804592774,0.159090254646617,-0.457794731808396,0.647099921039168,0.794328356078566,7919.13575280731,8565.13499987986,"Pgs1","11"
"ENSMUSG00000029474",2724.95522310433,-0.0737673108574088,0.161160584857143,-0.457725509762813,0.647149658374887,0.794328356078566,2523.09229682888,2580.51739199725,"Rnf34","5"
"ENSMUSG00000064141",26.6876105625426,-0.218632494540514,0.477557526794256,-0.457813943396828,0.647086117432611,0.794328356078566,17.0008031164278,20.4829948189156,"Zfp69","4"
"ENSMUSG00000026219",19681.3988376883,0.0632511994122815,0.138258916951539,0.457483689348237,0.647323423237812,0.794356096107441,16151.2004642273,15928.7023202525,"Trip12","1"
"ENSMUSG00000030329",13.0930145458681,-0.568667070925359,1.24286655201655,-0.457544754103081,0.647279542130433,0.794356096107441,0.790694531254275,1.35640828665416,"C530028O21Rik","6"
"ENSMUSG00000085360",12.5864882592314,-0.243879019686701,0.533089760842624,-0.457482093261772,0.647324570201322,0.794356096107441,14.2622723191103,13.7641214216198,"Gm11647","11"
"ENSMUSG00000034152",3375.65760319161,-0.0732536404868765,0.160311805812182,-0.456944765332496,0.647710746947008,0.794661292861846,3211.57280363063,3248.70840960888,"Exoc3","13"
"ENSMUSG00000055271",34.9315156892993,0.150821190624639,0.330079353674871,0.456924036433971,0.647725646674366,0.794661292861846,38.056025231308,37.9590202700137,"9330161L09Rik","12"
"ENSMUSG00000080921",7.38158992152834,-0.29694602416788,0.649846540612868,-0.456947918639117,0.647708480393746,0.794661292861846,6.24098342904411,9.11423642727578,"Rpl38-ps2","6"
"ENSMUSG00000071723",56.3826102963433,0.133927975180687,0.293375226035494,0.456507446080278,0.648025117613386,0.794966362723776,45.5049293433526,38.9111507271427,"Gspt2","X"
"ENSMUSG00000021936",889.304694962946,-0.0721714890365457,0.158154199406081,-0.456336216854011,0.648148224301885,0.794990517244677,901.049931004554,960.778488136289,"Mapk8","14"
"ENSMUSG00000026490",428.946800622915,-0.117569371532448,0.257737640919421,-0.45615910471224,0.648275570682928,0.794990517244677,516.607585282874,573.069751592791,"Cdc42bpa","1"
"ENSMUSG00000050732",6802.43120557141,0.067877831580467,0.14881354205389,0.45612671161262,0.648298862937801,0.794990517244677,6906.4400178342,6790.24794789518,"Vamp8","6"
"ENSMUSG00000053740",9.85452327522224,-0.249016712802472,0.545617545374497,-0.456394254388491,0.648106496651804,0.794990517244677,10.0864667933412,11.4092590515742,"Gm6457","18"
"ENSMUSG00000086988",17.2923111358197,-0.2301844844449,0.504610129256319,-0.456163027849124,0.64827274977513,0.794990517244677,14.7547466147101,17.9241710457988,"1700086O06Rik","18"
"ENSMUSG00000039473",4449.60527400476,-0.0705202340937512,0.154866500922129,-0.455361447917072,0.648849225777576,0.795416045327583,3701.96476410138,4207.73316520298,"Ubn1","16"
"ENSMUSG00000042567",18.8212787317892,-0.19847530941184,0.435764202694882,-0.455464923884101,0.648774796644025,0.795416045327583,14.0289228254951,18.1434710566632,"Nek10","14"
"ENSMUSG00000083822",41.4663905552656,-0.17899143647425,0.39298647315809,-0.455464624611254,0.648775011902659,0.795416045327583,26.5924644448851,35.3121830951701,"Hmgb1-ps5","3"
"ERCC_00009",3552.25036483061,0.156960481129934,0.344646050141655,0.455425155940191,0.648803400877013,0.795416045327583,2840.09589726959,2379.10400026547,NA,NA
"ENSMUSG00000038545",657.038141180475,0.0882765740518237,0.193897767303649,0.455273803713172,0.648912270040028,0.795431007289744,671.968645761139,617.476455480022,"Cul7","17"
"ENSMUSG00000021809",573.85432366509,-0.123901551730222,0.272216815328789,-0.455157597742707,0.648995863242267,0.795455435118488,520.73269514882,528.439618607144,"Nudt13","14"
