"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT2","baseMean_WTUT","mgi_symbol","chromosome_name"
"ENSMUSG00000027510",197.057663037666,0.102898852252764,0.29314671346518,0.351014858861744,0.725577201046816,0.852897053423929,241.73837397854,218.252225225149,"Rbm38","2"
"ENSMUSG00000026029",7189.56941025845,0.053404393289086,0.152200094224424,0.350882787301955,0.725676285247817,0.852947532242773,4219.58025612038,4211.62108759847,"Casp8","1"
"ENSMUSG00000023051",1072.59755222721,-0.0409594128839372,0.11678172306264,-0.350734788028151,0.725787324372166,0.853012053777854,802.827862199855,805.967593572691,"Tarbp2","15"
"ENSMUSG00000006301",2650.26851102667,0.0633736526342662,0.18087547796612,0.350371721732985,0.726059745817676,0.853068263723451,2740.0219583043,2628.7594817492,"Tmbim1","1"
"ENSMUSG00000023927",167.199498670418,0.133205172076115,0.380126636203404,0.350423146892652,0.726021157599293,0.853068263723451,165.915982407489,163.946495408325,"Satb1","17"
"ENSMUSG00000053334",442.986664226623,-0.0799954433401923,0.228207354792351,-0.350538410179555,0.725934669292631,0.853068263723451,298.042277984773,333.311601587803,"Ficd","5"
"ENSMUSG00000090176",15.7869401570495,-0.237755558236893,0.678510624207254,-0.350408010949979,0.72603251517896,0.853068263723451,5.31332722896169,7.15480786934087,"Cd200r2","16"
"ENSMUSG00000019194",320.168225548245,0.127252644980289,0.363411386649696,0.350161413910105,0.726217563047812,0.8531877076543,461.472119984818,394.632383338603,"Scn1b","7"
"ENSMUSG00000021758",101.368334542671,-0.189145158800143,0.541082124279018,-0.349568300841902,0.726662703999601,0.853380726742362,22.0316896905328,29.3852033888978,"Ddx4","13"
"ENSMUSG00000037563",6562.36729021944,0.146255765022705,0.418208394492994,0.349719821382388,0.726548976599427,0.853380726742362,10065.5687105134,6745.98197538303,"Rps16","7"
"ENSMUSG00000059182",8714.39652008712,0.0526293974759459,0.150436147024913,0.349845422903779,0.726454707912887,0.853380726742362,6815.37012556956,6565.87946566324,"Skap2","6"
"ENSMUSG00000060019",3.10710817546255,0.328024602090201,0.938143868877554,0.349652769657459,0.726599303147369,0.853380726742362,4.3653447888069,5.81496226820425,"Gm10073","8"
"ENSMUSG00000079343",7.74019471644428,-0.345997523649316,0.989698627279773,-0.349598871931655,0.726639757644874,0.853380726742362,1.88017396463961,3.37884645192186,"Gm5077","6"
"ENSMUSG00000055302",6595.95528683446,0.0335497369145547,0.0963110522437521,0.348347735103592,0.727579048598734,0.854390824343837,6534.96029298043,6369.17047285391,"Mrfap1","5"
"ENSMUSG00000027160",137.824186678648,-0.111608402070195,0.320486513824565,-0.348246797465213,0.727654845395935,0.854413792882019,196.803951137615,233.285555143865,"Ccdc34","2"
"ENSMUSG00000009350",18.8344078378641,-0.256069819836762,0.735800247483889,-0.348015403246204,0.727828615614871,0.854551789570072,33.3486078282052,34.8432294127078,"Mpo","11"
"ENSMUSG00000044811",4424.13948833449,-0.0637924745415941,0.183476621750968,-0.347687209044971,0.728075103757135,0.854775137267766,5704.27313832596,6280.58276399468,"AF251705","11"
"ENSMUSG00000026730",251.602021383522,0.0801009743063375,0.230605967623624,0.34734996293362,0.728328419580504,0.855006465668877,251.878874474707,267.039433597278,"Pter","2"
"ENSMUSG00000033526",670.174189034681,0.0805608510065643,0.232156058768091,0.34701162413788,0.728582585972511,0.85510662253228,694.877250426936,648.77784002896,"Ppip5k1","2"
"ENSMUSG00000040978",81.0470963655405,-0.173924106001892,0.50103369973733,-0.347130554477817,0.728493239887943,0.85510662253228,9.4719437449574,11.5381627439268,"Gm11992","11"
"ENSMUSG00000079173",5.56470592208435,0.244981655488032,0.705872903096515,0.347061991490748,0.728544747189625,0.85510662253228,18.1362903669658,22.7659223813735,"Zan","5"
"ENSMUSG00000020527",132.665307154723,0.128345851505761,0.370245036359211,0.346651106434389,0.728853446412948,0.85535844363911,114.99413081039,107.534042980926,"Myo19","11"
"ENSMUSG00000032666",531.693386411604,-0.103750455229055,0.299526929900637,-0.346381059170446,0.729056357713849,0.855464414793521,926.59142419873,1172.92459808052,"1700025G04Rik","1"
"ENSMUSG00000035933",997.263479730647,0.0506944293245862,0.146340905804495,0.346413253668881,0.729032166034773,0.855464414793521,1087.12410169475,1092.11540785777,"Cog5","12"
"ENSMUSG00000093622",32.0550689025905,-0.170247794317811,0.491693634910682,-0.346247708390077,0.729156563398806,0.85551592151657,54.4686742200565,75.2876663861192,"","17"
"ENSMUSG00000020424",104.659261696159,0.140154448992177,0.404942163872397,0.346109794178761,0.729260203115015,0.855571449106288,107.98407842102,113.335802181348,"Gatsl3","11"
"ENSMUSG00000015222",20.3893302778639,-0.297903562063853,0.861544997533331,-0.345778297032394,0.72950933669124,0.85579764901166,9.48476622078627,11.1510902257119,"Mtap2","1"
"ENSMUSG00000001729",7665.06716172162,0.0588361100074311,0.170325380436636,0.345433603944417,0.729768417839798,0.855949896769002,6696.62949616287,6233.41806945014,"Akt1","12"
"ENSMUSG00000002104",273.129151070297,0.18228604633714,0.528468294258678,0.344932796002164,0.730144894327704,0.855949896769002,314.561683400674,324.632468820156,"Rapsn","2"
"ENSMUSG00000021775",2794.33888888463,0.0876969422916435,0.254033548243164,0.3452179560461,0.729930520635558,0.855949896769002,3735.22221952921,3398.66951921957,"Nr1d2","14"
"ENSMUSG00000031125",47.2636924613693,-0.0980506797235944,0.284029919385804,-0.345212504146121,0.72993461899205,0.855949896769002,37.776213907207,44.3306581750099,"3830403N18Rik","X"
"ENSMUSG00000031378",3017.34923446833,-0.0584162468376013,0.169356272926071,-0.344931107825582,0.730146163504658,0.855949896769002,3623.08855730218,3643.09990076203,"Abcd1","X"
"ENSMUSG00000036185",4.3874912159793,-1.18207944193513,3.42603625207413,-0.345028293620507,0.730073100093647,0.855949896769002,0,0.51391673729145,"Ng23","17"
"ENSMUSG00000042460",984.107112737385,0.0479748479211702,0.138909010917634,0.345368868471872,0.729817078307716,0.855949896769002,1119.22878935629,1093.43276077338,"C1galt1","6"
"ENSMUSG00000046487",3.58470506775317,-0.272467370594472,0.789754642919425,-0.345002556220831,0.73009244900196,0.855949896769002,6.03582204079421,7.06304607685916,"Mospd4","18"
"ENSMUSG00000081344",3.13364241223352,0.394746688644858,1.14250564720774,0.345509617050569,0.729711281570445,0.855949896769002,3.50779858268665,2.41275546192353,"Gm14303","2"
"ENSMUSG00000064344",3.04293662451321,-0.342542894894655,0.993594669161967,-0.344751140003164,0.730281468170043,0.85604246168563,3.5952663768801,3.54737250485501,"mt-Tm","MT"
"ENSMUSG00000009941",9.06028072498391,0.189440785588267,0.549665369496953,0.344647482088313,0.730359404798183,0.856067770181978,14.9708744081422,14.4280971354298,"Nxf2","X"
"ENSMUSG00000002274",135.645059294325,0.132940267347274,0.386621555640051,0.34385115213556,0.730958229223026,0.856472401122333,217.856890366502,226.451475247806,"Metrn","17"
"ENSMUSG00000025607",2512.60116735088,-0.0496745187449106,0.144477203012394,-0.343822538844758,0.730979748907699,0.856472401122333,2426.323998445,2597.99578777455,"Copg2","6"
"ENSMUSG00000027371",187.330519492467,-0.0899428176653546,0.261495021432743,-0.343956137950749,0.730879272567631,0.856472401122333,195.130294592702,224.03891841529,"Fahd2a","2"
"ENSMUSG00000038521",154.645340583105,0.254644965486474,0.740648350939589,0.343813585979677,0.730986482284822,0.856472401122333,3.13065483455824,3.02179324160413,"C1s","6"
"ENSMUSG00000049494",85.6791384087774,-0.274049891999072,0.7968376780733,-0.343921854525888,0.730905055780803,0.856472401122333,2.275474111515,3.20198182049671,"Gm12669","4"
"ENSMUSG00000074075",8.25672153891228,0.249916751219801,0.727100895400566,0.343716742477837,0.731059318820676,0.856491689608462,8.01056024885827,5.2193019418768,"Gm10621","9"
"ENSMUSG00000064202",8.99832182788869,-0.186312757204259,0.54233206272009,-0.343540000695882,0.731192253546667,0.856581379299445,13.6745724644422,14.52822175024,"4430402I18Rik","19"
"ENSMUSG00000044442",392.913544155354,0.0900219410000789,0.262192872148622,0.343342442006016,0.731340855074498,0.856689407181715,375.451941929624,340.957411586564,"N6amt1","16"
"ENSMUSG00000032540",2279.47018818995,-0.0411046024150941,0.11996606539691,-0.3426352467183,0.731872882374221,0.857246527014998,2364.21117242276,2415.69194347758,"Abhd5","9"
"ENSMUSG00000024099",2270.88241358487,-0.049866182350456,0.145587722006886,-0.342516399481114,0.731962304531598,0.857285175204176,1806.9315551422,1961.82139929891,"Ndufv2","17"
"ENSMUSG00000074661",11.0376191702608,-0.158957204434825,0.464216915569806,-0.342420103842429,0.732034761252045,0.857303948793828,14.3682430316915,16.9142576078973,"Pde4d","13"
"ENSMUSG00000034906",415.255675665962,0.117044764698893,0.341906759674122,0.342329484244333,0.732102949272853,0.857317720695426,680.191843651347,751.287098978898,"Ncaph","2"
"ENSMUSG00000009863",4310.49580841309,0.0427528678663715,0.124956010232868,0.342143349381092,0.732243015763877,0.857349579107628,3404.16635760304,3446.89285762731,"Sdhb","4"
"ENSMUSG00000061833",3.34587305435281,-0.314586407990674,0.919295585782457,-0.342203762158734,0.732197554168631,0.857349579107628,2.34478550696146,2.58128151485668,"Gm6311","13"
"ENSMUSG00000033589",863.091254250054,0.0572976363160943,0.167600369392567,0.341870584914328,0.732448287147358,0.857457761336863,972.666217086545,965.19349230313,"Reep4","14"
"ENSMUSG00000049233",3.85359303976761,0.288279926057114,0.843135213128063,0.341914228665157,0.732415441358456,0.857457761336863,4.59380085697027,4.0746313930596,"Apoo-ps","13"
"ENSMUSG00000015112",774.741519100877,0.0515202200390517,0.150771411350959,0.341710802979255,0.732568541389616,0.857480208423833,1148.77378777611,1217.84527034048,"Slc25a13","6"
"ENSMUSG00000032492",2.9076582432325,0.464209518367743,1.35884704965384,0.341620139283517,0.732636779144986,0.857480208423833,1.74215413051078,1.31484092426406,"Pth1r","9"
"ENSMUSG00000041923",5.37780487174463,0.642769136143956,1.88133055326937,0.341656672203061,0.732609282499728,0.857480208423833,0.929223084643711,0.47721423201945,"Nol4","18"
"ENSMUSG00000020471",253.324798047549,0.0811748911002617,0.237718943034435,0.341474221886065,0.732746607869121,0.857542690907068,288.868059484768,299.948214448789,"Pold2","11"
"ENSMUSG00000001674",1314.07961893831,0.0962970992232727,0.282177270014525,0.341264550537029,0.73290443233138,0.857661329462424,1289.81933194407,1304.23552496458,"Ddx18","1"
"ENSMUSG00000027533",13535.6662081229,0.081946361689849,0.240198307132211,0.341161279062403,0.732982171304583,0.857686239112025,26309.5517926397,26149.4623558552,"Fabp5","3"
