"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL8","baseMean_WT8","mgi_symbol","chromosome_name"
"ENSMUSG00000026840",0.0714176964762014,0,6.77390856123724,0,1,NA,0,0,"Lamc3","2"
"ENSMUSG00000026841",0.236351546637739,0,6.773730254363,0,1,NA,0,0,"Fibcd1","2"
"ENSMUSG00000026870",0.174653658928848,-2.3940642388085,6.75761212491161,-0.354276657871928,0.723131559131512,NA,0,1.17746827915307,"D730039F16Rik","2"
"ENSMUSG00000026874",0.668178553212105,-0.776663910737109,3.46293539589007,-0.224279064419995,0.822540165465306,NA,0.733624124080854,1.09159131642207,"Hc","2"
"ENSMUSG00000026888",0.817564085797891,-1.43604006458749,2.34745064783989,-0.611744517785251,0.540706803012776,NA,0.201735521623751,0.861631968682055,"Grb14","2"
"ENSMUSG00000026890",0.387403459586055,0,6.77300549073982,0,1,NA,0,0,"Lhx6","2"
"ENSMUSG00000026894",0.83697926335257,2.48738050049831,2.03691625139308,1.22115010806023,0.222029190496791,NA,1.10430071973717,0,"Morn5","2"
"ENSMUSG00000026904",0.0586779919816207,0.0178541184412704,6.77390736069705,0.002635719310964,0.997897002690098,NA,0.318310448442434,0,"Slc4a10","2"
"ENSMUSG00000026934",0.0777248963918429,0,6.7738713148834,0,1,NA,0,0,"Lhx3","2"
"ENSMUSG00000026940",0.0201735521623751,0.262988438555306,6.77390856123724,0.0388237361307505,0.969030920402507,NA,0.201735521623751,0,"4921530D09Rik","2"
"ENSMUSG00000026943",0.700816102864315,-0.820518883602028,2.26794183386184,-0.361790091505502,0.71750889712999,NA,0.318310448442434,0.540548852637582,"Lcn12","2"
"ENSMUSG00000026963",0.0272897829105519,-1.71613089217723,6.77174444814978,-0.253425229690427,0.79993963337539,NA,0,0.272897829105519,"Tmem210","2"
"ENSMUSG00000026971",0.716594974394631,-0.0515185614027505,3.42263951622235,-0.0150522896608208,0.987990463979557,NA,0.838356418508619,0.588734139576537,"Itgb6","2"
"ENSMUSG00000026976",0.519747355075871,0,6.77333352474128,0,1,NA,0,0,"Pax8","2"
"ENSMUSG00000026983",0.0272897829105519,-1.71613089217723,6.77174444814978,-0.253425229690427,0.79993963337539,NA,0,0.272897829105519,"Il1f5","2"
"ENSMUSG00000026989",0.07461803764603,0,6.77390856123724,0,1,NA,0,0,"Dapl1","2"
"ENSMUSG00000027004",0.639746791635044,-0.852706432815784,3.21615484295294,-0.265132269574702,0.790907569074886,NA,0.520045970066185,0.813446681743101,"Frzb","2"
"ENSMUSG00000027016",0.110850674749365,-1.77102668458088,6.77266872387095,-0.261496133472277,0.793709930864192,NA,0,0.272897829105519,"Zfp385b","2"
"ENSMUSG00000027070",0.591299405273818,-0.777998000551354,3.04649912067278,-0.255374437915329,0.798433911984008,NA,0.721781491689936,0.818693487316556,"Lrp2","2"
"ENSMUSG00000027072",0.176791145741066,0.280803179670833,6.77385351716308,0.0414539787374137,0.966933980938837,NA,0.265944301228551,0,"Prg3","2"
"ENSMUSG00000027075",0.302527161116782,0,3.59300784718637,0,1,NA,0,0,"Slc43a1","2"
"ENSMUSG00000027077",0.0243060005025288,0,6.77390856123724,0,1,NA,0,0,"Smtnl1","2"
"ENSMUSG00000027102",0.611399367780383,0.264371818256719,2.46730907768509,0.107149858381246,0.91467009354191,NA,0.584254749670985,0.540548852637582,"Hoxd8","2"
