"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT8","baseMean_WTUT","mgi_symbol","chromosome_name"
"ENSMUSG00000031169",40.1646926283517,-1.76867415927823,0.480066950318665,-3.68422395689642,0.000229400480200729,0.000712419427370409,18.3299680566067,57.7526268090985,"Porcn","X"
"ENSMUSG00000088552",12.9699874489752,3.22793690239868,0.876401303798961,3.68317218197468,0.000230349455898482,0.000715235901870324,34.1480220093877,3.34546789411728,"Mir1957","4"
"ENSMUSG00000023967",1377.61149208096,0.38267492271366,0.103927824415389,3.68212194247566,0.000231300721511934,0.000718058456795219,1601.9032530351,1254.08304693842,"Mrps18a","17"
"ENSMUSG00000028467",230.58404558196,-1.10006923053448,0.298771873687471,-3.68197051803211,0.000231438179522885,0.00071835402819051,169.095697558273,333.323403196893,"Gba2","4"
"ENSMUSG00000030614",462.157263571757,-0.980968840432525,0.266460870513666,-3.68147427628484,0.000231889188548599,0.000719622535661949,418.843062227468,819.546253900268,"Tmem126b","7"
"ENSMUSG00000078877",149.28973471018,-0.827052695059321,0.224662224649873,-3.68131623528722,0.00023203299709883,0.000719937417823249,143.967538472853,269.362221730968,"Gm14295","2"
"ENSMUSG00000083834",10.4724689596983,4.09419363311632,1.11224172616325,3.68102862606991,0.000232294920319988,0.000720618597007983,13.4063494847825,0.812586712932034,"Gm12577","4"
"ENSMUSG00000024201",1259.44611204363,0.75116844066594,0.204109532394461,3.68022224074394,0.000233030768761709,0.000722769456631765,1640.54597890476,877.304566086751,"Kdm4b","17"
"ENSMUSG00000007029",2871.817453537,-0.809905124422657,0.220107782758258,-3.67958422130019,0.000233614528215163,0.000724447897727962,1377.52089123043,2529.69597223799,"Vars","17"
"ENSMUSG00000038481",2086.90361156019,-0.822685347798707,0.223594747221532,-3.67935901009164,0.0002338209139535,0.000724955689269029,1687.2868206245,2668.10343519942,"Cdk19","10"
"ENSMUSG00000064345",6154.9717353187,-0.770871611755291,0.20959567295316,-3.67789850283582,0.000235163495230538,0.000728985398250653,3207.95376878906,4811.52770738389,"mt-Nd2","MT"
"ENSMUSG00000006333",24701.2946034472,0.587109966741261,0.159694877818784,3.67644832921624,0.000236503731802582,0.000733006371097211,30456.4101794107,20689.7811738174,"Rps9","7"
"ENSMUSG00000037300",1167.11448355801,-1.0914049838118,0.29688771792113,-3.67615404050408,0.000236776583951718,0.00073371828994552,579.033537800595,1313.86714840139,"Ttc13","8"
"ENSMUSG00000022148",16822.1438134309,0.565196736061011,0.153768620478589,3.6756311808085,0.00023726208623269,0.000735088785024494,15507.8108530279,9923.59939166718,"Fyb","15"
"ENSMUSG00000022048",17434.6306295069,0.670824553584215,0.182514207433857,3.67546484745481,0.000237416731093606,0.000735433900306902,29987.4878639123,18914.8293666884,"Dpysl2","14"
"ENSMUSG00000085903",7.22196914550866,5.05731295079823,1.37621013533658,3.67481158650337,0.000238025002004933,0.000737183808577392,5.03048275684892,0.298669975640584,"Gm15340","16"
"ENSMUSG00000064899",39.0967883369144,1.83329199554645,0.498896539328756,3.67469375115944,0.000238134877581625,0.000737389787565175,42.8034879697481,14.9937028514201,"Snord118","11"
"ENSMUSG00000014504",611.690821569391,0.543693944331653,0.147986772187311,3.67393609777152,0.000238842489037876,0.0007394462565752,786.297439871062,521.691073266629,"Srp19","18"
"ENSMUSG00000046572",485.9199087658,-0.792812985404593,0.215831473059514,-3.67329645749107,0.000239441417294034,0.000741165559484881,283.665585498665,424.066790505015,"Zfp518b","5"
"ENSMUSG00000062078",15480.1300696185,-0.487298769282655,0.132672467301443,-3.67294570753306,0.000239770440520771,0.000742048926132994,13428.7739988905,17842.1674142166,"Qk","17"
"ENSMUSG00000026141",13.0726644797906,1.87662559903162,0.510996930483864,3.67247920110722,0.000240208707141495,0.000743269999549924,30.2320458648104,8.38622557961521,"Col19a1","1"
"ENSMUSG00000058793",4740.67697882143,-0.475509295554317,0.129492983220705,-3.67208541905215,0.000240579236588643,0.00074428106981745,3748.30526850357,4961.49792391331,"Cds2","2"
"ENSMUSG00000060923",90.9126972038347,1.74088206116673,0.474137599141698,3.67168109915379,0.000240960239520164,0.000745324168193805,57.5943668707364,18.8265090883225,"Acyp2","11"
"ENSMUSG00000042462",192.43603850848,-1.1813869691479,0.321924870566508,-3.66975986375005,0.000242778426495037,0.00075081149248729,95.4336651663342,248.082473922892,"Dctpp1","7"
"ENSMUSG00000027635",209.821548055641,-1.05593227728177,0.287851548994474,-3.66832237300915,0.000244147224091528,0.000754790928566792,124.159071975526,261.47430628316,"Dsn1","2"
"ENSMUSG00000028953",2724.13180800007,0.681403355036765,0.185753758805103,3.66831529773623,0.000244153979128234,0.000754790928566792,3211.47527978895,2093.28889197855,"Abcf2","5"
"ENSMUSG00000020321",6410.08688075693,-0.70899823284876,0.193281477535964,-3.66821612648752,0.000244248680208262,0.000754946429663894,3648.96866086022,5847.00827562468,"Mdh1","11"
"ENSMUSG00000024926",1679.36617853112,0.366960703654976,0.100051150184689,3.66773098537686,0.000244712450256365,0.00075624241943093,1910.39837340834,1405.82094769,"Kat5","19"
"ENSMUSG00000023764",1410.86351657356,-1.15106653621712,0.313962843758738,-3.66625082903646,0.000246132513805311,0.000760492664406998,297.693084224281,581.254866550422,"Sfi1","11"
"ENSMUSG00000001998",1116.24032033642,0.431659285297043,0.117759586953298,3.66559782065332,0.000246761464921322,0.000762158980573521,1395.02229502948,1001.00150609586,"Ap4e1","2"
"ENSMUSG00000026594",169.418711308866,-1.54089117019399,0.420363629614135,-3.66561486684378,0.000246745027578653,0.000762158980573521,142.330620572665,395.872435651818,"Ralgps2","1"
"ENSMUSG00000020877",28.991533185368,-2.0465806184743,0.558347908676366,-3.66542183945129,0.000246931220557373,0.000762544777177083,10.2379662447333,51.5754907922319,"Scrn2","11"
"ENSMUSG00000043019",3308.1331280256,-0.494808441187387,0.135025072312483,-3.66456712603916,0.000247757256467856,0.000764956715402752,2568.96902097239,3421.44915802016,"Edem3","1"
"ENSMUSG00000009731",9.99207220032534,2.78063498678452,0.758958991607402,3.66374865774421,0.000248550692090138,0.00076726714190425,22.1085632194963,2.77148829719497,"Kcnd1","X"
"ENSMUSG00000036867",43.7128682823862,1.56296114744758,0.426788600264278,3.66214361508194,0.000250113569158311,0.000771951536830415,61.1053280952561,16.6439868614767,"Smad6","9"
"ENSMUSG00000026274",77.0876956614411,-1.76187822785627,0.48122106903707,-3.66126576997515,0.000250972247039804,0.000774461182652955,35.8722499835296,155.238016625467,"Pask","1"
"ENSMUSG00000044221",1878.51833505415,-0.357224055934885,0.0975944368372623,-3.66029117551601,0.000251928800184546,0.000777271890680066,1908.89278769639,2435.10716981799,"Grsf1","5"
"ENSMUSG00000026643",1782.09996512833,-0.408443650142303,0.111609213983736,-3.65958719323858,0.000252621876382814,0.000779268825133705,1281.64847372497,1661.41667606442,"Nmt2","2"
"ENSMUSG00000093661",1336.28896626898,-0.809906275845178,0.221334686585828,-3.65919272906698,0.000253011010819372,0.000780327628688876,553.857948041706,1018.32460967346,"","6"
"ENSMUSG00000028445",5.16494164513295,-4.69050775875391,1.28190276765848,-3.65901991718262,0.000253181664804716,0.000780712340709937,0.545795658211037,15.4126044536424,"Enho","4"
"ENSMUSG00000001435",729.375518257402,1.12902965574679,0.308572070319172,3.65888479336116,0.000253315176532261,0.000780982401918048,1610.30956821905,892.095163619018,"Col18a1","10"
"ENSMUSG00000019806",1106.75370307457,1.38966597207304,0.379839358113443,3.6585623432367,0.000253634046494188,0.00078182372961216,957.639806460355,489.584002187745,"Aig1","10"
"ENSMUSG00000056019",367.825716646715,-1.22341931165888,0.334489513792172,-3.65757149690206,0.000254616248600789,0.000784709094609248,351.842399304563,677.169596959976,"Zfp709","8"
"ENSMUSG00000022546",128.175028855212,-0.936327885897425,0.256300909655535,-3.65323668634589,0.000258955327006964,0.000797937191935375,74.1900697326999,165.895881955276,"Gpt","15"
"ENSMUSG00000028034",2662.68166334485,1.04837496873435,0.287122209913271,3.65131965601348,0.000260896272423976,0.000803772299334094,3238.49830013024,1539.28755213813,"Fubp1","3"
"ENSMUSG00000031497",131.620903751297,-1.89177779953779,0.518300773683003,-3.6499613652802,0.000262279754964683,0.000807888165518934,16.9382808464339,60.2571440635037,"Tnfsf13b","8"
"ENSMUSG00000037326",483.873372126566,-0.735009020010239,0.201392535661543,-3.64963387344942,0.000262614348263464,0.00080877228102222,434.239013158059,615.415876046149,"Solh","17"
"ENSMUSG00000024042",264.153221691744,-1.61766661916297,0.443357085702027,-3.64867658898809,0.000263594686876902,0.000811644415242297,270.049261279972,729.27648892389,"Sik1","17"
"ENSMUSG00000085262",11.1512256474029,-2.12642757127033,0.582905409471311,-3.64798050716149,0.000264309685629379,0.000813698639282335,6.3310461987172,26.9674090521132,"Gm11574","11"
"ENSMUSG00000005873",5372.67987745195,-0.347762507807097,0.0953578167920991,-3.64692187285805,0.000265400575865819,0.000816909122274894,5008.5370011704,6745.01391089265,"Reep5","18"
"ENSMUSG00000032892",45.3303859431492,-1.66500126188137,0.456565824919842,-3.64679345453351,0.000265533193707413,0.000817169392327086,13.3419503053154,51.6354124421027,"Rangrf","11"
"ENSMUSG00000025821",709.552844698406,-0.732143001247631,0.200780013601787,-3.64649343385199,0.000265843267769408,0.000817975584850388,586.824696880316,946.945977023058,"Zfp282","6"
"ENSMUSG00000028064",1499.89329450995,0.818522016869531,0.224491876469244,3.6461097378803,0.000266240315647372,0.000819049047756879,1562.62128772138,879.714827840971,"Sema4a","3"
"ENSMUSG00000034171",40.8613148028333,3.85911701149326,1.05845061009535,3.64600575093968,0.000266348016846109,0.000819083980906925,25.0097518266591,1.31484092426406,"Faah","4"
"ENSMUSG00000041797",1360.44968596974,-3.58157076959619,0.982320483738399,-3.64603083096249,0.00026632203726564,0.000819083980906925,136.850866497943,1644.46767716785,"Abca9","11"
"ENSMUSG00000067591",185.783404421512,-2.0209267490859,0.554586779213509,-3.64402258552194,0.00026840985122216,0.000825275352681806,15.145844399837,46.021003940246,"Klra3","6"
"ENSMUSG00000031808",6156.62848803966,-0.894934758206987,0.245650551335487,-3.6431213092812,0.000269351815995226,0.000828021863562977,3875.97045227105,8575.49219230614,"Slc27a1","8"
"ENSMUSG00000063856",8516.89286536373,-0.868095813658522,0.238335594071539,-3.64232550761157,0.000270186119566887,0.000830402911557421,4681.46398749073,10241.0584244348,"Gpx1","9"
"ENSMUSG00000087256",15.2622137142953,3.31468125345293,0.91005433523707,3.64228939428046,0.000270224037502041,0.000830402911557421,14.9573860208768,1.92219907899094,"Gm15990","10"
"ENSMUSG00000021116",4610.63425088872,0.564492642559109,0.155046524585191,3.64079520046866,0.000271797276767437,0.000835086573342381,4752.59721024442,3355.39278205945,"Eif2s1","12"
"ENSMUSG00000059975",265.540555617866,-0.920365410621477,0.25287072415712,-3.6396677143599,0.000272990087539588,0.00083859990215639,235.094464223201,418.687122449867,"Zfp74","7"
"ENSMUSG00000035696",2518.5105672563,0.623892191988616,0.171426114260098,3.63942328554452,0.000273249324450254,0.000839244628545459,3419.23092050305,1917.59548949657,"Rnf38","4"
"ENSMUSG00000093387",22.964654189452,1.94856201954503,0.535483710882697,3.63888196773156,0.000273824258142805,0.000840858562615516,62.934475095705,11.8518544954342,"Mir30d","15"
"ENSMUSG00000032311",19.111707334761,2.32280070091828,0.638422252259162,3.63834545662947,0.000274395205182527,0.000842459673838661,44.2199716952024,10.9924764689045,"Nrg4","9"
"ENSMUSG00000021615",443.502331114189,0.454059154957064,0.124812494425958,3.63793029732631,0.000274837776985491,0.000843666135057646,537.407730907013,425.202919592674,"Xrcc4","13"
"ENSMUSG00000018599",460.288952450804,0.648939864988619,0.178407364977495,3.63740513218431,0.000275398576592384,0.000845235017653485,682.599058811688,419.398249015461,"Smcr7","11"
"ENSMUSG00000006344",89.8562931696814,-2.1479898240136,0.59055563680202,-3.63723532577795,0.000275580134330409,0.000845639600075789,13.2460532072453,50.3541023440067,"Ggt5","10"
"ENSMUSG00000028563",847.622848430901,0.668576574222298,0.183821023410202,3.63710614715897,0.000275718327784069,0.000845910993740982,993.426712494884,621.464991804815,"Tm2d1","4"
"ENSMUSG00000001034",1207.98112112411,0.633674557605182,0.174295526544857,3.63563294002327,0.00027729894442847,0.000850606882936547,2139.32945544793,1168.34740496762,"Mapk7","11"
"ENSMUSG00000028744",579.073271678692,-0.494738209895812,0.136122773520295,-3.63449992313042,0.000278520340457228,0.000854199377488141,619.165604172774,846.407624988532,"Pqlc2","4"
"ENSMUSG00000035298",9.28101606570107,-2.8050047587814,0.771839305530615,-3.63418232096,0.000278863620252788,0.000855097950434295,2.17793582727069,12.9247643562211,"Klhl35","7"
"ENSMUSG00000058183",0.957146530431059,13.0181468562858,3.58236953235581,3.633948630566,0.000279116457287536,0.000855718918727006,0.813446681743101,0,"Mmel1","4"
"ENSMUSG00000073007",13.560329633601,3.83427022056812,1.05604331481892,3.63078878182716,0.000282556355733825,0.000866108836585943,5.58152522063341,0.645740284952599,"Fam46d","X"
"ENSMUSG00000024604",2010.79388569988,0.299351094241483,0.0824534550771056,3.63054639689201,0.000282821856436557,0.000866766406811603,2267.98598516482,1764.10226885009,"Rbm22","18"
"ENSMUSG00000041264",1171.20759181228,0.773906965307,0.213192395925336,3.63008709549864,0.000283325601754868,0.000868153758630027,1782.93043722539,991.10033369875,"Uspl1","5"
"ENSMUSG00000055485",851.911366651798,-1.07435850380434,0.295993737025834,-3.62966633888802,0.000283787810246375,0.000869413358129569,600.149691363433,1161.19364808466,"9830001H06Rik","2"
"ENSMUSG00000071398",9.27997842171111,-3.43080396519453,0.945330596498399,-3.62921075219883,0.000284289076782982,0.000870792140612691,3.53240483745922,38.0532452749696,"2410004P03Rik","12"
"ENSMUSG00000029545",1047.64808124597,-0.679458587737722,0.187228231523053,-3.62903917967126,0.000284478067143379,0.000871214080626597,680.561447331925,1168.59360463793,"Acads","5"
"ENSMUSG00000070732",3.59087771793926,-6.17813734477502,1.70245609859957,-3.62895545433279,0.000284570334907357,0.000871339709063532,0,14.9670185495938,"Rbm44","1"
"ENSMUSG00000031983",550.163192699799,0.991889643889143,0.273336825696781,3.62881818562373,0.000284721669698832,0.000871646119893635,710.231232277297,326.05839083639,"2310022B05Rik","8"
"ENSMUSG00000085156",311.256663247929,-1.04561650121185,0.288191750713353,-3.62819719379081,0.000285407237927324,0.000873587626728765,126.137091775912,256.340846404837,"Gm11974","11"
"ENSMUSG00000049470",9156.76444312508,0.326409888324623,0.0899792836314933,3.62761154735819,0.000286055202024553,0.000875360369321736,9202.96163487489,6852.59134637581,"Aff4","11"
"ENSMUSG00000059493",42.4776993991433,5.40933878170752,1.49116979888551,3.62758069922717,0.000286089370835787,0.000875360369321736,13.0843194171224,0,"Nhs","X"
"ENSMUSG00000045257",60.8236133257551,-0.87527411810032,0.241323264334756,-3.62697778232507,0.000286757957578229,0.000877248210273953,37.8526713332789,81.3476607920246,"Morn2","17"
"ENSMUSG00000025857",591.182653618754,0.554041565581255,0.152769404478697,3.62665264993236,0.000287119110738651,0.000878195042253874,643.237815947873,457.935660954112,"Heatr2","5"
"ENSMUSG00000006476",355.246439765401,0.796333475218182,0.219682923844137,3.62492205258144,0.000289048618881697,0.000883937709864296,397.040882887448,215.627454226955,"Nelf","2"
"ENSMUSG00000047423",1564.25108245575,0.959929397778573,0.264880278106778,3.62401234489647,0.000290067750745617,0.000886894796965963,2258.97852089108,1109.21290195815,"AI837181","19"
"ENSMUSG00000054021",100.541294907367,-0.999088081979851,0.275722670001317,-3.62352534151464,0.000290614715736858,0.000888407409506256,66.403444790475,154.454180039525,"Sirt5","13"
"ENSMUSG00000078716",30.121666505613,-1.43681053693687,0.396550337507951,-3.62327402358614,0.000290897354637526,0.000889111580244807,16.6544159303737,34.7062389656586,"Tmem8b","4"
"ENSMUSG00000020474",238.088980899718,0.696956358603487,0.192373765518411,3.62292829651341,0.00029128658938884,0.00089014124359785,338.834913435409,169.51327810356,"Polm","11"
"ENSMUSG00000006378",209.163969493762,-1.11133814206597,0.306783952611279,-3.62254326735965,0.000291720646354962,0.000891307484271952,119.792181978544,294.402302233771,"Gcat","15"
"ENSMUSG00000056763",487.342140616503,-0.54079064929579,0.149370048366772,-3.62047582637117,0.000294061725485751,0.000898298871439853,380.885971231578,515.325889014675,"Cspp1","1"
"ENSMUSG00000031262",256.082874248066,-1.73983678472265,0.480649726787423,-3.61976026981522,0.000294876081377058,0.000900624755102231,114.851381076051,371.185258845057,"Cenpi","X"
"ENSMUSG00000043833",16.7675655918788,-2.41847759531221,0.668178981314786,-3.61950564585754,0.000295166371360216,0.00090134946340477,8.20888613223724,32.573831999878,"2900005J15Rik","5"
"ENSMUSG00000024477",1588.12268292281,0.47957330356733,0.132501823895773,3.61937133744336,0.000295319600614153,0.000901655444288461,2026.97735632711,1371.36802457297,"Pggt1b","18"
"ENSMUSG00000071252",117.745946399913,-0.889447945981812,0.245792405926667,-3.61869579586271,0.000296091440316453,0.000903849687558464,76.6910167495707,130.298660878953,"2210408I21Rik","13"
"ENSMUSG00000029821",251.44284108592,-1.29566690839434,0.358072804965751,-3.61844544021786,0.00029637796359531,0.000904561930535102,212.820285178582,567.087287358691,"Dfna5","6"
"ENSMUSG00000023045",256.664544366228,1.52513977834926,0.421669676759404,3.61690646116693,0.000298144983962575,0.000909791665885796,379.199319738456,168.533577854992,"Soat2","15"
"ENSMUSG00000040097",1102.57654890653,0.544189217920311,0.15053290847579,3.61508472420058,0.000300249412509323,0.000916048943279387,1263.73968322547,885.650005998439,"Flywch1","17"
"ENSMUSG00000000282",931.105600776377,-0.887536988508396,0.24553333466382,-3.61473113100344,0.00030065948396161,0.000917135487226276,866.251099332953,1191.71361355981,"Mnt","11"
"ENSMUSG00000050332",462.35170224707,-0.704219908311094,0.194830458601478,-3.6145267704346,0.00030089672547109,0.000917694533306718,371.020673146294,609.011085137172,"Fam123b","X"
"ENSMUSG00000029465",15005.4358614126,0.490703319970329,0.13577269664173,3.61415315529287,0.000301330907361107,0.00091874246474134,18225.917025668,13135.6587685415,"Arpc3","5"
"ENSMUSG00000085315",9.84322336022439,-2.77769781749384,0.76856437848151,-3.61413811941411,0.000301348392981383,0.00091874246474134,2.89548541094373,15.3258219897452,"A430018G15Rik","2"
"ENSMUSG00000031112",162.81997997403,-1.79637988343628,0.497143848546766,-3.61340060565447,0.000302207234527724,0.000921195698937773,66.2407254770492,268.04769682173,"2610018G03Rik","X"
"ENSMUSG00000032369",3640.0362147044,0.789671488475492,0.218650816337831,3.61156432755044,0.000304355566226944,0.000927578005477097,1317.63501362107,842.082646968734,"Plscr1","9"
"ENSMUSG00000058230",1939.77918626206,0.791397822211809,0.219154193276486,3.61114615412983,0.000304846798415251,0.000928908622482887,2291.87946098084,1258.93606305219,"Grlf1","7"
"ENSMUSG00000037313",834.078273867039,-1.32646108106567,0.367403039210451,-3.61037046377252,0.000305759975537238,0.000931524254445377,453.681350330073,1187.93737523522,"Tacc3","5"
"ENSMUSG00000023942",1509.14000245223,-0.822999091963417,0.227964559902708,-3.61020630713239,0.000305953556129167,0.000931947028818384,1148.53194987318,2166.8266065449,"Slc29a1","17"
"ENSMUSG00000031575",1291.7330887937,-0.483846303062034,0.134030387056196,-3.60997467581114,0.000306226900996989,0.00093261257346441,1071.08335037299,1573.14849700486,"Ash2l","8"
"ENSMUSG00000035704",458.48591183921,-0.860391091919651,0.238358170528678,-3.60965638396748,0.000306602885755408,0.000933590413055015,265.140948220747,592.189472302453,"Alg8","7"
"ENSMUSG00000051735",1152.03011898524,-0.468901526968494,0.129925919395759,-3.60899140948314,0.000307389787445012,0.000935818899897499,932.060899972788,1241.75459834302,"Rinl","7"
"ENSMUSG00000085652",6.55686125097503,4.91960967518851,1.36334198651965,3.60849275077879,0.000307981118637008,0.000937451299710893,5.93505320689648,0.238607116009725,"Gm11999","11"
"ENSMUSG00000020015",2396.23204386246,0.462031019778498,0.128041548086847,3.60844606053277,0.000308036540462597,0.000937452174241191,2039.76209681963,1475.48961073895,"Cdk17","10"
"ENSMUSG00000013495",759.374698662439,-0.846616886732602,0.234692424518751,-3.60734645981281,0.000309344481209811,0.000941264175735578,551.756466515133,1039.45820502158,"Tmem175","5"
"ENSMUSG00000011257",831.395912323798,-0.764494596678638,0.21197968916655,-3.60645210720158,0.000310412118368833,0.00094434375534537,449.616177795137,830.853966915762,"Pabpc4","4"
"ENSMUSG00000059475",779.970471648871,0.800952113606401,0.222104830153647,3.6061895324488,0.000310726222590519,0.000945130225886689,1313.2715536698,771.366193994855,"Zfp426","9"
"ENSMUSG00000029254",4125.90106704984,0.745381810947937,0.206719700778021,3.60576088366314,0.000311239631858201,0.000946522529151312,2709.41224072026,1738.34649076477,"Stap1","5"
"ENSMUSG00000038168",18.1208939621931,3.01559433558509,0.836495125500269,3.60503515639927,0.00031211067457834,0.000949001752477739,17.676834737563,2.03066227229323,"Leprel1","16"
"ENSMUSG00000034263",1637.21485108421,0.365946560743515,0.101531347214726,3.60427169324942,0.000313029472234457,0.000951625266655189,1837.3157208346,1503.50954234719,"2010321M09Rik","9"
"ENSMUSG00000038291",576.379387001266,-0.780635908766588,0.216604532568216,-3.60396848353458,0.000313395075167023,0.000952566403837126,451.162129574554,743.245513386489,"Snx25","8"
"ENSMUSG00000054871",29.5478390772851,-2.72448142150189,0.756355949277957,-3.60211541153709,0.000315638166118929,0.000959212821898149,8.42882534463819,62.144344506013,"Tmem158","9"
"ENSMUSG00000022022",202.261249241307,-0.618559824027045,0.171761940644942,-3.60126243162157,0.000316675717471029,0.000962193928548947,179.985308353978,316.672803742921,"Mtrf1","14"
"ENSMUSG00000024560",1135.87396198628,0.372192671952617,0.103356555303418,3.60105530665173,0.000316928142345469,0.000962444937363815,1351.49505103507,1055.62304410366,"Cxxc1","18"
"ENSMUSG00000027087",20137.4767848102,0.827974674285012,0.229923236136195,3.60109177392823,0.00031688368572335,0.000962444937363815,11021.4571188664,5012.76954252231,"Itgav","2"
"ENSMUSG00000048905",97.4470165135542,2.20939931967866,0.613529347769872,3.60113061862427,0.000316836337251461,0.000962444937363815,172.396560051383,35.3686211051552,"4930539E08Rik","17"
"ENSMUSG00000047067",350.660978319997,1.18833770405891,0.33001914938029,3.60081439604449,0.00031722197899345,0.000963165233718863,455.833308406909,210.675580132958,"Dusp28","1"
"ENSMUSG00000048329",20.4002568530843,1.9734176538072,0.548061550366639,3.60072267884334,0.000317333912705889,0.000963333068690991,43.5530089478319,9.78116577040156,"Mfsd6l","11"
"ENSMUSG00000067924",272.882212034454,-0.719659473664329,0.19988114079732,-3.60043709373295,0.000317682683969716,0.000964219685029826,177.287350104355,305.403196818022,"Cxx1b","X"
"ENSMUSG00000035621",1789.53513627366,0.853407832445604,0.23704644141773,3.6001714572956,0.000318007414960978,0.000965033031694004,2537.21287594442,1101.50713968003,"Midn","10"
"ENSMUSG00000025290",27272.5464701941,0.657825346083051,0.182759406341984,3.59940623166673,0.000318944613441856,0.000967704365159151,31793.1780202857,20605.4656182528,"Rps24","14"
"ENSMUSG00000085446",46.2601363907589,-1.33472811718449,0.371044125175082,-3.59722207312859,0.000321633869447549,0.000975689684606008,33.3999556290518,81.3427278244835,"A430046D13Rik","10"
"ENSMUSG00000057637",2032.33490321251,0.463292765595223,0.128844359784963,3.59575511390986,0.000323451968710765,0.000981029936494673,2347.69220861947,1502.7754237635,"Prdm2","4"
"ENSMUSG00000031545",3822.15336776012,0.540731385484838,0.150402222017384,3.59523535112624,0.000324098449575287,0.000982815398275121,4659.05576453882,3326.5617647244,"Agpat6","8"
"ENSMUSG00000089951",14.0847314273451,-1.81808130215,0.505735902778208,-3.59492235406377,0.000324488338465742,0.00098382225729904,9.37061399466995,31.7896313309328,"Gm14435","2"
"ENSMUSG00000085789",4.36419744294369,3.48862157303934,0.97050032077848,3.59466297779373,0.000324811766487815,0.000984627289283708,16.7078480228861,1.56511056623321,"4732419C18Rik","8"
"ENSMUSG00000070246",23.100626262193,1.8277799934664,0.508509290683326,3.59438859221286,0.000325154238692723,0.00098548975409846,28.4763370572277,10.2366639705759,"","11"
"ENSMUSG00000042032",2604.35034067991,-0.522997216814494,0.145511808937984,-3.59419088135584,0.000325401219402395,0.000986062543842261,2038.54428342633,2854.42781285494,"Mat2b","11"
"ENSMUSG00000028405",2521.49519990246,-0.833974667028502,0.232099300009866,-3.59318044902786,0.000326666196971209,0.000989719413239749,1492.67905794742,2918.27460075973,"Aco1","4"
"ENSMUSG00000039952",3227.20343551598,-0.637206599320058,0.177379654286259,-3.59233194970446,0.000327732001284413,0.000992771640448757,2340.87255247827,3618.83632670319,"Dag1","9"
"ENSMUSG00000031921",457.81352546557,-0.453233695314081,0.126199149695869,-3.59141639548557,0.000328885683337387,0.000996088933698895,484.555788935443,595.015196452438,"Terf2","8"
"ENSMUSG00000025940",719.280032874753,0.334341959116193,0.0931088489613501,3.59087200460377,0.000329573466255431,0.000997994238066089,894.924280652385,727.913460325745,"Tmem70","1"
"ENSMUSG00000069305",118.031545359151,-1.39560436319401,0.3887102152988,-3.5903465056127,0.000330238657724158,0.000999830466040573,72.1428774230814,201.956992551197,"Hist1h4n","13"
"ENSMUSG00000027009",14408.745644665,0.656277656202561,0.182793027701377,3.59027729041559,0.000330326365855791,0.000999917963084567,14570.3844689156,8930.27422740154,"Itga4","2"
"ENSMUSG00000017778",3060.23192856197,0.449852122367069,0.125346164274705,3.58887824745227,0.000332103885654672,0.00100511968098725,3304.19143934199,2566.80499738102,"Cox7c","13"
"ENSMUSG00000001761",34.921928199905,-2.68920226146203,0.749563293037754,-3.5876920420736,0.000333617997365194,0.0010095224789465,5.49564825790242,31.3941143269059,"Smo","6"
"ENSMUSG00000031774",1460.1528779148,0.36226805673509,0.100981060551217,3.58748516561035,0.000333882721894044,0.00101014375807196,1793.32418554874,1322.64728834484,"Fam192a","8"
"ENSMUSG00000022620",1641.19875211005,-0.453087689194508,0.126318763395544,-3.5868597587181,0.000334684204643187,0.00101238845962428,1325.37607305175,1811.5568685989,"Arsa","15"
"ENSMUSG00000035245",769.144450016936,-0.655625171610159,0.182845910855743,-3.58567040707527,0.000336213373449183,0.00101683315346077,504.316931671636,877.321790638524,"A130022J15Rik","6"
"ENSMUSG00000024427",112.13231367855,2.34650969863943,0.654576905886046,3.58477312220961,0.000337371350871474,0.00101988212312361,22.0870854362324,4.98230384594078,"Spry4","18"
"ENSMUSG00000069272",35.207139494092,-1.8467941750368,0.515180768738492,-3.58474983365352,0.000337401455188516,0.00101988212312361,18.4792972471891,75.8831765707129,"Hist1h2ae","13"
"ENSMUSG00000087088",10.5737343651787,2.07315644836004,0.578316524214731,3.58481274795853,0.000337320133801951,0.00101988212312361,35.8388581616954,8.95856085402381,"Gm16638","7"
"ENSMUSG00000055675",6.26664046387446,-4.27623528390545,1.19295306250506,-3.58457966059945,0.00033762150834782,0.00102036589165268,0.545795658211037,9.31561406434154,"Kbtbd11","8"
"ENSMUSG00000062210",5907.1514291089,0.571484985261533,0.159456573421249,3.58395375618537,0.000338432029847739,0.00102263369530853,7150.5411814107,4562.97517625599,"Tnfaip8","18"
"ENSMUSG00000001424",12424.3804990543,0.588707613434331,0.164296371609295,3.5832052020863,0.000339403768351363,0.00102538775289236,12554.4308796975,8376.08599193767,"Snd1","6"
"ENSMUSG00000078796",7.30447311406081,-5.06226822087561,1.41286923344394,-3.58297010158263,0.00033970950328333,0.00102612909652273,0,7.99579381149291,"Zfp541","7"
"ENSMUSG00000090760",4.91942548764924,4.87916987220288,1.36228082769978,3.58161824859665,0.000341472518055623,0.00103127126545289,4.71989325195136,0.238607116009725,"Gm10634","9"
