"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL2","baseMean_FLUT","mgi_symbol","chromosome_name"
"ENSMUSG00000030035",560.35925482626,-0.374917028259756,0.241523849881883,-1.55229816203704,0.120590897505617,0.284023059216149,611.334547527625,707.237036002605,"Wbp1","6"
"ENSMUSG00000057990",2.67056087308686,-1.63625518810476,1.05407956670817,-1.55230709311129,0.120588761529782,0.284023059216149,1.78583823591324,4.13277936834803,"E030024N20Rik","19"
"ENSMUSG00000085457",18.1684141542375,-0.732874777977271,0.472352375960722,-1.55154248242463,0.120771734823492,0.28440616541968,12.4243041517653,18.0547987146299,"1110046J04Rik","13"
"ENSMUSG00000001827",20.7460001488906,0.920263457109436,0.593221580016845,1.5512980109107,0.120830283299139,0.284501220842487,22.2597850394461,11.0337240939974,"Folr1","7"
"ENSMUSG00000020116",1526.73787372591,0.313796992278126,0.202304455568151,1.55111261092525,0.120874699543464,0.284562977589083,1462.29019385453,1177.74600566682,"Pno1","11"
"ENSMUSG00000067567",217.189470048872,-0.219973325260627,0.141842207658128,-1.5508312292404,0.12094213451577,0.284678898244884,253.321393086296,287.77024409769,"Hdac8","X"
"ENSMUSG00000028188",35.1233984195381,-0.481840258855081,0.310781704256648,-1.55041385080111,0.121042216217056,0.284785942095046,34.2087043723874,46.3639312442305,"Spata1","3"
"ENSMUSG00000035161",1256.33987720353,0.199926745095432,0.128941097520563,1.55052771335026,0.121014907093655,0.284785942095046,1221.85505130647,1115.28740414045,"Ints6","14"
"ENSMUSG00000053062",29.5963775541586,0.630099157597829,0.406390821681014,1.55047585718461,0.121027343828683,0.284785942095046,49.5107695552715,26.2337634232105,"Jam2","16"
"ENSMUSG00000072324",35.3062706829025,0.580578925340243,0.374609303104126,1.54982516592458,0.121183485015656,0.285075448286717,75.8022334996168,57.632543303192,"Gm8420","1"
"ENSMUSG00000030802",1792.86330155018,-0.140826285789405,0.0908820968991878,-1.54954925771154,0.121249740064672,0.285114434883125,2235.82008300741,2319.78308768258,"Bckdk","7"
"ENSMUSG00000040699",5257.20773105664,0.331896389058824,0.214189214507739,1.54954762695034,0.121250131750726,0.285114434883125,4599.98804966127,3761.62902712382,"Limd2","11"
"ENSMUSG00000071662",2569.50368451361,0.528590703785744,0.341130030591402,1.54952849759181,0.121254726429267,0.285114434883125,2450.31195804754,1351.0607784184,"Polr2g","19"
"ENSMUSG00000059422",18.297115278216,1.12326838885386,0.724974010476114,1.54939125075142,0.121287695727009,0.285149104033776,31.2466747002208,30.6487962101511,"Gm8116","9"
"ENSMUSG00000041720",6667.74509769811,0.290387000670725,0.187468719367006,1.54898908815948,0.121384343197224,0.285333448567273,6920.35404678254,6423.04741023671,"Pi4ka","16"
"ENSMUSG00000020307",1605.8114735754,-0.225780357944737,0.145780445929318,-1.54876984018972,0.121437058101237,0.285371614756977,1461.54432838506,1561.42284001935,"Cdc34","10"
"ENSMUSG00000051351",730.727525143918,0.222892468581145,0.143915292147303,1.54877543070966,0.12143571372169,0.285371614756977,739.367951209417,666.822842356035,"Zfp46","4"
"ENSMUSG00000001143",366.296508479813,-0.281078283722374,0.181513269285621,-1.54852747035304,0.121495353148221,0.285391554200845,305.018607865174,350.5552761249,"Lman2l","1"
"ENSMUSG00000017767",32.6065601335257,1.09541453290157,0.707400415281881,1.54850705376681,0.121500264766191,0.285391554200845,35.0444323699484,19.140676442859,"1700020C07Rik","2"
"ENSMUSG00000087687",656.730937663224,-0.236083996711893,0.152449038186428,-1.54860928950689,0.12147567147312,0.285391554200845,653.016636839428,697.405433546552,"2900053A13Rik","8"
"ENSMUSG00000019857",702.263111784083,0.503588952176708,0.32530631831121,1.54804540775916,0.121611364399555,0.285609637855814,650.066831171889,368.235626678066,"Asf1a","10"
"ENSMUSG00000022146",28.2822206774801,1.21797675447121,0.786866859193159,1.54788162729348,0.121650798858646,0.285649501635605,46.9047782369388,21.7630953474977,"Osmr","15"
"ENSMUSG00000084808",12.2170177607932,-0.820957957076079,0.53039515098205,-1.54782327017138,0.121664852288104,0.285649501635605,7.51721875103071,13.4607635276373,"9430091E24Rik","8"
"ENSMUSG00000038543",1913.90455724002,-0.327400908538486,0.211536708565517,-1.54772621148676,0.121688228551328,0.285661518966854,1288.86939579062,1408.45207051848,"BC028528","3"
"ENSMUSG00000028687",24.6142055509956,-0.639170730157473,0.413075908888348,-1.54734448658016,0.121780199802133,0.285834534369063,25.6947101104809,33.4237272393249,"Mutyh","4"
"ENSMUSG00000030365",349.101534061538,-0.898435289089737,0.5807282651756,-1.54708379627099,0.121843040693592,0.28593913524703,316.49377481672,359.891021310101,"Clec2i","6"
"ENSMUSG00000037275",774.659606121332,-0.401729187068153,0.2597256770274,-1.5467442097601,0.121924937985197,0.286045521025099,676.181422524848,860.051616331498,"Gemin5","11"
"ENSMUSG00000054520",7317.15016398531,-0.184187822980348,0.119077376056288,-1.54679107888036,0.121913632108902,0.286045521025099,3969.22222383231,4541.64435027791,"Sh3bp2","5"
"ENSMUSG00000020831",6.87792272730638,-0.955400841984345,0.617719906147881,-1.54665704063554,0.121945967300432,0.286051964675045,6.21215207588267,12.1203539038622,"0610010K14Rik","11"
"ENSMUSG00000041912",108.385603284773,-0.319444759910485,0.206584424491646,-1.54631580138029,0.122028317624222,0.286202227184616,104.594435620915,128.542176960879,"Tdrkh","3"
"ENSMUSG00000031963",14.1747502674671,2.03544863967861,1.3171144401446,1.54538480305109,0.122253213968006,0.286686718486724,2.99460984861648,0.73724537086031,"Bmper","9"
"ENSMUSG00000031527",2261.61603217817,0.224586475670622,0.145342786031172,1.54521928334616,0.122293231581611,0.286737584493614,2306.45799607511,2021.15145521567,"Eri1","8"
"ENSMUSG00000024965",15616.7812147923,0.235369317254775,0.152426198313615,1.5441526447475,0.122551357839097,0.287299751985392,13195.2993343236,11728.8375594493,"Fermt3","19"
"ENSMUSG00000036667",128.464738562633,-0.404463999145981,0.26197613955811,-1.54389632516997,0.12261345050383,0.28735964646078,219.806086039346,259.568592094118,"Fam115a","6"
"ENSMUSG00000092819",14.3127485851985,-0.938595703920747,0.607939899985772,-1.5438955461596,0.122613639254261,0.28735964646078,7.77451697462717,15.1009062485432,"","18"
"ENSMUSG00000024270",2924.24639018932,0.379276526906102,0.245704239999112,1.54363037002322,0.12267790333703,0.287424150286189,4021.29902194018,3493.42331668507,"Slc39a6","18"
"ENSMUSG00000073739",18.835498972638,-0.634392573586745,0.410957715909875,-1.54369305898583,0.12266270861245,0.287424150286189,25.4767863081932,44.9472103999874,"Gm16287","4"
"ENSMUSG00000042659",1666.11771731918,0.423358401956321,0.274282330722738,1.54351321443407,0.122706303775451,0.287447646185163,444.798171705561,318.35509853685,"Arrdc4","7"
"ENSMUSG00000054619",548.502669337199,-0.421391516339431,0.273094144886307,-1.54302655047717,0.122824334097024,0.287681067557191,512.52123931819,682.757240365768,"Mettl7a1","15"
"ENSMUSG00000041679",77.1234425206028,-0.374886638034672,0.242973890282016,-1.54290914797285,0.122852820930437,0.287704720293012,56.5535884726535,77.2755771519471,"Lrrc29","8"
"ENSMUSG00000058360",34.3312596743014,0.645941840516108,0.418759681507474,1.5425120159391,0.122949220283505,0.287887384099928,40.8979825834279,34.355127837391,"Gm10040","3"
"ENSMUSG00000020484",7213.01034606465,-0.207334363087425,0.134476988886064,-1.54178320621894,0.123126284369312,0.288186289191035,4653.05946059954,4881.97493277803,"Xbp1","11"
"ENSMUSG00000027331",299.555988044909,-0.513795097397451,0.333223551245134,-1.54189310892819,0.12309957079843,0.288186289191035,496.296727375064,615.54032669369,"D2Ertd750e","2"
"ENSMUSG00000041809",11.884740129346,-0.800557667638919,0.519249500156206,-1.54175914930701,0.123132132381572,0.288186289191035,10.9622579066523,14.2988453888546,"Efhc1","1"
"ENSMUSG00000026005",2563.70900442278,-0.157724850889368,0.102323482533179,-1.54143356915383,0.123211299232609,0.288328445676549,1927.67886165297,1996.94931283081,"Rpe","1"
"ENSMUSG00000028104",432.987805448003,-0.23848557543811,0.154785796023453,-1.54074586664253,0.123378649037736,0.288676886921551,594.442509721282,657.296614675008,"Polr3gl","3"
"ENSMUSG00000054843",1281.72221655396,0.442587809468189,0.287271819785924,1.5406586340352,0.123399889439975,0.288683413603146,1979.63780586516,1798.90319442059,"Atrnl1","19"
"ENSMUSG00000031112",162.81997997403,-0.712721746142549,0.462738327387084,-1.54022630925567,0.123505199006382,0.288788578403168,191.239951834572,197.762731990347,"2610018G03Rik","X"
"ENSMUSG00000043251",8.36749560198554,-0.677877787586192,0.440134245977412,-1.54016142525065,0.123521010090344,0.288788578403168,13.0898340276863,18.1876669085832,"Exoc3l","8"
"ENSMUSG00000049103",1487.83381930853,-0.746521843323637,0.484654370905254,-1.54031798357509,0.123482862290079,0.288788578403168,725.554158510388,1208.98303662321,"Ccr2","9"
"ENSMUSG00000069682",95.0988571674555,-0.369099000044781,0.23965984826238,-1.5400952755369,0.123537131231778,0.288788578403168,125.968951577205,144.320715313379,"Gm10275","10"
"ENSMUSG00000081887",4.6273592771007,1.60790808168714,1.04400173540936,1.54013928056994,0.123526406718871,0.288788578403168,2.83062066115316,0.963583581202388,"Gm12097","11"
"ENSMUSG00000020091",484.253116543987,-0.376675015337707,0.244618809851964,-1.53984485316423,0.123598175770108,0.288888117433391,678.685589925459,1055.48330031115,"Eif4ebp2","10"
"ENSMUSG00000062432",9.6118226202663,1.03011450879513,0.669084068987345,1.53958905396478,0.123660555305437,0.288990746573394,5.47876528200341,2.30153771365477,"Cyp26c1","19"
"ENSMUSG00000038013",1150.6502957917,0.299949602010507,0.194867374689279,1.53924997701018,0.123743280939453,0.289140886137797,1025.72213341172,873.669788583667,"Wipf2","11"
"ENSMUSG00000063052",884.888406884047,-0.208691120013104,0.135591264964725,-1.53911920555794,0.123775197186933,0.289172276420301,799.841135905414,863.748203603661,"Lrrc40","3"
"ENSMUSG00000058006",2161.40763062298,0.677393583230977,0.440188299411951,1.53887230563809,0.123835473412373,0.289269904002685,2603.87253203574,1864.48713372484,"Mdn1","4"
"ENSMUSG00000048856",15.0950200742707,0.763388794072945,0.496133442212295,1.5386763501951,0.123883328753555,0.289338492562788,14.7366385879551,8.52101231695518,"Slc25a47","12"
"ENSMUSG00000020267",3983.94535831782,-0.161897400840343,0.105261981062344,-1.53804250315653,0.124038222824287,0.289613794106669,4817.80187875407,4957.90896155439,"Hint1","11"
"ENSMUSG00000022262",19.3420021766282,2.34968739307127,1.5276505795451,1.53810526080574,0.124022879914183,0.289613794106669,0.821309088071177,0,"Dnahc5","15"
"ENSMUSG00000024068",1595.46162511958,-0.26233402470699,0.170572587688847,-1.53796121792754,0.124058097534919,0.289616979115389,1690.58973050841,2149.16170644015,"Spast","17"
"ENSMUSG00000002031",739.130068997625,-0.275645384112512,0.17926708792368,-1.53762404078246,0.124140565837937,0.289766267805513,961.255349106102,1174.23940821998,"Ift46","9"
"ENSMUSG00000070194",23.6741585490878,0.496992931841518,0.323327495107882,1.53711929656861,0.124264098381468,0.290011348937418,26.3604027793417,21.1062904547768,"","11"
"ENSMUSG00000018537",64.354060974602,-0.773229055781433,0.50311940999619,-1.53686985717225,0.124325182290175,0.290065248649582,51.1856340944475,69.5797684374999,"Pcgf2","11"
"ENSMUSG00000040720",3660.38623105034,0.121564002801402,0.0791021407908227,1.53679788670784,0.124342811114198,0.290065248649582,3619.95290048963,3324.89261291824,"1110037F02Rik","4"
"ENSMUSG00000061815",2.04895336341787,-2.81816084145121,1.83365362422369,-1.5369101362556,0.124315316970666,0.290065248649582,0,1.36706950236942,"Rufy4","1"
"ENSMUSG00000033739",525.238653784852,0.357973012895435,0.23301168903188,1.53628779046556,0.124467812663666,0.290313565434664,367.232386813881,250.743337253066,"Fkbpl","17"
"ENSMUSG00000020334",59.5176208660969,-0.694579218341644,0.452182814622563,-1.53605841681845,0.124524053722186,0.290358173552508,51.9312988069896,47.5716239535923,"Slc22a4","11"
"ENSMUSG00000032352",24.7078097790465,-0.596095169137228,0.388050044672969,-1.53612962379528,0.124506592072481,0.290358173552508,30.8634429118782,49.6065515615031,"Lrrc1","9"
"ENSMUSG00000048930",493.272520557977,-0.238623031210113,0.15535841788817,-1.53595173311998,0.124550218685046,0.290375908440804,452.429199333743,546.82193376459,"Tada3","6"
"ENSMUSG00000080888",3.69488109561824,-1.61803741565463,1.05413650690181,-1.53494106793643,0.124798304538942,0.290910946486335,1.42333122310006,4.82083423969122,"Gm14387","2"
"ENSMUSG00000021815",17.7566293390248,-0.678957325193128,0.442362364865787,-1.5348442343171,0.124822094297224,0.290923057854068,9.05288682162252,15.8787627209602,"Zmynd17","14"
"ENSMUSG00000031226",1427.92353657084,0.310065943625031,0.202137000586181,1.53393956933102,0.125044520224126,0.291354663205759,1548.78341403451,1278.35698969289,"2610029G23Rik","X"
"ENSMUSG00000081984",3.59034381611557,2.55193138537815,1.66359956926916,1.53398175409437,0.12503414158162,0.291354663205759,0.862306384937008,0,"Dnajb3","1"
"ENSMUSG00000091994",43.9744930262992,-0.463509335512742,0.30221243172141,-1.53372028037557,0.125098482317328,0.291436994392035,42.2209951528964,56.9523157481736,"E130317F20Rik","10"
"ENSMUSG00000074527",59.5386159477139,-0.39987246654504,0.260845632923737,-1.5329850918453,0.125279528186113,0.291815319041228,57.0717119046771,79.7816745366568,"Gm14296","2"
"ENSMUSG00000013150",62.7442641070069,-0.452505600162539,0.295252343335354,-1.53260629551913,0.125372889400812,0.291989316398496,40.1396402777297,52.5430859852533,"Gfod2","8"
"ENSMUSG00000020922",1517.94995993216,0.216398094998922,0.141218350186533,1.53236526777918,0.125432323275545,0.292040793150175,1369.84575890047,1137.04924597599,"Lsm12","11"
"ENSMUSG00000029446",318.131131744869,-0.422740336847452,0.275864378517014,-1.53242089145402,0.125418605351676,0.292040793150175,291.090090884401,270.156146906211,"Psph","5"
"ENSMUSG00000038206",1049.77445537707,-0.339696509445174,0.221778739126273,-1.5316910484001,0.125598692419875,0.292384636453112,1037.07068138228,1318.90553180387,"Fbxo8","8"
"ENSMUSG00000067455",95.1478332452952,-0.775999139824522,0.50680562323702,-1.53115731997632,0.125730516167788,0.29264797024118,76.169186621359,90.9504127531137,"Hist1h4j","13"
"ENSMUSG00000086638",12.6614696121055,0.89062811745076,0.581720995495617,1.5310228173765,0.125763753502298,0.292681791952543,8.74149119026186,4.74498386157978,"4930405A21Rik","2"
"ENSMUSG00000019737",3.31441864703273,-1.82354817144464,1.1912560585792,-1.53077766808554,0.125824350675788,0.292779266905619,2.15671801697931,5.96402102304129,"AI428936","7"
"ENSMUSG00000026535",8804.4751092214,0.447647829255489,0.292499417026761,1.5304229793201,0.125912064600797,0.292939801151533,8624.94837335834,5150.83787841778,"Ifi202b","1"
"ENSMUSG00000026285",6.81310535688369,2.05476177321706,1.34320307839474,1.5297476653141,0.126079200274979,0.293123613416477,2.90250117029812,0.226338210342078,"Pdcd1","1"
"ENSMUSG00000037321",22889.1475071964,0.360331876586934,0.235550957320802,1.52974065860488,0.126080935293689,0.293123613416477,3806.25952125789,2688.71673685398,"Tap1","17"
"ENSMUSG00000040738",1549.55233476964,0.236712439367994,0.154711566895446,1.53002418706006,0.126010742122685,0.293123613416477,1384.8832615713,1156.54021722277,"Ints8","4"
"ENSMUSG00000071647",1050.21813276039,0.214187501544894,0.139997679315851,1.5299360860237,0.126032550045486,0.293123613416477,1364.22626853752,1303.02026319734,"Eml3","19"
"ENSMUSG00000088015",11.1411634337086,0.943002351233907,0.616452095754728,1.52972527423949,0.126084744873635,0.293123613416477,7.29967311432223,4.17339046990475,"Mir1932","11"
"ENSMUSG00000091802",14.7740823747126,1.14247983528284,0.746969381207749,1.52948683577311,0.126143800072658,0.293217337087625,12.8991480120703,5.88525431125058,"Gm17638","15"
"ENSMUSG00000025920",698.800678306016,0.277000920043279,0.181144052691518,1.52917479722617,0.126221116697974,0.293353474726158,593.265895767286,475.29434793544,"Stau2","1"
"ENSMUSG00000039886",878.395524385904,-0.243908505230267,0.159521523319838,-1.52900060226503,0.126264294615258,0.293410241133272,687.697983779083,767.288264290343,"Tmem120a","5"
"ENSMUSG00000032567",245.375709397533,-0.30284696126188,0.198093508678459,-1.5288081032148,0.126312022967567,0.293477563313121,146.5406535258,185.680971899473,"Aste1","9"
"ENSMUSG00000045348",27.4973294095201,-1.01759964976634,0.665755250995158,-1.5284891080397,0.126391145789318,0.293617797627271,5.35158700727948,8.52055147459862,"6430598A04Rik","5"
"ENSMUSG00000043290",66.2523686596014,-0.438381595909285,0.286829643216854,-1.52836921244522,0.126420894390665,0.293643306656226,65.8915522630632,96.8890051450903,"Zfp784","7"
"ENSMUSG00000034612",622.902122055815,0.709522867350981,0.464456965568131,1.52763963068802,0.126602036409018,0.29402040398627,133.262208612248,73.0001189441557,"Chst11","10"
"ENSMUSG00000026083",1671.15181662027,0.380636375476973,0.249190483690441,1.52749161942244,0.12663880958511,0.294062157133961,1522.09238802479,1207.88204090527,"Eif5b","1"
"ENSMUSG00000030759",4516.46238016931,0.19260815699439,0.126105676246338,1.52735517327661,0.126672716790265,0.294097243938343,5676.93849652927,5234.70112709469,"Far1","7"
"ENSMUSG00000085501",23.4044757717099,0.748922376793295,0.49044962618498,1.52701182100775,0.126758071948185,0.294251749807316,17.2047522362951,12.0383796191131,"Gm11772","11"
"ENSMUSG00000021470",725.074662310636,-0.212180790640884,0.139004377828949,-1.52643243295532,0.126902205585193,0.29454263589763,765.720479161197,882.10540453581,"0610007P08Rik","13"
"ENSMUSG00000035891",6659.26739873325,-0.303495688149307,0.198851046452363,-1.52624637166299,0.126948518868288,0.294562735609259,10582.5706672307,14770.0963662832,"Cerk","15"
"ENSMUSG00000087338",5.44754776053572,1.35243518994727,0.88609448202001,1.52628779141492,0.126938207769037,0.294562735609259,4.70682625905095,2.17649683602622,"4930405P13Rik","11"
"ENSMUSG00000004285",5289.07856224431,0.200266877886936,0.131268000540519,1.52563364309887,0.127101128655595,0.294873110757034,5969.16396508757,4844.51069689505,"Atp6v1f","6"
"ENSMUSG00000091492",11.425592663929,-0.638339886851464,0.418461930000241,-1.52544315524974,0.127148601761256,0.294939514181856,10.7834272919568,18.2549378887342,"Gm17025","15"
"ENSMUSG00000054426",35.0974883246019,-0.43786713259046,0.287072520842438,-1.52528403382359,0.127188268348344,0.294987792258849,35.6943429785648,44.0266934116644,"A930005H10Rik","3"
"ENSMUSG00000000028",165.195894007323,-0.606231712973824,0.397495499350217,-1.5251284957058,0.127227050976005,0.295034006161343,197.319946795819,185.680795292659,"Cdc45","16"
"ENSMUSG00000022214",2367.39461589434,0.15121087912337,0.0992057752539341,1.52421447981551,0.127455142068446,0.295519139419519,2478.44676005375,2432.84723642182,"Dcaf11","14"
"ENSMUSG00000081488",3.84425264892675,-1.51623628456555,0.994967478523699,-1.52390537107333,0.127532351564542,0.295654344729415,3.79514980899523,11.3043418212111,"Gm15368","1"
"ENSMUSG00000039357",501.874524871213,-0.295069605146983,0.193643152544891,-1.52378021773106,0.127563622839424,0.295679358517997,650.743956723928,832.509261359044,"Fut11","14"
"ENSMUSG00000052415",12.9493608350159,2.08830091276873,1.37053614956381,1.5237109312537,0.127580937578614,0.295679358517997,1.65273226072905,0.510907160518232,"Tchh","3"
"ENSMUSG00000036620",2806.08512516754,0.25255684225858,0.165760124479607,1.52362845437927,0.127601550990479,0.295683333352642,3704.43927241798,3098.49802027217,"Mgat4b","11"
"ENSMUSG00000030867",163.324374192144,-0.798280780130894,0.523981212406996,-1.52349122683971,0.12763585395485,0.295719024282184,285.570810296175,380.895627259133,"Plk1","7"
"ENSMUSG00000026409",1157.45623187857,-0.252173782916939,0.165631812173612,-1.52249606888691,0.127884829666265,0.296252005472072,1408.666792085,1866.03285472613,"Pfkfb2","1"
"ENSMUSG00000028874",568.232648820134,0.622134004843732,0.408792445273946,1.5218823440507,0.128038563899916,0.296564229574846,662.42335010914,330.777317458876,"Fgr","4"
"ENSMUSG00000019470",1891.30805623567,0.123693345929221,0.0812930659301001,1.5215731442037,0.128116070943011,0.296699829185073,1810.06837261978,1709.58058927348,"Xab2","8"
"ENSMUSG00000046618",2.01333378299347,2.10201277539034,1.3819935507753,1.52100042305632,0.128259731154782,0.296988567951417,3.99420859286412,0.481791790601194,"Olfml2a","2"
"ENSMUSG00000055963",32.5673629601566,-0.499900373766022,0.328779867735173,-1.52047136343726,0.128392550641168,0.297252123014458,30.4537296680225,29.8392585600934,"Gm11818","4"
"ENSMUSG00000033272",2042.51323202335,0.178315406008962,0.117328544713737,1.51979559998825,0.1285623553251,0.29757485085603,2119.49047153561,2013.00118168172,"Slc35a4","18"
"ENSMUSG00000050668",368.134834903203,-0.287383545342519,0.189098714918127,-1.51975408964014,0.128572791661551,0.29757485085603,340.646583744848,411.369373344914,"Ccdc75","17"
"ENSMUSG00000055102",4.99299190936041,2.54345238662685,1.67368763511482,1.51966970016622,0.128594010495968,0.29757485085603,1.321108460195,0.226338210342078,"Zfp819","7"
"ENSMUSG00000090621",23.0604055975818,-0.615727161212064,0.405186561824402,-1.51961397347354,0.128608023871179,0.29757485085603,20.4306672318141,30.8771587127976,"Gm4419","12"
"ENSMUSG00000061740",6.08958805715158,-1.36836455211804,0.900616692991803,-1.51936396778567,0.128670906437101,0.297676327386497,2.32070720444264,4.58545578903219,"Cyp2d22","15"
"ENSMUSG00000022621",196.153747051641,-0.290672287623368,0.191324344625209,-1.51926451488845,0.128695927923289,0.297690196376077,209.431008840491,216.774997383278,"Rabl2","15"
"ENSMUSG00000039183",1310.86885279366,0.265244177509398,0.174607434950408,1.51908867789469,0.128740176237667,0.297748528812201,1347.54773260212,1173.22328572853,"Nubp2","17"
"ENSMUSG00000059401",78.2328165076844,0.53253835773145,0.350587583246172,1.51898807368063,0.128765497995015,0.297763077391369,114.227375092059,75.7446807162812,"Mamld1","X"
"ENSMUSG00000036223",36.4364954248364,-0.680788061853545,0.448231766706344,-1.51883046321337,0.128805175823595,0.297810814383918,64.5070329938389,73.7033379624535,"Ska1","18"
"ENSMUSG00000028670",1551.53396478168,0.226607492835496,0.149226949464248,1.51854268715576,0.128877646846289,0.297846331249192,1606.29550647687,1363.17404270492,"Lypla2","4"
"ENSMUSG00000082855",8.52920079903565,1.10759841559417,0.729327765317615,1.51865658797705,0.128848959265629,0.297846331249192,8.91559446231189,4.73103263861737,"Gm14537","X"
"ENSMUSG00000090399",357.230425971981,0.371751922132925,0.244802995836429,1.518575868987,0.128869289006617,0.297846331249192,650.288260955119,541.188339041194,"Nav1","1"
"ENSMUSG00000020263",1792.74117331964,-0.358333715780512,0.236082372672833,-1.51783342281593,0.129056397078623,0.298083316901702,2254.8598310623,2837.68285091928,"Appl2","10"
"ENSMUSG00000025001",296.132786371481,-0.681170715559098,0.448714222739226,-1.51805019997096,0.129001744037022,0.298083316901702,333.954817448187,389.102553700315,"Hells","19"
"ENSMUSG00000040929",100.218563211752,-0.424794877198378,0.279859217030148,-1.51788774979892,0.12904269867509,0.298083316901702,119.616476763537,152.765265130326,"Rfx3","19"
"ENSMUSG00000086889",5.88741278795921,-1.18272227940111,0.779144903495262,-1.51797473627228,0.129020767620582,0.298083316901702,4.73770947133008,9.56044627626899,"Gm8619","13"
"ENSMUSG00000062825",32083.3662638824,0.309145161037498,0.203704001777184,1.51761947895185,0.129110353436006,0.298163924702545,26196.0768666038,20516.235648728,"Actg1","11"
"ENSMUSG00000022003",600.986883098477,-0.285836704556399,0.188380232492497,-1.51733916438278,0.129181074915552,0.298283219912741,547.326306077485,670.574460173987,"Slc25a30","14"
"ENSMUSG00000017639",8.44274459662928,-0.795363539553604,0.524267846655227,-1.51709387601765,0.129242984201578,0.298382135283737,15.9454102006583,29.7073120508532,"Rab11fip4","11"
"ERCC_00147",2.90856749204196,1.66678108810978,1.09891217605655,1.51675550096372,0.129328425819005,0.298535342337585,2.36170450130847,1.11161592211031,NA,NA
"ENSMUSG00000074361",142.236207928369,-0.449220903680942,0.296310780853594,-1.51604643741565,0.129507610655282,0.298904864480388,107.848076781925,153.320311847976,"Gpr77","7"
"ENSMUSG00000015290",625.60605825194,0.190860928610738,0.125921628962342,1.51571203599832,0.129592182875197,0.298974156977419,683.762397845366,592.921706453511,"Ubl4","X"
"ENSMUSG00000024151",375.206679893029,-0.487209198595007,0.321448100195869,-1.51566986489618,0.129602851256218,0.298974156977419,480.721083967648,724.141944611538,"Msh2","17"
"ENSMUSG00000046667",91.8643786296132,-0.276632843032722,0.182517818414214,-1.51564841962399,0.129608276709987,0.298974156977419,71.937811042209,98.2297060081445,"Rbm12b","4"
"ENSMUSG00000046792",511.284368226424,-0.237957687425584,0.157002955423474,-1.51562552936508,0.129614067926488,0.298974156977419,490.86747716171,619.166939905911,"Zfp787","7"
"ENSMUSG00000085337",29.5226024027568,-0.941683781042026,0.621357583677752,-1.51552633423784,0.129639166533269,0.298987971636133,5.65112723771962,12.5923533725107,"Gm15964","16"
"ENSMUSG00000049357",2.52454130935957,-1.50939936376144,0.996016943142312,-1.51543542924026,0.129662170863634,0.298996952886133,1.91301651063718,4.58545578903219,"4933408B17Rik","18"
"ENSMUSG00000024958",499.696126148358,-0.28462825865776,0.187851128833683,-1.51517992159504,0.129726846353806,0.299099381797745,476.548059375801,543.695421338182,"Gpr137","19"
"ENSMUSG00000052798",463.209532090465,-0.391797132088353,0.258593377042311,-1.51510891953063,0.129744823230301,0.299099381797745,538.238055144364,639.132517767374,"Nup107","10"
"ENSMUSG00000020272",1484.32326885647,0.440432578915929,0.290808422247035,1.51451108435158,0.129896264681768,0.299358289068126,1794.23036423305,1330.75402397873,"Stk10","11"
"ENSMUSG00000091035",5.66944787647853,1.47849621924498,0.976184417027733,1.51456650347552,0.129882220341312,0.299358289068126,6.22819386092962,2.39133931472861,"Gm17659","9"
"ENSMUSG00000091086",102.966328921697,0.323130228834724,0.213366288033265,1.51443900446141,0.12991453296514,0.299358289068126,121.785635492119,93.6528296170728,"Gm5428","10"
"ENSMUSG00000026171",1409.08502930511,0.142497654101124,0.0941220478316797,1.51396678444518,0.130034264074074,0.299589973950144,1075.9548468108,951.566259943207,"Rnf25","1"
"ENSMUSG00000030286",3062.99770758246,0.135997497268549,0.0898330576662411,1.51389144265604,0.130053374860628,0.299589973950144,2932.41392517796,2667.2781440775,"Tmem111","6"
"ENSMUSG00000007591",6.09182800195965,-1.15319654235699,0.762214454528995,-1.51295548845186,0.130290965680428,0.300048932740061,6.2329212035751,13.7015138032983,"Tssk4","14"
"ENSMUSG00000037795",901.755966129149,0.302566151055428,0.199975761006789,1.51301412497266,0.130276070989155,0.300048932740061,754.021439197989,687.482628263642,"N4bp2","5"
"ENSMUSG00000063172",192.286110896571,-0.307454014903114,0.203233898560246,-1.51280872473139,0.130328251998968,0.300090629989087,152.061075503965,162.348102067778,"Hspb11","4"
"ENSMUSG00000028691",70867.6249994848,-0.390955477856425,0.258467939488398,-1.51258790018703,0.13038436957305,0.300175668972918,43799.8945940418,38977.031897454,"Prdx1","4"
"ENSMUSG00000086456",45.7915246225166,-0.610069818862266,0.403440222536324,-1.51216905202688,0.130490861885317,0.300376640438085,86.6958781571523,147.329328387261,"Gm16861","16"
"ENSMUSG00000023979",2.83756182309939,-1.87696687090655,1.2413541654082,-1.51203171762778,0.130525793898171,0.300412852505264,0.95860144738181,4.15577083162739,"Guca1b","17"
"ENSMUSG00000030533",1145.07303060411,0.19442277730827,0.128591865794212,1.51193682514421,0.130549934736146,0.300424221044527,1121.59208126432,967.376169910531,"Unc45a","7"
"ENSMUSG00000090542",4.79474504731768,-1.22841690787927,0.8125564435162,-1.51179271013285,0.130586604508767,0.300464413844732,2.4229299673477,6.60288539486735,"Gm10814","19"
