"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FL8","baseMean_FL2","mgi_symbol","chromosome_name"
"ENSMUSG00000036934",282.599896016468,-0.217695165439702,0.225036337869595,-0.967377835511406,0.33335518605381,0.49460884664963,262.841981981481,310.99063666491,"4921524J17Rik","8"
"ENSMUSG00000029504",381.498839978965,0.146007824904793,0.150945789868173,0.967286500884242,0.333400830086017,0.494632228285556,507.962956036769,464.803163050927,"Ddx51","5"
"ENSMUSG00000027074",2545.73620125838,0.35035581197595,0.362339650299871,0.966926505796419,0.333580775138269,0.494854836364031,1704.89585261219,1549.99415218156,"Slc43a3","2"
"ENSMUSG00000047507",2.15284995912567,-1.23305707851011,1.27556622057967,-0.966674296180214,0.333706880491154,0.494997542481546,1.26551272653796,2.88765974306595,"Baiap3","17"
"ENSMUSG00000000901",20.4813128419623,-0.380015247953234,0.393143206710416,-0.966607692736118,0.33374018748934,0.495002584742007,20.4316602700776,27.7219675778835,"Mmp11","10"
"ENSMUSG00000020131",13.0515691028573,-0.453106090003126,0.46880187105492,-0.966519371997226,0.333784358162462,0.495023737629651,12.8613871231406,16.9931343000468,"Pcsk4","10"
"ENSMUSG00000045962",16483.8285357857,-0.17121363170292,0.177255856230815,-0.965912412394283,0.334088010769516,0.495429680695838,12574.7562727169,14188.9110996018,"Wnk1","6"
"ENSMUSG00000030611",387.05803761329,0.126491759601626,0.13098382761349,0.965705170678634,0.334191731412181,0.495539092152213,401.70852248703,390.229485306531,"Mrps11","7"
"ENSMUSG00000020695",6.87229601063399,-0.656071643039714,0.679523493642373,-0.965487800168685,0.334300543635802,0.495611635409903,9.409551324759,15.2732488728183,"Mrc2","11"
"ENSMUSG00000028862",170.779899139717,-0.346445705654387,0.358822394055245,-0.965507480564459,0.334290691002079,0.495611635409903,129.480113771964,135.72735774319,"Map3k6","4"
"ENSMUSG00000077571",1.61069705049315,1.4972505913282,1.55149052195362,0.965040114742613,0.334524719803307,0.495899564484061,1.79466787941349,0.499799372123821,"Snora36b","1"
"ENSMUSG00000031816",436.975267278444,0.151246042807885,0.15674950010317,0.964890112621331,0.334599854258759,0.495926789488641,475.865542225544,449.010516299657,"Mthfsd","8"
"ENSMUSG00000043298",39.8256646101334,0.449034738055984,0.465377006349437,0.964883808029868,0.33460301239923,0.495926789488641,11.0325446805584,7.6604388108016,"C030030A07Rik","6"
"ENSMUSG00000020728",15.1909294269132,-0.454144034038493,0.470797775608331,-0.964626550012221,0.334731896287798,0.496073389636403,9.98061010803507,14.8815999640598,"Ccdc46","11"
"ENSMUSG00000026674",26.6742370485321,-0.582037319879967,0.60346455895406,-0.964492961921026,0.334798835304422,0.496128169318962,41.6824961958333,69.386673462799,"Ddr2","1"
"ENSMUSG00000093467",1.71432633978983,-1.18511984292944,1.22897957273503,-0.964312075824024,0.334889488398875,0.496218077214842,1.24182746175612,2.33082128902934,"","11"
"ENSMUSG00000043279",4014.65655147671,-0.170801370590126,0.177133778255742,-0.96425070515645,0.334920248589492,0.496219231438966,2978.48566781591,3245.7288751746,"Trim56","5"
"ENSMUSG00000033732",4263.08349500761,0.240910554195307,0.249958747243596,0.96380125461474,0.335145577558776,0.496491289384941,5276.42645916911,4237.84931475074,"Sf3b3","8"
"ENSMUSG00000041219",1122.3392075227,-0.158476092115568,0.164434408995831,-0.9637647806402,0.335163867820552,0.496491289384941,1186.17428734249,1205.84828442265,"Arhgap11a","2"
