"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_FLi2","baseMean_FLUT","mgi_symbol","chromosome_name"
"ENSMUSG00000037416",13279.0875050089,-0.607441253207698,0.182477169441939,-3.32886166014853,0.000872017065153545,0.0031567385611337,9591.46907397425,14907.9311549769,"Dmxl1","18"
"ENSMUSG00000020258",52.5205250029956,-0.794336878206835,0.238754026730416,-3.32700934549575,0.000877834294155888,0.0031757454431856,32.8437897698537,54.1144535627368,"Glyctk","9"
"ENSMUSG00000022307",3332.92664262929,-0.562506961222533,0.169154140907577,-3.325410529145,0.000882884314638949,0.0031933169343508,2943.17775826277,4473.79878725053,"Oxr1","15"
"ENSMUSG00000037062",14827.9313922071,0.368704461112895,0.110914074397296,3.3242351172872,0.000886614133634091,0.00320610673493071,12691.6943268951,9838.10265034448,"Sh3glb1","3"
"ENSMUSG00000039782",1245.07611213142,0.582488346780129,0.175252595235246,3.32370739502169,0.000888293449421574,0.00321147769361653,1745.30290826109,1171.78023683293,"Cpeb2","5"
"ENSMUSG00000093726",7.84597583020352,-2.36351078583369,0.711177959389013,-3.323374627448,0.000889353896441788,0.00321460937759512,4.26831335587307,20.6174530728249,"","14"
"ENSMUSG00000030708",28.7939041729628,-1.22886337992677,0.369813117997376,-3.32293074561917,0.000890770263546653,0.00321902590217482,26.0208921752459,62.8578147921017,"Dnajb13","7"
"ENSMUSG00000047250",164.354118994752,-1.69899123804081,0.511438234743278,-3.32198713866913,0.000893788135771105,0.00322922668307085,75.7118623322318,295.241340401268,"Ptgs1","2"
"ENSMUSG00000085811",112.508493233808,-1.13019678805498,0.340228521735281,-3.32187549206806,0.00089414583362077,0.00322981398783443,135.547891208951,272.72020911875,"Gm11669","11"
"ENSMUSG00000001157",512.81828071123,-0.476269763540011,0.143377390642844,-3.32179126293634,0.000894415778092927,0.00323005921286737,503.839196231668,682.361946669531,"Gmcl1","6"
"ENSMUSG00000034252",3238.69368586673,0.533306215707978,0.160552560142583,3.32169238057843,0.000894732780828934,0.00323005921286737,3576.85408184552,2477.91444413596,"Senp6","9"
"ENSMUSG00000039081",55.548283967645,-1.49923208497825,0.451348668642325,-3.3216716679103,0.000894799195879216,0.00323005921286737,9.45071237002775,27.4089819101569,"Zfp503","14"
"ENSMUSG00000024150",4655.9934212046,-0.682800058731792,0.205647218441953,-3.3202494247425,0.000899370555255972,0.00324585304405617,2812.92975026492,4255.83197512371,"Mcfd2","17"
"ENSMUSG00000028068",508.785084330553,-1.2153559753493,0.366175359465112,-3.31905450198676,0.000903227986523741,0.00325906396445486,264.797063601734,693.591256859855,"Iqgap3","3"
"ENSMUSG00000018995",179.854473936349,-0.58700239803709,0.176865542576195,-3.3189189340496,0.000903666592039943,0.00325922548809176,185.580610698548,275.258913681877,"Nars2","7"
"ENSMUSG00000045231",5.25224759617551,-4.78265216585458,1.4410230249602,-3.31892834674635,0.000903636132587928,0.00325922548809176,0,4.02535812899683,"BC106179","16"
"ENSMUSG00000037465",844.748563311505,-1.05632683778493,0.318331802110523,-3.31832016399726,0.000905606166463784,0.00326550929436647,879.216124442026,1665.99041659471,"Klf10","15"
"ENSMUSG00000036391",1802.83924043606,0.631887704019678,0.190439829855288,3.31804383830756,0.000906502558866868,0.00326802959089644,1896.66296900984,1245.43230503295,"Sec24a","11"
"ENSMUSG00000024770",31.373794959476,-2.06085970900391,0.621236745391437,-3.31734998660676,0.000908757019363456,0.0032754436906543,6.36028582125465,28.5593655643977,"Lipn","19"
"ENSMUSG00000038059",1521.76778707078,1.59949685279137,0.482235038701975,3.31684080256116,0.000910414762897696,0.00328070427622899,937.435412324214,316.678975777555,"2010002N04Rik","18"
"ENSMUSG00000032336",15346.2248085831,-0.528464452334195,0.159379744631934,-3.31575667632428,0.000913953677612017,0.00329273994735666,14577.1903820258,21759.8953241722,"Nptn","9"
"ENSMUSG00000089849",4.04849684276218,-2.85712920604251,0.861746352741164,-3.31551064527764,0.00091475856984712,0.00329492254396946,3.20177951433259,19.7142644835002,"9530072K05Rik","17"
"ENSMUSG00000013419",10.6154869820845,-1.84505366937507,0.556813422159844,-3.31359409803417,0.000921051092191248,0.00331614457838968,6.69402803154388,26.5823957805793,"Zfp651","9"
"ENSMUSG00000032254",685.064126403007,-0.840995266045842,0.253798486782298,-3.31363388611228,0.000920920050908996,0.00331614457838968,621.124187717625,1203.5878568859,"Kif23","9"
"ENSMUSG00000047150",4.4033101361506,-3.06975606367647,0.926487018991962,-3.3133287361289,0.000921925498584935,0.00331857088453224,1.51254026154345,11.1854248502203,"1700001C19Rik","17"
"ENSMUSG00000002031",739.130068997625,-0.584104943901078,0.176307113994054,-3.31299702359587,0.000923019621759108,0.00332178685795499,755.689175856821,1174.23940821998,"Ift46","9"
"ENSMUSG00000057093",29.265855096545,-1.19485928023725,0.36068291771627,-3.31276925395501,0.000923771595476766,0.00332377036450781,13.3613882090274,29.8188625478759,"C030039L03Rik","7"
"ENSMUSG00000037855",8.75077429868416,-1.66043550138744,0.501291951011485,-3.31231231229044,0.000925281884816673,0.00332848086842007,7.6271360892492,23.5025407521509,"Zfp365","10"
"ENSMUSG00000026580",63.0850579882658,3.40980273754872,1.02952866279567,3.31200369719619,0.00092630321738429,0.00333143080202681,10.2298276275415,1.23053289310118,"Selp","1"
"ENSMUSG00000000673",16.2601612932312,2.15431244769234,0.650540039422197,3.31157548673834,0.000927722069778057,0.00333580881531536,55.0543076967682,15.3067084869286,"Haao","17"
"ENSMUSG00000016498",42.6394630439814,2.19197149625095,0.661984886844968,3.31121078412821,0.000928932079880363,0.00333943415597304,14.3588922332513,3.04123857583781,"Pdcd1lg2","19"
"ENSMUSG00000034872",9.69235149158776,4.89698167933977,1.4793703985829,3.31017957641346,0.000932361337270094,0.00335103420046848,7.56179006356299,0.374370551249996,"Gipc3","10"
"ENSMUSG00000093577",63.7933569532172,-0.664926466339185,0.200882434015554,-3.31002792552634,0.000932866636909524,0.00335212238547319,63.8627753283855,96.6252634061499,"","3"
"ENSMUSG00000034949",45.9820333961446,-1.17996419664683,0.35652973522556,-3.30958144599165,0.000934355776899517,0.00335674461980983,36.5090534866803,70.7761533418369,"Zfr2","10"
"ENSMUSG00000030161",3093.61789143123,-0.703300396960215,0.21259570181198,-3.30815905950072,0.000939114549027209,0.00337310870246296,2929.4868047976,4733.53163153251,"Gabarapl1","6"
"ENSMUSG00000028869",1448.20014577405,0.759559914066272,0.229678619251109,3.30705538261636,0.00094282249802979,0.0033856921598809,1988.31112863691,1182.82716044343,"Gnl2","4"
"ENSMUSG00000005982",1317.11001738881,-0.309415568302243,0.0935951702938169,-3.30589246572143,0.000946744142187756,0.00339903737469621,1480.18147516304,1839.62939899608,"Nat15","16"
"ENSMUSG00000016252",2841.00896788713,0.49394827948444,0.14943604516885,3.30541589832841,0.000948355606219423,0.00340408450196002,3520.01376144118,2551.64374217832,"Atp5e","2"
"ENSMUSG00000027433",7294.51639483364,0.358820336182091,0.108591455352757,3.3043146444301,0.000952089108098862,0.00341674475892113,6979.39188958942,5469.85034818718,"Xrn2","2"
"ENSMUSG00000005534",1177.28296518207,-0.432927647310289,0.131078348737732,-3.30281584624257,0.000957192251830558,0.00343431367007318,1258.43062905384,1715.18550376687,"Insr","8"
"ENSMUSG00000025793",3717.90288954008,0.397991081588976,0.120507328901559,3.30262968415881,0.000957827866695132,0.00343467064179812,2878.4147117512,2131.64775294407,"Hgs","11"
"ENSMUSG00000027326",351.656075818482,-1.19161542746841,0.360803431506576,-3.30267210179426,0.000957683005403811,0.00343467064179812,274.27388808307,681.090530134307,"Casc5","2"
"ENSMUSG00000030630",118.196589145823,-0.979627836290228,0.296622823903755,-3.30260437614904,0.000957914306237698,0.00343467064179812,74.4244062328674,161.864927750108,"Fah","7"
"ENSMUSG00000041498",141.339637511973,-1.5668274890261,0.474479507626039,-3.30220265331458,0.000959287359077845,0.00343810417498861,87.4970702972978,294.459778866462,"Kif14","1"
"ENSMUSG00000078350",2.68103051376301,-4.55521532046202,1.37944066980674,-3.30221909514977,0.000959231126593097,0.00343810417498861,0.244778749394648,5.96402102304129,"1190007F08Rik","4"
"ENSMUSG00000032290",2257.8565038575,0.335987818129536,0.101751906036052,3.30202972326131,0.000959878979632622,0.00343947975576955,2569.21272753984,2016.54670602201,"Ptpn9","9"
"ENSMUSG00000027944",4040.38952040272,0.617271747530407,0.186941021949488,3.30195984323439,0.000960118145908397,0.00343959208504976,2455.79799152065,1587.61069850139,"Hax1","3"
"ENSMUSG00000032842",139.840199536258,-0.555288827004875,0.168224173847192,-3.30088603977498,0.000963800214322202,0.0034520357817024,139.0292408941,199.501542633502,"Abcc10","17"
"ENSMUSG00000002763",769.961299860673,-0.646059467681932,0.195741934987202,-3.3005674932363,0.000964895021963999,0.00345520932681223,615.688142567108,937.120699328141,"Pex6","17"
"ENSMUSG00000075701",2579.37315685998,0.510082687834029,0.154552005480259,3.30039514045117,0.000965487858633241,0.00345658437123919,2547.62566484199,1729.72311559936,"H47","7"
"ENSMUSG00000023367",841.462637875908,-1.6105279409525,0.488066489580217,-3.29981257745784,0.000967494180983977,0.00346226944637099,101.427341213222,292.839552616703,"Tmem176a","6"
"ENSMUSG00000084195",5.6557043924878,-2.98860990490251,0.905687966811257,-3.29982291298934,0.000967458552231378,0.00346226944637099,1.7573190109381,14.250115731694,"Gm15372","1"
"ENSMUSG00000029777",4509.46266315025,0.601117916968587,0.182229956109521,3.2986778343255,0.000971413278111211,0.00347554283744459,3975.83090514301,2655.7186279114,"Gars","6"
"ENSMUSG00000026925",795.738006764807,-0.379133588828893,0.114947022109777,-3.29833328319556,0.000972606171449588,0.00347755557218884,805.383172499364,1021.31357169619,"Inpp5e","2"
"ENSMUSG00000046185",889.120204145004,-0.577766285409258,0.175166347064629,-3.2983863344258,0.00097242241095162,0.00347755557218884,777.742303778726,1100.62410916224,"Zfp84","7"
"ENSMUSG00000076440",12.1049043864331,5.94983085021591,1.80384691557994,3.2984122980874,0.000972332488933317,0.00347755557218884,13.9561202056454,0,"Ifna5","4"
"ENSMUSG00000068566",8938.435304542,0.886625574855535,0.268855688298095,3.29777502744329,0.000974541825664077,0.00348372392150457,8403.21438355479,4834.30721265436,"Myadm","7"
"ENSMUSG00000038594",255.202810279699,0.643774587283245,0.195233789686484,3.29745475062001,0.000975653939327546,0.003486946307452,152.671946849451,102.109487287556,"Gm9766","10"
"ENSMUSG00000075256",44.925774122811,-0.891922827084337,0.27049666708306,-3.29735237296088,0.000976009678329815,0.00348746463429119,45.5395160466112,86.7799569404256,"Cerkl","2"
"ENSMUSG00000039105",9241.51052429424,-0.424385497882061,0.128725485878124,-3.29682576054803,0.000977841434976839,0.00349325568536621,7350.2288403363,9995.05739727153,"Atp6v1g1","4"
"ENSMUSG00000020133",1601.29861185956,0.446947178786927,0.135603101803885,3.29599524525126,0.00098073675073925,0.00350284289199079,1659.78557631903,1201.78944660813,"2310011J03Rik","10"
"ENSMUSG00000074925",190.654439359138,0.507551027604107,0.154002359586726,3.29573539630268,0.00098164425688923,0.00350532774450348,221.196778916081,152.048507764546,"Ptar1","19"
"ENSMUSG00000005981",2235.37434475489,0.42208736812432,0.128107816039192,3.29478232612435,0.00098497945499489,0.0035158828017005,2923.14263020772,2220.09699367777,"Trap1","16"
"ENSMUSG00000039253",246.634282268594,-0.56320841674295,0.170940165869743,-3.29476933567572,0.000985024986495391,0.0035158828017005,217.335554752223,318.808343053443,"Fn3krp","11"
"ENSMUSG00000026511",2337.9401778263,0.292177999156588,0.0886859829556586,3.29452287068489,0.000985889215199002,0.00351745039895639,2593.46944405041,2101.76660713086,"Srp9","1"
"ENSMUSG00000052707",2493.71773341988,-0.484049020617998,0.146924529538478,-3.29454191303864,0.000985822418228425,0.00351745039895639,1470.91251931922,2042.17542442545,"Tnrc6a","7"
"ENSMUSG00000028347",70.978620108363,1.51766935524742,0.460849225844586,3.29320148572676,0.000990534631611324,0.00353326264823255,167.305861916254,58.3514282739402,"Tmeff1","4"
"ENSMUSG00000038393",10413.1557236158,-1.49427621897248,0.453770835721987,-3.29301951853068,0.000991175934570062,0.00353478838463027,7551.02559814432,21158.5797238936,"Txnip","3"
"ENSMUSG00000028356",81.647247154454,-2.50510844009697,0.760812193084476,-3.29267651447697,0.00099238582152697,0.00353834074366499,10.6467103323972,76.8576721617245,"Ambp","4"
"ENSMUSG00000019189",3552.20725899778,0.573623718509834,0.174227737295222,3.2923788566332,0.0009934368656313,0.00354132534203396,3531.11186265358,2456.85867799055,"Rnf145","11"
"ENSMUSG00000038611",2136.70769913291,0.333337156297617,0.101247755494687,3.29229181100324,0.000993744422625724,0.00354165890156726,2043.11803124528,1628.10129335772,"Phrf1","7"
"ENSMUSG00000044201",73.8936353776666,-1.59407106473003,0.484192734796863,-3.29222425321769,0.000993983184274092,0.00354174718685048,46.7103131418261,156.495413971807,"Cdc25c","18"
"ENSMUSG00000027074",2545.73620125838,1.19983552449749,0.364468872078995,3.29201096832608,0.000994737320901241,0.00354367141589248,2242.25002029756,912.894532976026,"Slc43a3","2"
"ENSMUSG00000027487",347.535236404024,-0.764124262004991,0.232131622770884,-3.29177150826705,0.000995584639371793,0.00354592669813698,305.394217803183,461.555471191506,"Cdk5rap1","2"
"ENSMUSG00000021224",2644.08339491206,0.594815912915087,0.180738659110529,3.29102758558883,0.000998221240108222,0.00355455244084148,1887.6848356849,1249.93211111818,"Numb","12"
"ENSMUSG00000016319",11837.1489830901,0.376076568312729,0.114288654250087,3.29058532345473,0.000999791761933232,0.00355937910341082,15872.2535299834,12588.4940162197,"Slc25a5","X"
"ENSMUSG00000037525",108.896195057615,-0.723541392973034,0.219900470294748,-3.29031307665336,0.00100075967763688,0.00356205880098236,64.3746835168262,102.113185346209,"Bcdin3d","15"
"ENSMUSG00000029319",810.44222414558,0.440490103076922,0.133880228530693,3.29018039415684,0.00100123171643123,0.0035629727238558,1051.93877565553,778.243962434384,"Coq2","5"
"ENSMUSG00000025934",8.8359036727065,-4.39131481144554,1.33490137924623,-3.28961740523869,0.00100323693153032,0.00356934102617334,0.311036019235106,7.62914985619272,"Gsta3","1"
"ENSMUSG00000032741",1611.57774185364,-1.16492018305522,0.354154538397351,-3.28929903969835,0.00100437250889247,0.00357261323762717,1617.9565786217,3812.37365198282,"Tpcn1","5"
"ENSMUSG00000037752",1186.49440331323,0.724822462467697,0.220379935816638,3.28896757221479,0.00100555608381768,0.00357605473641308,298.134166125752,182.877106423261,"Xkr8","4"
"ENSMUSG00000021536",15.1192468699647,-3.91041842977713,1.18922841290849,-3.28819795031087,0.00100830916292618,0.00358430518805652,0.555814768629755,8.30570899589623,"Adcy2","13"
"ENSMUSG00000038020",8.31942826639147,-2.20682233963504,0.671130159822133,-3.28821810097151,0.00100823699144353,0.00358430518805652,2.3346120400785,10.6077075519075,"Rapgefl1","11"
"ENSMUSG00000022853",109.489564454142,-0.97020532906622,0.295083004155316,-3.28790650564055,0.00100935353428373,0.00358673258600023,100.772028536544,209.098603709658,"Ehhadh","16"
"ENSMUSG00000025141",4.35006543355352,-2.84280321012114,0.864629375901983,-3.2878864509496,0.00100942543565882,0.00358673258600023,2.24596526557314,18.6293084399842,"Myadml2","11"
"ENSMUSG00000092074",462.172565708578,0.599411585251461,0.182321931291283,3.28765486963728,0.00101025605950791,0.00358891350953326,548.792841502348,366.178264382984,"Dynlt1a","17"
"ENSMUSG00000002059",554.403640268255,-0.821429866983814,0.249868088631457,-3.28745407820117,0.00101097675987506,0.00359070307997684,419.639606005375,809.557310180518,"Rab34","11"
"ENSMUSG00000028013",466.017674396812,0.578900379672529,0.17623102122806,3.28489488194803,0.00102020426295086,0.00362113364845522,763.86234480259,524.072256368874,"Ppa2","3"
"ENSMUSG00000044340",2847.4024259907,1.45075994978007,0.441653777102145,3.28483537330768,0.00102041975327141,0.00362113364845522,1536.04896620337,587.796452707734,"Phlpp1","1"
"ENSMUSG00000087362",66.2540518796416,-2.50803461854734,0.763488761264035,-3.28496599530166,0.00101994680534503,0.00362113364845522,20.9735023768725,84.9706337847587,"Gm13710","2"
"ENSMUSG00000092415",8.03364469122815,4.1856541547134,1.27418874923355,3.28495613952889,0.00101998248343128,0.00362113364845522,10.4731005750169,0.748741102499991,"Gm20513","17"
"ENSMUSG00000066838",106.765184475204,-1.14957635438038,0.350012566870016,-3.28438594265472,0.00102204857470846,0.00362613632583061,55.1878111106303,116.79295639197,"Zfp772","7"
"ENSMUSG00000077457",2.86084289380716,-4.71115375370735,1.43474964625756,-3.28360684109319,0.00102487788835783,0.00363539518435716,0.222389244729747,5.93245016180152,"Snord65","11"
"ENSMUSG00000079049",57.991466389925,1.16572820735509,0.35504473243744,3.28332770733472,0.00102589332742422,0.00363821736923039,102.090430839365,48.5332128858285,"Serpinb1c","13"
"ENSMUSG00000034709",1643.35006547733,-0.564928647254998,0.172071397681825,-3.28310605286999,0.00102670033020136,0.00364029930701859,1134.48282161474,1666.55194131067,"Klraq1","17"
"ENSMUSG00000033880",50351.2294935676,0.656757687752206,0.200061822370776,3.28277369449846,0.00102791148635745,0.00364381302435256,42924.561811674,25248.8587871533,"Lgals3bp","11"
"ENSMUSG00000069305",118.031545359151,-1.17024518156546,0.356501281042492,-3.28258338411405,0.00102860559679958,0.00364549276929975,74.9554532657722,174.482989673161,"Hist1h4n","13"
"ENSMUSG00000024436",1215.18483438914,0.658424645920338,0.200644830585138,3.28154303303096,0.00103240769529737,0.00365818449258549,1414.0777534571,869.340637828306,"Mrps18b","17"
"ENSMUSG00000020621",447.949142218205,-0.479046330988535,0.145985219416855,-3.28147145924846,0.00103266974858367,0.00365832983921411,375.383079631877,514.101517536427,"Rdh14","12"
"ENSMUSG00000031722",1102.46767895454,-2.283547798376,0.696143449730301,-3.28028339455136,0.0010370286141562,0.00367298536120249,10.9384072658194,59.3108529541328,"Hp","8"
"ENSMUSG00000031311",12127.1470094717,0.500894693208678,0.152721945653917,3.27978203174386,0.00103887315698138,0.00367873119837374,10975.9551927043,7944.98234692493,"Nono","X"
"ENSMUSG00000042348",620.433636432229,-0.587414967106988,0.179119823692348,-3.27945257536608,0.00104008689857986,0.00368224133869417,415.719148818028,635.375037638726,"Arl15","13"
"ENSMUSG00000059363",131.460361394237,0.674345448063828,0.205695258065949,3.2783713849525,0.00104407930907815,0.00369558525332602,178.70124934694,114.934254810171,"Fxn","19"
"ENSMUSG00000021738",1373.82269733461,0.596511908291754,0.181975662775719,3.27797629195581,0.00104554176626395,0.00369997044546388,1864.62296955341,1200.86039781355,"Atxn7","14"
"ENSMUSG00000039449",2123.95228671632,0.299665823241249,0.0914230926598451,3.27779136017861,0.00104622695185458,0.00370160373667061,2551.49972733502,2087.28923112894,"Prpf18","2"
"ENSMUSG00000028524",40.3803352738207,-0.894813622329269,0.273030547254233,-3.27733885943561,0.00104790525224857,0.00370674926906732,39.909288124145,78.853820717704,"Sgip1","4"
"ENSMUSG00000038034",3802.03081375569,-0.529562118847813,0.161609898091872,-3.27679260429189,0.0010499346011954,0.00371313409922757,3537.81062660346,5496.93313962481,"Igsf8","1"
"ENSMUSG00000040621",60.9215903643567,-0.71846518965196,0.219393868748381,-3.27477332776311,0.00105746786096505,0.00373897683546946,49.0737710256761,84.7344552855882,"Gemin8","X"
"ENSMUSG00000027076",381.528286858448,0.761096521612627,0.232618777430083,3.2718619280053,0.00106841739818952,0.00377688516818342,546.191407826106,327.881227221278,"Timm10","2"
"ENSMUSG00000029993",1281.74504321498,0.35920844734809,0.109799874860643,3.27148321256282,0.00106984939968586,0.00378113974251561,1326.30790434525,1012.44327431201,"Nfu1","6"
"ENSMUSG00000048327",327.902032693489,-1.39002251256825,0.425072793586623,-3.27008110973112,0.00107516650946027,0.00379912060163896,171.516080384661,491.906960527687,"Ckap2l","2"
"ENSMUSG00000026688",1073.56307212813,-0.956902088330929,0.292693725268273,-3.26929484892054,0.00107815888543843,0.00380888104864278,1036.1170162933,2232.76515990328,"Mgst3","1"
"ENSMUSG00000042590",937.020311553677,-0.559505036095745,0.17114357660943,-3.26921434727639,0.00107846569545695,0.0038091518833777,981.545086420842,1459.44434665976,"Ipo11","13"
"ENSMUSG00000005124",10.1313200560499,-2.92049596992748,0.893366842360522,-3.26908928275278,0.00107894250490485,0.00381002291416263,2.93520581803806,26.1799828236653,"Wisp1","15"
"ENSMUSG00000073639",2680.93638579137,0.387027039790776,0.118395223547753,3.26894133220395,0.0010795068192712,0.00381120250976059,2810.13934886679,2167.95050936846,"Rab18","18"
"ENSMUSG00000028542",131.4042247594,1.68238600144735,0.514723928309894,3.26852106326492,0.00108111130250892,0.00381605313879828,95.6948428352319,30.1466493704715,"Slc6a9","4"
"ENSMUSG00000013089",2361.35270102637,-1.25491947347439,0.383986277890646,-3.26813624790982,0.00108258236692115,0.00382043086458679,2516.38447307683,6044.55901288469,"Etv5","16"
"ENSMUSG00000034723",3657.70385270642,0.504452724207316,0.154384256191556,3.2675140370622,0.00108496485949879,0.00382802246633224,4730.83694711521,3481.52044418054,"Tmx4","2"
"ENSMUSG00000040724",8.5492291329898,4.47187469469908,1.36877694996689,3.26705873795379,0.00108671130598814,0.00383336718359117,4.55941573153022,0,"Kcna2","3"
"ENSMUSG00000030189",2302.80960137794,0.726312050460807,0.222343098407004,3.26662736853328,0.00108836836077574,0.00383839436164483,2581.47879897993,1645.18283155201,"Csda","6"
"ENSMUSG00000022496",4.87493272693196,-4.56821765166005,1.39895674821216,-3.26544595284891,0.00109291860180914,0.00385362074532235,0.311036019235106,7.69933717002303,"Tnfrsf17","16"
"ENSMUSG00000050967",227.130664762255,-1.44345687312174,0.442139862628175,-3.26470647668257,0.00109577565167084,0.00386287173819042,7.98203987365986,20.5540201110662,"Creg2","1"
"ENSMUSG00000034926",1779.72579987367,-1.69253955909467,0.518460450089547,-3.26454902934705,0.00109638485846776,0.00386361939445523,1036.79082668568,3920.2889521966,"Dhcr24","4"
"ENSMUSG00000066151",8668.90554420203,-0.458899997796596,0.140571493070896,-3.26453100676077,0.00109645461275791,0.00386361939445523,9005.90615393452,11886.9719015234,"Fkbp15","4"
"ENSMUSG00000042626",2993.31666234678,0.333940721991781,0.102325261229209,3.26352181250487,0.00110036713554749,0.0038765807706357,3017.10040820673,2375.80993143379,"Shc1","3"
"ENSMUSG00000027955",1009.28032097939,-1.33645742261672,0.409576038879188,-3.26302638766163,0.00110229255816176,0.00388171151705006,526.03931720447,1400.67276990495,"Fam198b","3"
"ENSMUSG00000044937",15.6956158792343,-1.37229326822039,0.420551406641721,-3.26308091364794,0.00110208049550854,0.00388171151705006,10.4960846374468,25.0611700306642,"BC030307","10"
"ENSMUSG00000049090",286.910321815772,-0.873362073631071,0.267660686474556,-3.26294490660694,0.00110260952488607,0.00388200175417769,195.153132851261,374.274963567536,"Zadh2","18"
"ENSMUSG00000009566",156.085904755532,-0.65849401731956,0.201834324165925,-3.26254724037038,0.00110415768281733,0.00388579923629802,121.194905738337,183.445783481257,"Fpgs","2"
"ENSMUSG00000061981",2493.36949246515,0.470126283588834,0.144097024206592,3.2625676080223,0.00110407834051716,0.00388579923629802,3121.94792386728,2279.97160964441,"Flot2","11"
"ENSMUSG00000030769",8.40343311461226,-1.52353170601995,0.467011259246201,-3.26230187357596,0.00110511392495841,0.0038883377066298,9.56115409143299,29.9747222051086,"Slc5a11","7"
"ENSMUSG00000028583",2617.26797046051,2.06331501364352,0.632514956005328,3.26208098963298,0.00110597540759109,0.00388971503847008,402.838253532837,99.4163835796557,"Pdpn","4"
"ENSMUSG00000059895",411.817107162361,-1.18934945706716,0.364592689142628,-3.26213194198716,0.00110577663019331,0.00388971503847008,376.246371956658,880.719591401186,"Ptp4a3","15"
"ENSMUSG00000058934",4.84949577426247,-2.81910544219049,0.864234774591266,-3.26196714720692,0.00110641965368959,0.00389045075169247,1.31162927732435,9.80977594989043,"Gm16176","10"
"ENSMUSG00000035011",5072.45380609245,0.543886087494392,0.166784564126306,3.26100973638367,0.00111016228217883,0.00390278163388738,4633.09713617602,3184.57988330887,"Zbtb7a","10"
"ENSMUSG00000090017",21.856652251382,2.2850360362069,0.700833916617165,3.26045298611756,0.00111234406216433,0.00390962127264427,61.6339711589141,11.2519437487356,"Gm16213","3"
"ENSMUSG00000048578",4997.65442437768,-0.490703275016647,0.150518561720974,-3.26008479888545,0.0011137890828947,0.00391386902568792,6448.71891765822,9240.321037489,"Mlec","5"
"ENSMUSG00000026819",1646.92505286306,0.790975048037487,0.242679177022565,3.25934452943995,0.00111669966546384,0.00392326388518191,1957.57637358244,1156.64645949753,"Slc25a25","2"
"ENSMUSG00000082677",4.17343441230344,-4.15924202796888,1.27614840768997,-3.25921499639511,0.00111720968430457,0.00392422272600275,0.555814768629755,11.3978118375999,"Gm15371","1"
"ENSMUSG00000040026",101881.260124552,1.62572283475599,0.498924286563699,3.25845599931208,0.00112020246337717,0.00393306612023222,1000.32090057778,370.448872523198,"Saa3","7"
"ENSMUSG00000071477",684.266842086033,0.761928390859653,0.23383111533563,3.25845595769416,0.0011202026276826,0.00393306612023222,783.859899045777,467.541915581918,"Zfp777","6"
"ENSMUSG00000020280",1473.92373150491,0.496461290974545,0.152382167438659,3.25800124331736,0.00112199914757823,0.00393853825908106,1994.94363192744,1410.02361076188,"Pus10","11"
"ENSMUSG00000017718",31.2557022123594,-0.888495439678375,0.272802132372723,-3.25692263455054,0.0011262712551512,0.00395269625615087,26.3264219145421,47.2282121416855,"Afmid","11"
"ENSMUSG00000036533",731.878584753814,-1.42709879301436,0.438248652319688,-3.25636778449997,0.00112847473455519,0.00395958985194465,523.979928239292,1734.43446565675,"Cdc42ep3","17"
"ENSMUSG00000033596",2116.61362900621,-0.419137190533257,0.128734526075366,-3.25582579367929,0.00113063099334924,0.00396631487302317,1832.36939742778,2439.72069589309,"Rfwd3","8"
"ENSMUSG00000021748",1941.69706499922,0.288637720588911,0.088658838710798,3.2556000595771,0.00113153017797746,0.00396862809402522,2084.05699825948,1709.75373674175,"Pdhb","14"
"ENSMUSG00000021457",29577.5285529897,0.671709730707792,0.206354647955162,3.25512285458064,0.00113343324306598,0.00397361864138637,20549.0561772048,13339.9565068397,"Syk","13"
"ENSMUSG00000026384",571.452341061628,0.409589663975342,0.125828921840843,3.25513131625986,0.00113339947264169,0.00397361864138637,688.907190456194,526.24760963417,"Ptpn4","1"
"ENSMUSG00000045078",1820.56991548702,-0.505884775503324,0.15543227866627,-3.2546957417353,0.00113513905243917,0.00397875613234236,1552.68452196579,2147.5906920763,"Rnf216","5"
"ENSMUSG00000079505",180.371771403723,1.29235717294559,0.397295952829565,3.25288280371683,0.00114240603874742,0.00400337970512566,114.54866215368,40.8794457668834,"Gm11131","17"
"ENSMUSG00000038658",13867.005754773,0.671830551298142,0.206553638601938,3.25257185419457,0.00114365676169083,0.00400691428085201,9596.44126606237,6244.10453708828,"C030046E11Rik","19"
"ENSMUSG00000048106",199.494972595114,0.761685163805662,0.234304638009249,3.25083263514227,0.00115067573939274,0.00403065273284427,186.02336645835,114.201769142416,"4632415L05Rik","3"
"ENSMUSG00000004455",6682.21885057431,-0.596952490328581,0.183668460000968,-3.25016331233699,0.00115338752347202,0.00403929684743661,4343.80285961698,6660.48468423153,"Ppp1cc","5"
"ENSMUSG00000046687",21.3173136553982,2.11903811363065,0.651993969052475,3.25008851954595,0.00115369091562341,0.00403950462121494,14.4956851223276,3.07035394575485,"Gm5424","10"
"ENSMUSG00000020457",2318.37645206425,0.336835941051627,0.103647450502788,3.24982369964388,0.00115476573357326,0.0040424127868805,2313.03306813122,1843.24678479172,"Drg1","11"
"ENSMUSG00000064307",52.7063574424685,0.925201256332056,0.284778305859471,3.24884739214866,0.00115873624883616,0.00405545435704956,46.7340082070614,24.1808033015415,"Lrrc51","7"
