"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean_WT8","baseMean_WT2","mgi_symbol","chromosome_name"
"ENSMUSG00000040952",14020.1724018467,-0.154939541087492,0.197905921836059,-0.782894921233537,0.433688820166544,0.563199973525027,14165.1633456425,15055.1543899428,"Rps19","7"
"ENSMUSG00000091587",1.61764467565057,-1.02151848264427,1.30492238407617,-0.782819342445001,0.433733207390163,0.56321342503645,1.63214016905966,3.15474811298743,"Gm17191","12"
"ENSMUSG00000073910",275.132997688629,-0.194802962174465,0.248975146601744,-0.782419309048816,0.433968189685977,0.563474347492947,338.248525188347,381.513029679395,"Mob3b","4"
"ENSMUSG00000024335",14948.0717077104,0.0957567382576683,0.122394533468643,0.782361234149404,0.434002309385816,0.563474444826219,14939.687659301,13880.6083230879,"Brd2","17"
"ENSMUSG00000087026",1.92221254317415,1.23051427552514,1.57351006798384,0.7820186858428,0.434203592162316,0.563691556504706,1.45036610825859,0.71952637199142,"A230103J11Rik","8"
"ENSMUSG00000002014",3266.27516750538,0.0929156191912113,0.118836882516959,0.781875266527219,0.434287881950962,0.563756763464343,3661.84269955846,3451.59530716645,"Ssr4","X"
"ENSMUSG00000036893",1152.09634754534,0.0837618901215355,0.107144593326442,0.781764973117536,0.434352709553175,0.563796697969932,945.073692185438,877.108549399146,"Ehmt1","2"
"ENSMUSG00000024330",142.48981597314,-0.31913442309045,0.408390010988183,-0.78144522271306,0.434540682130442,0.563996457805908,233.588362582676,315.591660680166,"Col11a2","17"
"ENSMUSG00000036160",736.810274324033,0.18705757560421,0.239468859658018,0.781135283607833,0.434722931745621,0.564144522763194,682.599733428368,609.882559140654,"Surf6","2"
"ENSMUSG00000065422",125.996407612285,-0.255989762031088,0.327693537873665,-0.781186482016558,0.434692823142862,0.564144522763194,142.941766763322,172.53504390997,"Mir221","X"
"ENSMUSG00000090850",3.80609578988264,0.702149878418404,0.89918847570107,0.780870637683561,0.434878583105198,0.564302268049717,10.8801495619844,5.94302032368266,"Orai2-ps","16"
"ENSMUSG00000043183",221.82280251461,-0.219272563001719,0.280891447393672,-0.780630969850806,0.435019571371914,0.564440963137076,172.447736078555,212.304498183688,"4732471D19Rik","13"
"ENSMUSG00000000958",2508.58641429638,-0.186910729177163,0.239483488988598,-0.780474386633236,0.435111698091444,0.564516243247745,1249.95185747767,1514.42203332961,"Slc7a7","14"
"ENSMUSG00000022335",645.945573629476,0.114354920914891,0.146563682451958,0.780240500250636,0.435249327582861,0.564650542469347,841.94610341277,776.951742806537,"Zfat","15"
"ENSMUSG00000028457",2.39238183357242,-1.14799019022976,1.47175101955178,-0.78001657547985,0.435381118740354,0.564732985601223,0.545795658211037,1.99706896018035,"Atp8b5","4"
"ENSMUSG00000052456",3446.22009988225,-0.0673400560542966,0.0863303972511601,-0.780027176967401,0.435374878704615,0.564732985601223,3253.9739653408,3397.98009409165,"Asna1","8"
"ENSMUSG00000015747",822.237129549377,0.0750229326825062,0.0962014312779149,0.77985256233635,0.435477663453427,0.56481394936272,805.032972946619,765.953632533748,"Vps45","3"
"ENSMUSG00000085704",63.5354655294737,0.223411421959145,0.28674434256741,0.779131054369885,0.435902518616845,0.565320685286585,46.3292084890482,40.2066583380696,"4921531C22Rik","2"
"ENSMUSG00000051306",775.455162018792,0.189545959354123,0.243359153936066,0.778873349485425,0.436054324330331,0.565428950328369,991.306299190775,908.688385166446,"Usp42","5"
"ENSMUSG00000058886",316.528504850254,0.127630466110007,0.163854698862112,0.778924663109061,0.436024094684249,0.565428950328369,302.764654012025,271.385159261951,"Deaf1","7"
"ENSMUSG00000060181",523.540806177549,-0.170468126013642,0.219053342400092,-0.778203720362726,0.436448923908952,0.565896289825074,428.098848374191,471.292054215111,"Slc35e3","10"
"ENSMUSG00000056770",4939.07592733031,-0.073135806894131,0.0940088269448395,-0.777967444876683,0.43658820560846,0.565959004892129,4547.41111281423,4790.44279959712,"Setd3","12"
"ENSMUSG00000079550",1.75928027673216,1.23129360828643,1.58268586888892,0.777977255303874,0.436582421964206,0.565959004892129,2.94367069788268,1.25344930975974,"Mpp4","1"
"ENSMUSG00000087221",19.5966955521591,-0.449992060478988,0.578434888819666,-0.777947646617973,0.436599877618434,0.565959004892129,11.8705798896008,15.8355170634934,"BC037032","15"
"ENSMUSG00000042032",2604.35034067991,0.106538452105349,0.13696847898827,0.777831898932544,0.436668119951677,0.566003136762487,2038.54428342633,1901.99536970205,"Mat2b","11"
"ENSMUSG00000029121",1.30573520284951,-1.75047722481861,2.25067259280818,-0.777757382576258,0.436712056435627,0.566015759284735,0,0.929223084643711,"Crmp1","5"
"ENSMUSG00000049536",60.625454858967,-0.258315119574254,0.332260955804882,-0.777446507214491,0.436895382862866,0.56620902683919,67.3566569181071,80.9049899367313,"Tceal1","X"
"ENSMUSG00000029233",1812.42525057315,0.0842582593279539,0.10840200588849,0.777275832096946,0.436996050594202,0.56629514824496,1401.96461089607,1334.28514213409,"Srd5a3","5"
"ENSMUSG00000003545",531.173000032993,0.551406618822865,0.709566704444578,0.777103287638737,0.43709783447736,0.566382702453204,476.873485546219,398.301673604721,"Fosb","7"
"ENSMUSG00000069236",2.28988258290195,-1.09784457617425,1.41295123972349,-0.776986880586971,0.437166510644805,0.566427345990462,1.12928299221412,2.29956738994419,"Gm7251","13"
"ENSMUSG00000020590",4212.46643683766,0.150295119519222,0.193574539999343,0.776419871744146,0.437501115224049,0.566816513352112,4181.7946726692,3648.47196930643,"Snx13","12"
"ENSMUSG00000029263",583.951553980119,-0.113719859515243,0.146493683651146,-0.776278244091746,0.437584715863137,0.56688045023879,503.088437250697,569.067290327794,"Pigg","5"
"ENSMUSG00000048232",144.113752172087,-0.205981708661111,0.265366537638439,-0.776215835252596,0.437621557764903,0.566883807041318,126.124734030495,145.063999080836,"Fbxo10","4"
"ENSMUSG00000030036",1759.40626203663,0.140269556288427,0.180735491565503,0.776104101487947,0.437687522180504,0.566924884927964,1671.25145267666,1586.32380160638,"Mogs","6"
"ENSMUSG00000000278",25750.2995339863,-0.104945768180701,0.135253434245606,-0.775919434253558,0.4377965569685,0.566942153129966,20749.6545662627,22442.3102253334,"Scpep1","11"
"ENSMUSG00000028403",2572.63277427088,0.0945835229278599,0.121888266601382,0.775985462466062,0.437757569523972,0.566942153129966,2703.51798563153,2571.60760383917,"Zdhhc21","4"
"ENSMUSG00000063698",41.3325031622863,0.309096570340442,0.398367819491589,0.775907478507983,0.437803616648788,0.566942153129966,33.3245551923055,26.2248564777095,"Sfxn4","19"
"ENSMUSG00000050908",6.33468959584603,-0.532608477273978,0.686485898001093,-0.775847659543808,0.437838939792685,0.566943537201434,5.06817443264097,6.68603701733917,"Fam18a","16"
"ENSMUSG00000065315",1.99928975569648,1.15913897292215,1.49457562745173,0.775563947137617,0.438006494510288,0.567071768667067,1.95322328510413,1.01965931867826,"","13"
"ENSMUSG00000066842",5.6604935564116,-0.819926548676678,1.05713210016631,-0.775614086969534,0.437976880273269,0.567071768667067,1.09159131642207,2.48280534109029,"Hmcn1","1"
"ENSMUSG00000083044",11.110191774555,0.406529606141979,0.524292229450231,0.775387433394278,0.438110758507035,0.567162390617906,16.2107111274218,10.3559487125838,"Gm12416","4"
"ENSMUSG00000047793",8.3259264110621,0.524984401710677,0.678092698856182,0.77420742414161,0.438808138645913,0.568020765112507,6.43791038374201,4.75827945260529,"Sned1","1"
"ENSMUSG00000033059",3325.49567860449,0.187422647685874,0.242114425830223,0.774107726308301,0.438867088822126,0.568052646210606,3573.74288366788,2933.05961638694,"Pygb","2"
"ENSMUSG00000004937",2327.82245415012,0.0838666283702891,0.108382124010892,0.773804989851105,0.439046121271803,0.568195508106155,2562.36210379687,2398.26809988052,"Sgta","10"
"ENSMUSG00000066443",2.94204865535763,-0.870302608241733,1.12465876281132,-0.77383704019362,0.439027165337546,0.568195508106155,1.89979119259172,3.5982348167212,"Gm10163","9"
"ENSMUSG00000070632",19.2718740960535,-0.414796720794182,0.536214249916063,-0.773565269589745,0.43918791692686,0.568334574906682,13.3629375276092,18.5268595476872,"Btbd8","5"
"ENSMUSG00000034473",590.292653219478,0.106915502057144,0.138232086512036,0.773449238558911,0.439256559268788,0.568345916155157,593.136679528932,555.264088140385,"Sec22a","16"
"ENSMUSG00000086809",10.2482128987552,0.517042955978018,0.668502693816307,0.773434364230239,0.439265359159976,0.568345916155157,9.12919699900516,6.86927496848527,"2610037D02Rik","15"
"ENSMUSG00000054708",307.305090224574,0.310811414424603,0.402036933006381,0.773091696079747,0.439468115158029,0.5685638062988,172.55116633679,146.89857956627,"Ankrd24","10"
"ENSMUSG00000088176",5.12232012565767,0.664713485902428,0.859995806851764,0.772926426625012,0.439565923937567,0.56864589706821,9.4674580443557,5.92365801140748,"","8"
"ENSMUSG00000053175",2341.81809818702,-0.191657409252205,0.248011114376884,-0.772777501257293,0.439654070759969,0.568670610899061,3134.67111424233,3745.66784915474,"Bcl3","7"
"ENSMUSG00000057637",2032.33490321251,-0.0930138574929434,0.120359591684696,-0.772799709528847,0.439640925353956,0.568670610899061,2347.69220861947,2515.60312087844,"Prdm2","4"
"ENSMUSG00000079608",61.8408584692387,-0.20115390470313,0.260321112244967,-0.772714525412142,0.439691348325645,0.568670610899061,52.8052840243901,59.8876719859381,"Stard6","18"
"ENSMUSG00000091088",6.90535174380528,0.638462715037954,0.826315704331955,0.772661964054195,0.439722462587528,0.568670610899061,6.81291615326892,3.62172513838629,"4921514A10Rik","4"
"ENSMUSG00000064841",12.7433169720705,-0.409783898752717,0.530678506307062,-0.772188611150585,0.440002725864939,0.568988601905665,9.55238805547101,12.7218590581334,"","5"
"ENSMUSG00000039747",4331.10567281337,0.221098334374283,0.286383075139282,0.772037014641146,0.44009250494594,0.56906023823127,8172.81521823269,7292.54896960069,"Orai2","5"
"ENSMUSG00000077578",1.1062612349905,1.26429297284385,1.63787121617502,0.771912321529402,0.440166359067371,0.569111273253969,1.63214016905966,0.509829659339129,"","13"
"ENSMUSG00000071269",5.76756555055219,-0.621371348718909,0.805388940283128,-0.771517111348054,0.440400483929292,0.569369505508023,4.0672334087155,5.94302032368266,"Rpl9-ps4","13"
"ENSMUSG00000014776",9.66640529456068,-0.565763712217031,0.733811708074931,-0.770993029943944,0.440711062984258,0.569637548102495,3.39834258778927,5.45431550293162,"Nol3","8"
"ENSMUSG00000019933",1.37297971661492,-1.35516113947087,1.75758380053313,-0.77103643027422,0.440685338484354,0.569637548102495,0.540548852637582,1.18413791431328,"2310015B20Rik","10"
"ENSMUSG00000032513",454.529706927059,-0.133588930118951,0.173263727178724,-0.771014985618725,0.440698049179537,0.569637548102495,319.159024821043,353.061707462691,"Gorasp1","9"
"ENSMUSG00000032763",899.22036816633,-0.111195678673132,0.144337737455793,-0.770385351974832,0.441071339851725,0.570043500998193,744.826158225519,823.778516912509,"Ilvbl","10"
"ENSMUSG00000083149",3.05190673328199,0.862190343465148,1.11922318498025,0.770347107740053,0.441094019532588,0.570043500998193,3.57486984301688,2.11099551587998,"Gm11380","13"
"ENSMUSG00000037029",665.901845148528,-0.171901577213739,0.223374788687866,-0.769565707139614,0.441557553725478,0.570597991232853,439.353453606809,505.10297118803,"Zfp146","7"
"ENSMUSG00000071112",1.81173852534696,0.898477391013798,1.16769239602369,0.769446982846991,0.441628006496865,0.570644479313733,4.7575849277434,2.32069222853227,"B230216G23Rik","6"
"ENSMUSG00000022018",116.890498642126,0.30445391304663,0.39583479017177,0.769143896913443,0.441807891411496,0.570811687880666,89.8168371354729,66.2934949816503,"1190002H23Rik","14"
"ENSMUSG00000025968",3277.03916961263,-0.0640816913482104,0.083318983299947,-0.769112737700092,0.441826387133056,0.570811687880666,2839.30377649887,3011.51524627421,"Ndufs1","1"
"ENSMUSG00000087365",35.4732260332085,-0.249300139881617,0.324192224244854,-0.768988646974233,0.441900050242355,0.570862295626071,35.3794129420232,41.5898251191989,"C430049B03Rik","X"
"ENSMUSG00000087368",15.3509961507948,0.441220096477385,0.573934159050415,0.768764307751593,0.442033241006958,0.570989789425284,9.38635441139031,8.03228804421046,"BC065397","X"
"ENSMUSG00000031362",9.45871495340776,-0.509751367011231,0.663174130444271,-0.768653877782809,0.442098811996522,0.57102992331469,4.21703607510582,7.12715823799594,"Xlr4c","X"
"ENSMUSG00000039632",1.95123374193519,-1.16120471881936,1.51090585201809,-0.768548693665032,0.442161273285979,0.571066034659089,0.545795658211037,1.5083641394293,"Ccdc151","9"
"ENSMUSG00000041219",1122.3392075227,-0.127967448296052,0.166536463536261,-0.768404982180908,0.442246621372436,0.571101342037706,1133.43913683206,1213.06069727065,"Arhgap11a","2"
"ENSMUSG00000043223",1.52842747108771,-1.1042994879244,1.43716677094477,-0.768386460256425,0.442257621950171,0.571101342037706,0.813446681743101,1.81086256919314,"Gm4835","18"
"ENSMUSG00000057286",2.42295627176982,-1.40959032885129,1.83518725583348,-0.768090735357196,0.44243328066671,0.571270734519487,0,0.626724654879869,"St6galnac2","11"
"ENSMUSG00000090673",1081.47691399403,0.142693452401789,0.185786813071582,0.768049411272316,0.442457830089137,0.571270734519487,1271.95392255532,1120.89653110323,"Gm340","19"
"ENSMUSG00000064369",1.43995034968985,-1.43825147895494,1.87367350256517,-0.767610513243579,0.442718614570394,0.571429134348794,1.08109770527516,2.04465256027462,"mt-Te","MT"
"ENSMUSG00000083672",3.45343097387746,-0.676705544871069,0.881568108820393,-0.76761572713486,0.442715516064084,0.571429134348794,3.02907418480584,4.68660257408182,"Gm9183","17"
"ENSMUSG00000085148",1859.73799842181,-0.159783285046928,0.208145707902788,-0.76765111640713,0.44269448528904,0.571429134348794,2025.10106962124,2257.9987389041,"2210403K04Rik","11"
"ENSMUSG00000089832",779.688384495812,0.117892660458927,0.153566681833703,0.767696866606738,0.442667298174704,0.571429134348794,852.489173671927,770.133454445154,"Shkbp1","7"
"ENSMUSG00000053253",1781.96942304178,-0.0837670703164413,0.109143968802278,-0.767491518181745,0.442789334212763,0.571475847672757,1691.30659073737,1807.60640763399,"Ndfip2","14"
"ENSMUSG00000042992",262.295225097747,0.142105850712121,0.185191913614285,0.767343713549485,0.442877184589043,0.571544661374913,184.44281007177,166.070396114052,"Loh12cr1","6"
"ENSMUSG00000078931",6.56284922480773,-0.772396135432772,1.00677553931681,-0.767197955521361,0.442963828287153,0.571611907218202,1.63214016905966,3.17587295157551,"Pdf","8"
"ENSMUSG00000017615",4511.68079157573,-0.146207906312515,0.190656740286499,-0.766864607528742,0.443162018475968,0.571823073812719,3095.54717646992,3312.65641625644,"Tnfaip1","11"
"ENSMUSG00000089940",714.859692627621,0.241788666149017,0.315324608970272,0.766792883494266,0.44320466822481,0.571833525396697,827.99404809695,745.285418778892,"Gm4117","13"
"ENSMUSG00000031813",1958.59633573196,0.143268231582566,0.186875765644354,0.766649603219406,0.443289874969232,0.571889832732359,2415.12221726405,2100.21850561755,"Fam125a","8"
"ENSMUSG00000086464",6.14598956072951,0.556915915004083,0.726472112754568,0.766603294505582,0.44331741610514,0.571889832732359,8.66403149795166,6.19733219658813,"Gm15835","16"
"ENSMUSG00000030435",4230.44221119669,-0.130771974659863,0.170622608837294,-0.766439896512,0.443414601444637,0.571970623373875,4276.32444121699,4760.83481560997,"U2af2","7"
"ENSMUSG00000028070",1385.09303287315,-0.165176784293965,0.215762187214493,-0.765550194065098,0.443943989383313,0.57260886598217,1383.73825560546,1477.47435115747,"Apoa1bp","3"
"ENSMUSG00000027935",452.007276745762,-0.193740785143305,0.253179074832103,-0.765232218625433,0.44413327762513,0.572808375124564,407.195804221572,442.517910408767,"Rab13","3"
"ENSMUSG00000024145",213.84302380885,0.170364258929171,0.222743776841647,0.764844079349008,0.444364396270531,0.573061798556456,218.201506322334,196.755810924736,"Pigf","17"
"ENSMUSG00000042498",321.635774137131,-0.378520713566297,0.495042386783268,-0.764622835684603,0.444496167151475,0.573187071486098,102.792398464339,139.70167561049,"D330045A20Rik","X"
"ENSMUSG00000072718",2.34085205261401,-1.46705918826531,1.91902075486234,-0.764483231642041,0.444579325626458,0.573249643069765,0,0.626724654879869,"Klra10","6"
"ENSMUSG00000073057",13.1121572327641,-0.466210596515132,0.609903270785584,-0.764400879363428,0.444628384885971,0.573268240106544,13.411596290356,17.0654760515881,"Gm10462","11"
"ENSMUSG00000082454",17.2311793182336,-0.351919816488651,0.460444743533055,-0.764304124287145,0.444686028188902,0.57329790096234,16.1296074944564,23.8871674199791,"Gm12183","11"
"ENSMUSG00000002635",624.193721458286,0.183239857197115,0.239824512936192,0.76405808127657,0.444832631243831,0.573355625606538,568.524306951193,479.397153230227,"Pdcd2l","7"
"ENSMUSG00000031299",4131.23667949786,-0.0687521917156635,0.0899757305252255,-0.76411929432891,0.444796155287014,0.573355625606538,3219.67363711205,3353.53495816142,"Pdha1","X"
"ENSMUSG00000090019",2.26550382743411,-1.17084830479989,1.53241451968698,-0.764054562103115,0.444834728319349,0.573355625606538,0.272897829105519,1.09133619720172,"Gimap1","6"
"ENSMUSG00000031988",2074.37723411779,-0.140860849481825,0.184387331036015,-0.763939955583563,0.444903025428073,0.573399001235013,1608.12033627246,1717.49903711442,"Vps26b","9"
"ENSMUSG00000079662",11.8515304923325,0.435828631845109,0.570662894785068,0.763723444835602,0.445032066327481,0.573520651700237,8.03235887700963,6.98913840386711,"Ntn3","17"
"ENSMUSG00000080885",5.59911627316694,0.540361961777526,0.708188724355716,0.763019719452788,0.445451635645285,0.574016663155178,6.97321243080614,5.40909738591434,"Gm4167","19"
"ENSMUSG00000027466",2678.32297539755,-0.0935212162388506,0.122611041946658,-0.762747096460834,0.445614237232395,0.57416177836046,2288.40372051444,2436.58252924399,"Rbck1","2"
"ENSMUSG00000065593",1.17603489532372,1.65795218277482,2.17375177118683,0.762714586251771,0.445633629679081,0.57416177836046,1.09159131642207,0.254914829669565,"Mir339","5"
"ENSMUSG00000047945",50592.6916588982,-0.212071938800867,0.278113052041768,-0.762538605232443,0.445738611282476,0.574252335590898,95621.6713943061,107395.102233918,"Marcksl1","4"
"ENSMUSG00000030745",668.739359751936,0.319333440314341,0.418846549982381,0.7624115331206,0.445814425001544,0.574305304187466,774.980477699645,571.742078555771,"Il21r","7"
"ENSMUSG00000073174",1.10023870042894,1.38598302368878,1.81876424178777,0.762046554382671,0.446032219333721,0.57454115201124,0.818693487316556,0.254914829669565,"Magi2","5"
"ENSMUSG00000042515",3.64270605586212,-1.22788185564096,1.61203072684674,-0.761698790967091,0.446239797104596,0.574707065040114,0.272897829105519,0.764744489008694,"Mum1l1","X"
"ENSMUSG00000093124",1.29637600832255,1.43829909229072,1.88838349254884,0.761656251479605,0.446265192429192,0.574707065040114,2.80960844821273,1.136554314219,"","8"
"ERCC_00168",4.60968630561714,-0.597776446448684,0.784749111901554,-0.761742112711908,0.446213935631844,0.574707065040114,4.52762558000339,7.3850415075066,NA,NA
"ENSMUSG00000080364",5.05011824039409,-0.620079772244302,0.814259904403215,-0.761525612265986,0.446343186881702,0.574762785814911,3.03956779595275,5.99000096701284,"","16"
"ENSMUSG00000027082",629.888844211369,-0.186923346002675,0.245653203582298,-0.760923705764142,0.446702638386192,0.575136162421615,577.61873467399,703.153422708959,"Tfpi","2"
"ENSMUSG00000036639",72.1298606058674,-0.225600324733426,0.296462508728427,-0.760974214584706,0.446672468780819,0.575136162421615,61.5451894348959,74.0462646489567,"Nudt1","5"
"ENSMUSG00000024664",107.041321310088,-0.192231023667333,0.252763592043571,-0.760517059095271,0.446945576216262,0.575404187302065,63.711684699404,70.7370564854269,"Fads3","19"
"ENSMUSG00000080610",1.29067784015425,-1.22981657954519,1.61742747475051,-0.76035346174325,0.447043333332107,0.57548527727928,0.861631968682055,1.97297568175116,"Snord110","2"
"ENSMUSG00000043286",45.4820763314289,0.263702587338824,0.346982929157537,0.759987207379582,0.447262231634852,0.575722289297592,39.5329967892775,34.6101949916192,"Pnpla1","17"
"ENSMUSG00000018906",498.52381084683,0.387679128231162,0.510200562976762,0.759856331732074,0.447340466525173,0.575742891188162,490.551436430182,418.630245095949,"P4ha2","11"
"ENSMUSG00000073437",2.88159257284784,1.0088450486218,1.32770013592464,0.759844050116948,0.447347808632697,0.575742891188162,1.95322328510413,1.136554314219,"D330041H03Rik","17"
"ENSMUSG00000079733",161.186843972254,-0.207484230951813,0.273114123947609,-0.759697916580889,0.447435174398267,0.575810556835838,63.4860252056217,73.054177317354,"Tmem181b-ps","17"
"ENSMUSG00000048440",734.69450607424,-0.100583720580096,0.132424831141956,-0.759553323290801,0.447521628876407,0.575835299789464,595.907717690385,657.292829905376,"Cyp4f16","17"
"ENSMUSG00000064430",52.0723698409698,0.272927818006074,0.35932860141288,0.759549384415607,0.447523984121314,0.575835299789464,66.7832068046053,57.5318265294606,"","4"
"ENSMUSG00000090426",5.07887033179867,0.560505156340003,0.738103125476294,0.759385967886685,0.447621705016281,0.575916265525845,6.69506779612717,4.50336462293572,"Gm17392","17"
"ENSMUSG00000079463",1.86955431338272,1.36429486820452,1.79707369320206,0.759175805291317,0.447747397260001,0.576000247729476,0.818693487316556,0.371809825210304,"Gm17682","10"
"ENSMUSG00000082536",1352.32227134435,-0.437426018393236,0.576197059120253,-0.759160449484252,0.447756581915742,0.576000247729476,48.5128645977002,60.9884701154478,"Gm13456","2"
"ENSMUSG00000033585",2.28321292532402,-1.06664060287791,1.40615365605152,-0.758551953612971,0.448120623244168,0.576423753424592,0.813446681743101,1.60116585654085,"Ndn","7"
"ENSMUSG00000070166",1.1071125204844,1.69776369306199,2.24033422096497,0.757817149412075,0.448560454349234,0.57694467515808,0.545795658211037,0,"","12"
"ENSMUSG00000079262",4.12837985867552,-0.742809630436384,0.980323073736365,-0.757719215569689,0.448619093027118,0.576975259048242,2.53671061910721,5.08723664387532,"Slco1a6","6"
"ENSMUSG00000090115",76.7085983007633,0.200353226543159,0.264459385801515,0.757595446786413,0.448693206809,0.57702573938584,58.1611668364034,47.6375209193575,"Usp49","17"
"ENSMUSG00000081974",3.54527127121109,0.86252552975762,1.14023609977582,0.756444678367227,0.449382629194842,0.577867445870859,4.1531103714465,1.73918569066968,"Gm11960","11"
"ENSMUSG00000036977",580.343823810167,0.0842389157743348,0.111466574406127,0.755732525406331,0.449809578965167,0.578281679466559,624.705091009534,589.711099012534,"Anapc10","8"
"ENSMUSG00000062611",1609.94139193471,-0.13868691494486,0.183506373592715,-0.755760752226894,0.449792652053427,0.578281679466559,184.626008961357,203.191963494281,"Gm10119","14"
"ENSMUSG00000085012",1.71353900117825,0.946012340171062,1.25173710823469,0.755759603152783,0.449793341117114,0.578281679466559,2.26381279000169,1.09133619720172,"Gm15492","6"
"ENSMUSG00000090171",3.10228119488786,-1.22171366377029,1.61673665460771,-0.755666459524129,0.449849198418568,0.578287695768988,0.588734139576537,1.39383462696557,"Ugt1a2","1"
"ENSMUSG00000048188",40.6573241830141,-0.213881217463672,0.28313039001832,-0.75541596735636,0.449999435567313,0.578390980668991,37.6274853153045,44.6877385528684,"Gm8181","18"
"ENSMUSG00000087371",6.36822036883566,0.473931130556527,0.627339244420941,0.75546227144451,0.449971661721773,0.578390980668991,9.3329223188779,7.15064855966103,"Gm15541","7"
"ENSMUSG00000021583",9141.23931952203,0.183142565694072,0.242477413270357,0.755297424300185,0.450070543792577,0.578437456927391,7690.13428086242,7243.4986249147,"Erap1","13"
"ENSMUSG00000091007",1.45433482879365,-1.28265160901386,1.69855381841557,-0.755143343182572,0.45016297909203,0.578511333717849,0.272897829105519,0.974441201660984,"D630036H23Rik","12"
"ENSMUSG00000020068",5.44095017257769,0.635190177968847,0.841365337102789,0.754951683838202,0.450277973076838,0.578585346991053,4.17409759374032,2.52802345810756,"Pbld2","10"
"ENSMUSG00000021720",551.191292801739,-0.258834998905883,0.342859225269449,-0.754930828250189,0.450290487257069,0.578585346991053,499.396853938938,663.743474789104,"Rnf180","13"
"ENSMUSG00000050856",1836.66647298162,0.103791273718347,0.137509615716339,0.754792842505299,0.450373289142636,0.578646817931981,1878.4462324528,1711.17133353536,"Atp5k","5"
"ENSMUSG00000041216",13.1112454500893,-0.543682046435684,0.720554316955035,-0.754533049962438,0.450529207725358,0.578802213542063,7.95269275662994,12.5415895468284,"Clvs1","4"
"ENSMUSG00000046679",428.974029316972,0.168567187087084,0.22358464035966,0.753930085787311,0.450891203954751,0.579177362565393,307.840012126521,281.178980490438,"C87436","6"
"ENSMUSG00000091021",7.34923822448018,0.741545021348888,0.983516320561882,0.753973275120889,0.450865269285987,0.579177362565393,19.5938038594607,10.0552128091329,"Gm17300","4"
"ENSMUSG00000073538",30.1382310324234,0.295553203446052,0.392217510439664,0.75354413196582,0.451123002014126,0.579385179354062,27.8613518046217,22.7682128917224,"E330020D12Rik","1"
"ENSMUSG00000082475",1.31342245279611,1.27065269873182,1.68616322010125,0.753576334475804,0.451103659092713,0.579385179354062,1.40218082131964,0.509829659339129,"Gm7206","14"
"ENSMUSG00000060594",384.43534242152,0.324707230180873,0.431021624608779,0.75334324693244,0.451243677224063,0.579495197217214,345.467381726764,236.050061756765,"Layn","9"
"ENSMUSG00000016624",13.969603124833,-0.651915442231333,0.866672841237154,-0.752204766565363,0.451927927610128,0.580328895172257,2.26905959557515,4.7365516572531,"Phf21b","15"
"ENSMUSG00000038543",1913.90455724002,-0.156980936494813,0.208961267739093,-0.75124418124615,0.452505715364622,0.581025763770354,1153.7577456714,1299.53483527878,"BC028528","3"
"ENSMUSG00000034729",523.878596959315,0.153726798460976,0.204654156696506,0.751154049067019,0.452559950873638,0.581050325568969,556.663265438686,504.225716909935,"Mrps10","17"
"ENSMUSG00000047557",793.417112748135,-0.102726663355569,0.136786708301176,-0.750998869929569,0.452653335889067,0.58112514445392,846.648916845026,889.117814025414,"Lxn","3"
"ENSMUSG00000034235",310.236671074842,-0.149682183660441,0.199369255185319,-0.750778667058305,0.452785870117345,0.581250208354315,364.155293338653,406.678705145518,"Usp54","14"
"ENSMUSG00000025266",1654.46197450206,0.127050236756427,0.169275732977439,0.750551981206665,0.452922329168421,0.581331030918771,1491.79516278538,1424.8783540985,"Gnl3l","X"
"ENSMUSG00000036395",1.9820439751605,-1.22642882602189,1.63399947294681,-0.750568679076811,0.452912276687942,0.581331030918771,1.12928299221412,2.69547049358368,"Glb1l2","9"
"ENSMUSG00000056145",556.327772245915,0.266596210993719,0.355225251629954,0.750499041862706,0.452954200636123,0.581331030918771,830.941690657006,725.791619443453,"AI504432","3"
"ENSMUSG00000045106",17.6386567423515,-0.343611050749937,0.457976200287039,-0.750281456841157,0.453085208265517,0.581454080949257,12.3624699794916,14.2513480361508,"Ccdc73","2"
"ENSMUSG00000002661",186.831624875446,-0.154607236410624,0.206152600611732,-0.749965006271307,0.453275780873505,0.581570830821043,167.611393410361,180.436830275451,"Alkbh7","17"
"ENSMUSG00000019689",140.944694256149,-0.275207619749334,0.367022440284533,-0.749838673449995,0.453351873557676,0.581570830821043,100.908309116781,114.265007599475,"1110001J03Rik","6"
"ENSMUSG00000040661",1298.41574570755,0.0729502913944019,0.0972628857744608,0.750032150635172,0.453235341467758,0.581570830821043,1527.92744908754,1437.2396324004,"Rad54l2","9"
"ENSMUSG00000058581",4.1054403340174,0.842270710980364,1.12319685888943,0.749886989368157,0.453322771101092,0.581570830821043,2.79911483706582,2.50689861951947,"Gm5801","14"
"ENSMUSG00000083757",2.56818257545499,-0.774426225750574,1.0327839390481,-0.749843405257011,0.453349023369503,0.581570830821043,2.48852533216826,4.11042995913733,"Rps15a-ps4","4"
"ENSMUSG00000039001",5868.95886812533,-0.125985418613166,0.168069006968911,-0.749605301330008,0.453492457023929,0.58170608821228,5778.58245286521,6237.81354286756,"Rps21","2"
